symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JKCEMENT,5053.00,5214.00,5014.00,5150.70,5056.52,SKIP,,,,,,
LINDEINDIA,6594.00,6650.00,6501.50,6510.00,6440.76,SHORT,6594.00,6440.76,6510.00,false,84.00,1.27
GODREJCP,1225.00,1247.40,1214.00,1232.50,1218.83,SHORT,1225.00,1218.83,1218.83,true,6.17,0.50
SUMICHEM,555.50,572.00,549.20,553.25,554.31,SHORT,555.50,554.31,554.31,true,1.19,0.21
ANURAS,804.95,823.75,795.20,805.50,803.69,SHORT,804.95,803.69,803.69,true,1.26,0.16
CLEAN,1212.00,1214.90,1192.00,1205.30,1192.66,SHORT,1212.00,1192.66,1192.66,true,19.34,1.60
MAPMYINDIA,1789.90,1834.40,1780.60,1817.90,1774.58,SHORT,1789.90,1774.58,1817.90,false,-28.00,-1.56
VTL,495.00,502.00,488.05,488.80,499.45,LONG,495.00,499.45,499.45,true,4.45,0.90
ASTRAL,1338.00,1397.70,1338.00,1365.90,1329.43,SHORT,1338.00,1329.43,1365.90,false,-27.90,-2.09
ENDURANCE,1959.00,2017.90,1940.20,1979.40,1957.74,SKIP,,,,,,
