symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PIRAMALFIN,1797.80,1819.00,1762.10,1812.00,1748.17,SHORT,1797.80,1748.17,1812.00,false,-14.20,-0.79
NEULANDLAB,12969.00,13067.00,12790.00,12950.00,12826.23,SHORT,12969.00,12826.23,12826.23,true,142.77,1.10
CANHLIFE,143.28,145.50,142.62,144.03,141.50,SHORT,143.28,141.50,144.03,false,-0.75,-0.52
THELEELA,438.00,440.05,430.75,433.20,438.52,LONG,438.00,438.52,438.52,true,0.52,0.12
JSWDULUX,2894.90,2902.30,2823.00,2844.30,2869.86,SHORT,2894.90,2869.86,2869.86,true,25.04,0.86
LGEINDIA,1562.70,1592.40,1556.70,1578.00,1562.75,SKIP,,,,,,
CRAFTSMAN,7421.50,7630.00,7323.50,7583.00,7443.54,LONG,7421.50,7443.54,7443.54,true,22.04,0.30
EMAMILTD,460.00,474.75,456.40,472.70,455.71,SHORT,460.00,455.71,472.70,false,-12.70,-2.76
LALPATHLAB,1369.90,1372.50,1322.80,1335.70,1368.14,SHORT,1369.90,1368.14,1368.14,true,1.76,0.13
UNOMINDA,1130.10,1144.00,1097.30,1115.70,1121.20,SHORT,1130.10,1121.20,1121.20,true,8.90,0.79
