symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BLUESTARCO,2121.70,2157.90,2053.45,2136.85,2130.89,LONG,2121.70,2130.89,2130.89,true,9.19,0.43
3MINDIA,25971.15,28494.70,25769.50,27817.75,25947.53,SKIP,,,,,,
BERGEPAINT,480.05,485.00,478.10,484.35,484.10,LONG,480.05,484.10,484.10,true,4.05,0.84
APTUS,300.60,306.30,300.55,304.95,304.83,LONG,300.60,304.83,304.83,true,4.23,1.41
CHOLAHLDNG,1598.10,1626.00,1548.00,1597.15,1595.24,SHORT,1598.10,1595.24,1595.24,true,2.86,0.18
FORTIS,643.05,673.65,630.15,660.30,641.85,SHORT,643.05,641.85,641.85,true,1.20,0.19
FEDERALBNK,176.90,181.85,176.51,181.45,177.08,LONG,176.90,177.08,177.08,true,0.18,0.10
KAJARIACER,850.00,879.70,850.00,873.70,857.60,LONG,850.00,857.60,857.60,true,7.60,0.89
NYKAA,162.20,165.99,161.06,164.16,159.78,SHORT,162.20,159.78,164.16,false,-1.96,-1.21
SAPPHIRE,316.70,323.85,307.30,311.05,319.50,LONG,316.70,319.50,319.50,true,2.80,0.88
