symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GODREJIND,1162.90,1163.10,1121.00,1128.70,1170.97,LONG,1162.90,1170.97,1128.70,false,-34.20,-2.94
AEGISLOG,869.00,871.05,827.60,828.30,884.58,LONG,869.00,884.58,828.30,false,-40.70,-4.68
NIVABUPA,81.09,81.24,80.05,80.21,81.74,LONG,81.09,81.74,80.21,false,-0.88,-1.09
MAPMYINDIA,1679.90,1700.00,1656.00,1685.50,1656.92,SHORT,1679.90,1656.92,1656.92,true,22.98,1.37
NYKAA,239.81,256.95,239.50,255.33,239.18,SHORT,239.81,239.18,255.33,false,-15.52,-6.47
ONESOURCE,1814.90,1883.30,1779.00,1882.00,1799.29,SHORT,1814.90,1799.29,1799.29,true,15.61,0.86
USHAMART,464.85,465.70,449.10,450.70,458.17,SHORT,464.85,458.17,458.17,true,6.68,1.44
APLAPOLLO,1740.00,1745.00,1717.00,1743.00,1738.17,SHORT,1740.00,1738.17,1738.17,true,1.83,0.11
AWL,266.40,267.00,264.00,266.10,264.44,SHORT,266.40,264.44,264.44,true,1.96,0.74
GODIGIT,338.60,354.75,336.20,351.00,338.59,SKIP,,,,,,
