symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BAJAJHLDNG,11199.00,11392.00,11100.00,11272.00,11161.87,SHORT,11199.00,11161.87,11161.87,true,37.13,0.33
DELHIVERY,404.80,414.00,402.65,412.10,402.62,SHORT,404.80,402.62,412.10,false,-7.30,-1.80
ICICIGI,1979.00,1985.10,1963.50,1980.40,1975.34,SHORT,1979.00,1975.34,1975.34,true,3.66,0.18
RHIM,458.50,475.95,457.20,474.95,454.79,SHORT,458.50,454.79,474.95,false,-16.45,-3.59
ATHERENERG,744.00,744.00,677.00,681.00,744.38,SKIP,,,,,,
GESHIP,1114.10,1135.50,1114.00,1125.60,1112.57,SHORT,1114.10,1112.57,1125.60,false,-11.50,-1.03
ATUL,6144.00,6223.50,6129.50,6173.50,6122.46,SHORT,6144.00,6122.46,6173.50,false,-29.50,-0.48
GODIGIT,343.05,350.15,343.05,349.90,345.58,LONG,343.05,345.58,345.58,true,2.53,0.74
IDFCFIRSTB,86.27,86.27,84.46,84.91,86.22,SKIP,,,,,,
SUNDARMFIN,5299.00,5392.00,5236.00,5368.00,5305.18,LONG,5299.00,5305.18,5305.18,true,6.18,0.12
