symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BHARTIARTL,1704.00,1713.70,1684.50,1712.80,1697.86,SHORT,1704.00,1697.86,1697.86,true,6.14,0.36
BLUEDART,6265.00,6468.95,6060.00,6155.80,6370.81,LONG,6265.00,6370.81,6370.81,true,105.81,1.69
INDIAMART,2137.50,2187.00,2097.60,2173.05,2145.15,LONG,2137.50,2145.15,2145.15,true,7.65,0.36
SAPPHIRE,298.10,310.80,291.75,296.50,304.34,LONG,298.10,304.34,304.34,true,6.24,2.09
ENDURANCE,1892.20,1907.55,1825.55,1851.55,1900.07,LONG,1892.20,1900.07,1900.07,true,7.87,0.42
PFIZER,4126.40,4126.40,4010.55,4116.75,4120.00,SHORT,4126.40,4120.00,4120.00,true,6.40,0.16
BLUEJET,796.95,825.00,760.00,803.00,794.69,SHORT,796.95,794.69,794.69,true,2.26,0.28
BOSCHLTD,27224.00,27416.55,26640.30,27398.95,27315.86,LONG,27224.00,27315.86,27315.86,true,91.86,0.34
RAMCOCEM,876.50,876.85,856.05,867.30,879.40,LONG,876.50,879.40,867.30,false,-9.20,-1.05
DABUR,518.30,527.35,515.65,526.70,521.55,LONG,518.30,521.55,521.55,true,3.25,0.63
