symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JSWDULUX,3299.40,3319.40,3267.60,3305.50,3275.40,SHORT,3299.40,3275.40,3275.40,true,24.00,0.73
LUPIN,1998.00,1998.00,1971.60,1976.10,2007.08,LONG,1998.00,2007.08,1976.10,false,-21.90,-1.10
APTUS,288.20,290.50,285.30,287.85,289.41,LONG,288.20,289.41,289.41,true,1.21,0.42
INDIAMART,2451.80,2470.20,2421.00,2450.80,2440.89,SHORT,2451.80,2440.89,2440.89,true,10.91,0.44
MANAPPURAM,278.55,280.85,274.00,274.95,275.02,SHORT,278.55,275.02,275.02,true,3.53,1.27
BHARATFORG,1333.80,1411.00,1303.70,1409.10,1323.96,SHORT,1333.80,1323.96,1323.96,true,9.84,0.74
CRISIL,4700.00,4768.00,4687.80,4717.80,4728.30,LONG,4700.00,4728.30,4728.30,true,28.30,0.60
LODHA,1206.10,1225.50,1195.10,1220.80,1212.22,LONG,1206.10,1212.22,1212.22,true,6.12,0.51
APLAPOLLO,1799.10,1801.00,1787.70,1792.00,1799.87,SKIP,,,,,,
HONAUT,36020.00,36100.00,35435.00,35485.00,36100.86,LONG,36020.00,36100.86,35485.00,false,-535.00,-1.49
