symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ATHERENERG,672.65,672.65,630.00,631.40,675.62,LONG,672.65,675.62,631.40,false,-41.25,-6.13
BAJAJHLDNG,11201.00,11272.00,11016.00,11037.00,11393.03,LONG,11201.00,11393.03,11037.00,false,-164.00,-1.46
ERIS,1542.50,1549.00,1501.00,1506.20,1540.58,SHORT,1542.50,1540.58,1540.58,true,1.92,0.12
LTFOODS,365.20,370.50,361.95,365.40,372.83,LONG,365.20,372.83,365.40,false,0.20,0.05
SUNDARMFIN,5240.00,5310.00,5168.50,5257.00,5263.82,LONG,5240.00,5263.82,5263.82,true,23.82,0.45
GODIGIT,335.00,336.90,331.30,334.15,336.23,LONG,335.00,336.23,336.23,true,1.23,0.37
IDFCFIRSTB,85.90,86.79,85.07,85.87,85.52,SHORT,85.90,85.52,85.52,true,0.38,0.44
KPIL,1149.00,1154.90,1105.00,1115.00,1153.95,LONG,1149.00,1153.95,1153.95,true,4.95,0.43
TATACONSUM,1197.30,1207.80,1173.80,1174.60,1198.78,LONG,1197.30,1198.78,1198.78,true,1.48,0.12
VTL,405.05,416.55,405.05,410.95,417.94,LONG,405.05,417.94,410.95,false,5.90,1.46
