symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PPLPHARMA,191.75,194.46,187.90,193.55,189.90,SHORT,191.75,189.90,189.90,true,1.85,0.96
ERIS,1403.50,1412.90,1383.70,1391.40,1398.84,SHORT,1403.50,1398.84,1398.84,true,4.66,0.33
TATACOMM,1735.20,1784.20,1727.80,1761.80,1738.00,LONG,1735.20,1738.00,1738.00,true,2.80,0.16
ALKEM,5613.00,5661.50,5585.00,5656.50,5637.93,LONG,5613.00,5637.93,5637.93,true,24.93,0.44
GLENMARK,2199.90,2208.00,2178.20,2185.80,2200.69,SKIP,,,,,,
TORNTPOWER,1441.00,1446.50,1429.10,1432.00,1432.89,SHORT,1441.00,1432.89,1432.89,true,8.11,0.56
ZFCVINDIA,2309.90,2383.70,2287.00,2376.80,2299.01,SHORT,2309.90,2299.01,2299.01,true,10.89,0.47
AIAENG,4634.50,4634.50,4540.00,4605.00,4592.74,SHORT,4634.50,4592.74,4592.74,true,41.76,0.90
MEESHO,178.00,186.24,176.70,181.58,184.75,LONG,178.00,184.75,184.75,true,6.75,3.79
ECLERX,1811.70,1932.40,1811.70,1897.00,1802.60,SHORT,1811.70,1802.60,1897.00,false,-85.30,-4.71
