symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
NIACL,168.99,168.99,163.31,164.89,164.23,SHORT,168.99,164.23,164.23,true,4.76,2.82
ASTRAL,1544.10,1568.30,1526.40,1561.00,1547.08,LONG,1544.10,1547.08,1547.08,true,2.98,0.19
EIDPARRY,795.85,805.45,789.80,797.00,807.90,LONG,795.85,807.90,797.00,false,1.15,0.14
HONASA,348.05,355.00,344.50,351.75,347.50,SHORT,348.05,347.50,347.50,true,0.55,0.16
DIVISLAB,6830.00,6948.00,6817.00,6937.50,6769.72,SHORT,6830.00,6769.72,6937.50,false,-107.50,-1.57
DMART,4370.00,4388.00,4281.20,4339.90,4354.67,SHORT,4370.00,4354.67,4354.67,true,15.33,0.35
INDGN,525.10,526.35,506.85,516.70,525.48,SKIP,,,,,,
NTPCGREEN,111.94,112.70,109.10,109.67,110.54,SHORT,111.94,110.54,110.54,true,1.40,1.25
IPCALAB,1510.00,1591.50,1510.00,1582.20,1513.32,LONG,1510.00,1513.32,1513.32,true,3.32,0.22
ACUTAAS,2848.90,2848.90,2706.50,2731.90,2823.17,SHORT,2848.90,2823.17,2823.17,true,25.73,0.90
