symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CAPLIPOINT,2019.00,2019.00,1975.10,1992.00,2015.42,SHORT,2019.00,2015.42,2015.42,true,3.58,0.18
TORNTPHARM,3647.00,3647.00,3562.50,3572.40,3610.90,SHORT,3647.00,3610.90,3610.90,true,36.10,0.99
BIKAJI,725.00,734.00,724.15,729.10,728.57,LONG,725.00,728.57,728.57,true,3.57,0.49
AWL,275.00,278.10,271.40,277.35,272.36,SHORT,275.00,272.36,272.36,true,2.64,0.96
DEVYANI,161.30,163.01,159.00,159.09,162.31,LONG,161.30,162.31,162.31,true,1.01,0.63
GESHIP,1082.10,1095.00,1050.00,1052.80,1093.52,LONG,1082.10,1093.52,1093.52,true,11.42,1.06
INDHOTEL,744.65,746.75,738.00,743.50,745.65,LONG,744.65,745.65,745.65,true,1.00,0.13
APLAPOLLO,1800.00,1807.80,1758.70,1778.90,1796.77,SHORT,1800.00,1796.77,1796.77,true,3.23,0.18
SOLARINDS,14090.00,14172.00,13603.00,13622.00,14049.82,SHORT,14090.00,14049.82,14049.82,true,40.18,0.29
ASAHIINDIA,932.00,960.00,926.45,958.10,928.05,SHORT,932.00,928.05,928.05,true,3.95,0.42
