symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JSWDULUX,3319.30,3330.00,3270.30,3308.00,3298.61,SHORT,3319.30,3298.61,3298.61,true,20.69,0.62
APTUS,289.15,289.20,281.75,283.10,288.42,SHORT,289.15,288.42,288.42,true,0.73,0.25
INDIAMART,2453.70,2508.20,2448.90,2500.00,2440.27,SHORT,2453.70,2440.27,2500.00,false,-46.30,-1.89
MANAPPURAM,276.00,277.15,270.75,274.20,276.94,LONG,276.00,276.94,276.94,true,0.94,0.34
BHARATFORG,1410.00,1410.00,1378.60,1390.00,1361.28,SHORT,1410.00,1361.28,1390.00,false,20.00,1.42
CRISIL,4720.00,4739.40,4655.90,4663.70,4719.13,SKIP,,,,,,
LODHA,1221.00,1243.00,1211.40,1217.10,1209.03,SHORT,1221.00,1209.03,1217.10,false,3.90,0.32
APLAPOLLO,1806.90,1806.90,1778.50,1796.10,1794.01,SHORT,1806.90,1794.01,1794.01,true,12.89,0.71
LINDEINDIA,5779.00,5839.00,5779.00,5799.50,5799.59,LONG,5779.00,5799.59,5799.59,true,20.59,0.36
PGEL,534.00,536.05,519.55,527.20,529.41,SHORT,534.00,529.41,529.41,true,4.59,0.86
