symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
DALBHARAT,1990.00,1999.00,1963.70,1983.90,1993.63,LONG,1990.00,1993.63,1993.63,true,3.63,0.18
FORTIS,916.05,920.85,895.15,899.30,906.58,SHORT,916.05,906.58,906.58,true,9.47,1.03
HOMEFIRST,1097.30,1106.90,1088.00,1091.20,1099.05,LONG,1097.30,1099.05,1099.05,true,1.75,0.16
GODIGIT,345.35,347.25,342.55,344.45,349.71,LONG,345.35,349.71,344.45,false,-0.90,-0.26
IKS,1683.00,1684.30,1653.70,1669.90,1690.46,LONG,1683.00,1690.46,1669.90,false,-13.10,-0.78
JSWDULUX,3413.20,3647.90,3352.00,3575.00,3581.77,LONG,3413.20,3581.77,3581.77,true,168.57,4.94
RAINBOW,1342.00,1361.60,1335.30,1347.50,1328.97,SHORT,1342.00,1328.97,1347.50,false,-5.50,-0.41
IPCALAB,1439.80,1454.70,1415.30,1438.40,1420.69,SHORT,1439.80,1420.69,1420.69,true,19.11,1.33
TIMKEN,3163.00,3163.10,3053.10,3066.00,3147.00,SHORT,3163.00,3147.00,3147.00,true,16.00,0.51
APLAPOLLO,1734.60,1753.30,1715.60,1749.70,1725.73,SHORT,1734.60,1725.73,1725.73,true,8.87,0.51
