symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ELECON,644.00,660.50,636.30,659.45,638.26,SHORT,644.00,638.26,638.26,true,5.74,0.89
EMCURE,1243.00,1260.90,1237.00,1260.00,1243.12,SKIP,,,,,,
CGPOWER,675.80,676.95,668.30,671.20,672.09,SHORT,675.80,672.09,672.09,true,3.71,0.55
NIVABUPA,84.10,89.50,83.63,89.22,84.02,SKIP,,,,,,
ACMESOLAR,258.33,271.60,258.33,261.90,254.84,SHORT,258.33,254.84,261.90,false,-3.57,-1.38
HSCL,495.00,518.75,493.20,508.90,491.60,SHORT,495.00,491.60,508.90,false,-13.90,-2.81
RHIM,467.00,498.00,467.00,478.65,467.25,SKIP,,,,,,
JUBLPHARMA,1163.70,1176.00,1145.00,1148.90,1164.85,SKIP,,,,,,
RKFORGE,653.00,668.15,652.95,661.15,653.61,SKIP,,,,,,
SOBHA,1522.90,1523.00,1496.90,1506.30,1514.30,SHORT,1522.90,1514.30,1514.30,true,8.60,0.56
