symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ASTERDM,751.25,785.00,742.25,766.85,750.24,SHORT,751.25,750.24,750.24,true,1.01,0.13
CIEINDIA,447.90,451.00,438.00,438.00,454.23,LONG,447.90,454.23,438.00,false,-9.90,-2.21
AADHARHFC,461.00,469.00,455.00,459.60,470.37,LONG,461.00,470.37,459.60,false,-1.40,-0.30
CYIENT,874.00,884.10,861.60,862.00,884.75,LONG,874.00,884.75,862.00,false,-12.00,-1.37
JSWSTEEL,1270.00,1273.00,1260.10,1262.60,1282.13,LONG,1270.00,1282.13,1262.60,false,-7.40,-0.58
THELEELA,410.00,418.00,406.30,408.55,417.59,LONG,410.00,417.59,417.59,true,7.59,1.85
APARINDS,13335.00,13655.00,13211.00,13261.00,13886.90,LONG,13335.00,13886.90,13261.00,false,-74.00,-0.55
GODFRYPHLP,2200.00,2232.00,2184.50,2194.20,2223.02,LONG,2200.00,2223.02,2223.02,true,23.02,1.05
SONACOMS,593.30,596.45,586.10,588.55,603.52,LONG,593.30,603.52,588.55,false,-4.75,-0.80
ABDL,575.00,580.10,560.75,568.20,581.31,LONG,575.00,581.31,568.20,false,-6.80,-1.18
