symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
UNITDSPR,1531.00,1531.90,1507.70,1520.00,1529.02,SHORT,1531.00,1529.02,1529.02,true,1.98,0.13
SHYAMMETL,1040.50,1083.90,1031.00,1040.70,1027.09,SHORT,1040.50,1027.09,1040.70,false,-0.20,-0.02
TIINDIA,2853.30,2879.40,2835.60,2865.00,2882.15,LONG,2853.30,2882.15,2865.00,false,11.70,0.41
FEDERALBNK,347.00,348.15,343.40,343.55,346.47,SHORT,347.00,346.47,346.47,true,0.53,0.15
RITES,218.00,218.92,216.51,217.61,218.58,LONG,218.00,218.58,218.58,true,0.58,0.27
ASAHIINDIA,950.10,961.90,941.15,951.75,951.17,LONG,950.10,951.17,951.17,true,1.07,0.11
INDHOTEL,722.00,726.35,713.00,716.00,728.42,LONG,722.00,728.42,716.00,false,-6.00,-0.83
MARICO,833.10,837.75,825.80,833.50,836.01,LONG,833.10,836.01,836.01,true,2.91,0.35
360ONE,1194.00,1207.00,1191.70,1203.00,1208.10,LONG,1194.00,1208.10,1203.00,false,9.00,0.75
ACUTAAS,3258.00,3335.00,3257.00,3327.80,3294.21,LONG,3258.00,3294.21,3294.21,true,36.21,1.11
