symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SCHAEFFLER,4085.30,4087.10,3980.00,4075.00,4010.79,SHORT,4085.30,4010.79,4010.79,true,74.51,1.82
BRITANNIA,5501.50,5547.50,5460.00,5516.00,5495.67,SHORT,5501.50,5495.67,5495.67,true,5.83,0.11
PIIND,3795.00,3795.00,3719.20,3756.70,3724.47,SHORT,3795.00,3724.47,3724.47,true,70.53,1.86
SUNDARMFIN,5075.50,5147.50,5065.00,5094.50,5067.21,SHORT,5075.50,5067.21,5067.21,true,8.29,0.16
WELCORP,777.00,794.95,776.20,790.10,783.06,LONG,777.00,783.06,783.06,true,6.06,0.78
FORTIS,702.00,705.00,682.35,686.30,701.55,SKIP,,,,,,
LT,3604.70,3619.90,3587.00,3601.10,3609.40,LONG,3604.70,3609.40,3609.40,true,4.70,0.13
IEX,200.90,202.39,197.00,197.67,198.45,SHORT,200.90,198.45,198.45,true,2.45,1.22
VTL,506.00,530.00,504.05,516.20,496.17,SHORT,506.00,496.17,516.20,false,-10.20,-2.02
BALKRISIND,2719.90,2764.00,2681.00,2690.40,2703.40,SHORT,2719.90,2703.40,2703.40,true,16.50,0.61
