symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,151.61,159.00,151.61,153.52,150.93,SHORT,151.61,150.93,153.52,false,-1.91,-1.26
IPCALAB,1475.00,1502.00,1451.00,1500.00,1481.59,LONG,1475.00,1481.59,1481.59,true,6.59,0.45
SUNPHARMA,1697.50,1715.00,1693.40,1699.40,1704.75,LONG,1697.50,1704.75,1704.75,true,7.25,0.43
LALPATHLAB,1405.70,1449.00,1396.40,1419.90,1403.33,SHORT,1405.70,1403.33,1403.33,true,2.37,0.17
PAGEIND,33550.00,33695.00,33230.00,33425.00,33639.29,LONG,33550.00,33639.29,33639.29,true,89.29,0.27
RAMCOCEM,1130.00,1148.00,1124.10,1147.40,1140.93,LONG,1130.00,1140.93,1140.93,true,10.93,0.97
HYUNDAI,2161.00,2170.90,2153.30,2165.00,2170.75,LONG,2161.00,2170.75,2170.75,true,9.75,0.45
NESTLEIND,1276.70,1295.50,1274.20,1289.10,1287.98,LONG,1276.70,1287.98,1287.98,true,11.28,0.88
STARHEALTH,465.70,472.45,462.20,468.55,472.90,LONG,465.70,472.90,468.55,false,2.85,0.61
BHARTIARTL,2010.00,2030.50,1995.00,2029.20,2009.88,SKIP,,,,,,
