symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
IGIL,352.00,352.00,337.05,338.05,350.18,SHORT,352.00,350.18,350.18,true,1.82,0.52
PPLPHARMA,211.58,213.40,207.70,209.44,208.63,SHORT,211.58,208.63,208.63,true,2.95,1.39
DALBHARAT,1837.10,1875.00,1825.00,1875.00,1843.55,LONG,1837.10,1843.55,1843.55,true,6.45,0.35
CREDITACC,1520.00,1532.50,1504.00,1520.80,1524.70,LONG,1520.00,1524.70,1524.70,true,4.70,0.31
EXIDEIND,465.25,470.65,457.55,459.20,468.15,LONG,465.25,468.15,468.15,true,2.90,0.62
JSWDULUX,3123.40,3136.70,3092.20,3095.00,3118.39,SHORT,3123.40,3118.39,3118.39,true,5.01,0.16
MOTILALOFS,938.75,948.45,930.05,942.00,941.79,LONG,938.75,941.79,941.79,true,3.04,0.32
SCHNEIDER,1288.90,1289.00,1226.00,1252.20,1262.31,SHORT,1288.90,1262.31,1262.31,true,26.59,2.06
UNITDSPR,1534.20,1534.20,1512.00,1515.30,1531.77,SHORT,1534.20,1531.77,1531.77,true,2.43,0.16
ANURAS,1220.00,1243.00,1213.50,1223.10,1205.79,SHORT,1220.00,1205.79,1223.10,false,-3.10,-0.25
