date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,2365,2420.25,2347,2406.6,2384.31,330907,122619,37.06,788985281.55,35934
2025-01-02,2419.3,2508,2402.05,2501.45,2460.81,1247379,508714,40.78,3069563109.5,67679
2025-01-03,2514,2514,2467.5,2482.95,2485.64,766578,424441,55.37,1905434139.55,41358
2025-01-06,2488,2495,2401.75,2413.85,2446.69,592677,304564,51.39,1450094543.1,46277
2025-01-07,2420.05,2450.85,2366.75,2384.5,2395.22,529516,294357,55.59,1268305530.8,43316
2025-01-08,2381.1,2395,2343,2361.8,2367.2,678020,404623,59.68,1605011380,46473
2025-01-09,2360,2366.4,2311,2326.45,2326.91,956229,584029,61.08,2225057183.85,60767
2025-01-10,2332.5,2349.95,2272.65,2283.25,2291.95,638304,342238,53.62,1462957774.4,38427
2025-01-13,2277.1,2278.25,2171.4,2176.6,2202.3,896851,523042,58.32,1975131552.75,61118
2025-01-14,2178.45,2264,2178.45,2235,2232.95,707155,431645,61.04,1579043020.2,45364
2025-01-15,2237.05,2261.85,2225.4,2250.5,2247.5,1051263,654035,62.21,2362710782.6,48768
2025-01-16,2269.85,2306.15,2263,2278.05,2283.75,661212,404265,61.14,1510043183.75,38660
2025-01-17,2288,2307.15,2254.1,2301.25,2288.9,569486,375518,65.94,1303495718.4,22208
2025-01-20,2314,2314.8,2245,2292.95,2273.7,684192,422759,61.79,1555650767.55,36666
2025-01-21,2303,2326.5,2282.2,2291.9,2302.14,687145,356518,51.88,1581903240.6,53987
2025-01-22,2304,2309,2244.1,2273.25,2277.07,600777,325603,54.2,1368009994.25,56034
2025-01-23,2262.45,2306.5,2248.6,2300.1,2294.24,336213,175585,52.22,771352659.05,48867
2025-01-24,2301,2307.3,2258,2270.7,2271.26,576285,334052,57.97,1308892293.85,63870
2025-01-27,2264.8,2274.75,2218.15,2231.4,2241.34,663070,413496,62.36,1486162057.45,82076
2025-01-28,2254,2374.9,2217.05,2335.8,2320.26,1446186,386829,26.75,3355531995.7,124021
2025-01-29,2359,2539.2,2356.8,2464.75,2490.34,3167978,1066998,33.68,7889345472.8,153559
2025-01-30,2459.05,2505.1,2429.85,2455.25,2466.96,879247,430357,48.95,2169067682.55,69113
2025-01-31,2457.55,2492.5,2440.55,2457.9,2468.09,681021,368895,54.17,1680818088.45,42976
2025-02-01,2466,2688,2435.55,2555.1,2546,2148989,1063971,49.51,5471336049.65,166493
2025-02-03,2549.9,2661.2,2527.65,2653.75,2633.05,3036331,1876402,61.8,7994797042.4,185969
2025-02-04,2659.9,2720,2637.45,2644.4,2678.6,1473984,870232,59.04,3948206213.15,117722
2025-02-05,2655,2660,2597.4,2617.05,2619.56,594760,325107,54.66,1558012349.9,49496
2025-02-06,2617,2627.95,2585.7,2591.35,2599.4,306299,138086,45.08,796192338.9,35700
2025-02-07,2610.6,2630.55,2576.8,2605.65,2605.73,493929,226586,45.87,1287047948.3,48171
2025-02-10,2616,2650,2535.6,2558.4,2562.7,440811,236767,53.71,1129665493.2,62151
