date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,6457.65,6502.05,6344,6436.8,6420.65,189395,48745,25.74,1216039326.15,28004
2025-01-02,6435,6513,6400,6481.15,6462.83,249756,111039,44.46,1614131350.8,34160
2025-01-03,6499,6527.85,6311.7,6405.95,6400.66,246196,101144,41.08,1575816253.75,38870
2025-01-06,6405.95,6488.85,6267.5,6311.15,6346.56,314015,172529,54.94,1992914146.2,42414
2025-01-07,6319.95,6404.4,6300,6334.3,6343.97,367951,251668,68.4,2334271018.65,47635
2025-01-08,6330,6333.25,6092.1,6230.2,6184.33,454176,233042,51.31,2808775242.7,70823
2025-01-09,6223.35,6296,6142.7,6179.35,6197.49,377541,188103,49.82,2339805292.8,44034
2025-01-10,6175.1,6410,6175.1,6319.65,6332.13,705635,315856,44.76,4468172909.15,80549
2025-01-13,6289.25,6306.65,5985.1,6003.4,6096.82,540037,324842,60.15,3292506764.9,59509
2025-01-14,6047.5,6069,5850,5880.1,5921.18,839681,551156,65.64,4971901336.15,81428
2025-01-15,5940,6219.4,5914.8,6111.25,6120.87,1295234,771302,59.55,7927958058.95,81873
2025-01-16,6155.2,6215,6051.1,6071.6,6112.16,284470,156260,54.93,1738726561.9,34385
2025-01-17,6095,6095,5930.35,5961.2,5981.02,281302,134576,47.84,1682471750.2,41123
2025-01-20,5994,6152.4,5840,6090.9,6043.68,500440,253255,50.61,3024499279.3,48533
2025-01-21,6095.4,6143.75,5881.7,5896.7,5973.65,281341,129377,45.99,1680631913.15,60321
2025-01-22,5750,5872.5,5445,5683.15,5603.35,1209268,524239,43.35,6775956687.1,149449
2025-01-23,5790,6359.1,5783.15,6287.7,6212.74,2738505,791854,28.92,17013606946.4,221632
2025-01-24,6287.7,6501,6230.05,6360.65,6387.41,1433020,560779,39.13,9153288062.25,140010
2025-01-27,6298.8,6312.4,6017.85,6061.25,6142.81,571171,182782,32,3508597372,90931
2025-01-28,6000,6059,5871.25,5910.3,5961.65,681360,287552,42.2,4062031273.25,74475
2025-01-29,5970,6310,5970,6275.95,6191.51,724783,238053,32.84,4487498384,85922
2025-01-30,6310,6338.6,6025.5,6056.7,6139.41,454129,117632,25.9,2788082298.6,70918
2025-01-31,6080.4,6137.2,5964,6032.6,6046.64,354309,166194,46.91,2142377999.8,45184
2025-02-01,6047.75,6138.9,5833.1,5933.55,5963.3,317096,104779,33.04,1890939809.1,48393
2025-02-03,5830,6107.95,5477.55,6076.75,5970.7,557306,212236,38.08,3327509591.2,87508
2025-02-04,6128.85,6253.95,6008.05,6111.9,6131.85,440631,169226,38.41,2701883695.95,60654
2025-02-05,6157.65,6246.7,6120,6189.45,6194.62,342294,183411,53.58,2120380927.7,44976
2025-02-06,6240,6295,6210.5,6228.6,6249.31,270778,136432,50.39,1692176917.95,42579
2025-02-07,6230,6303.95,6190,6254.1,6245.6,246917,88058,35.66,1542144037,33843
2025-02-10,6280,6284.9,5956.1,5993.9,6049.43,265630,114994,43.29,1606909332.95,44539
2025-02-11,6026.35,6038.4,5783.85,5828.35,5885,255594,112803,44.13,1504171907.5,41847
2025-02-12,5839.95,5860,5683.05,5705.2,5748.48,283805,127079,44.78,1631447025.45,58014
2025-02-13,5721.95,5788.25,5618,5663.3,5697.72,233733,107114,45.83,1331746351.2,55018
2025-02-14,5700,5728.85,5490.1,5562.7,5551.22,370089,178156,48.14,2054444543.45,79423
2025-02-17,5562.7,5562.7,5388.5,5531.3,5479.37,331116,141358,42.69,1814305563.2,54532
2025-02-18,5594.25,5814,5562.1,5797.25,5721.08,836676,230279,27.52,4786689082.6,96515
2025-02-19,5787.9,5969.65,5739.1,5899.8,5879.21,509368,255291,50.12,2994680005.15,76979
2025-02-20,5848.8,5949.95,5838.2,5917.9,5909.12,215467,119886,55.64,1273220918.35,45176
2025-02-21,5925,5937.4,5680,5710.3,5751.79,335451,176040,52.48,1929442881.25,67368
2025-02-24,5628,5690,5465.7,5639.8,5573.65,649930,269853,41.52,3622479814,80718
2025-02-25,5520,5670,5470,5508.1,5542.18,338075,136533,40.39,1873671784.3,56802
2025-02-27,5525,5550.3,5400,5473.25,5467.5,354670,157814,44.5,1939157321.6,64093
2025-02-28,5370,5472.6,5149.2,5303.9,5254.96,1607716,835279,51.95,8448475887.45,124992
2025-03-03,5303.9,5354.85,5105,5292.55,5219.84,505746,218413,43.19,2639912685.05,88295
2025-03-04,5186.7,5225.2,5085.05,5153,5168.75,527077,255489,48.47,2724329394.6,101933
2025-03-05,5085.05,5466,5085.05,5391.1,5385.05,890952,358439,40.23,4797825305,114066
2025-03-06,5431.2,5492.7,5267.9,5303.25,5405.9,701133,371596,53,3790254629.95,77838
2025-03-07,5270,5323.15,5168,5278.8,5269.27,370208,143752,38.83,1950727682.15,58802
2025-03-10,5279.45,5309,5120,5167,5206.74,233490,92337,39.55,1215722288.95,40429
2025-03-11,5105,5267,4989.95,5239.95,5190.72,405424,136476,33.66,2104443243.9,53777
2025-03-12,5232,5273.4,5033,5185.2,5130.91,542214,245498,45.28,2782049781.2,70933
2025-03-13,5170.2,5241.35,5075,5125.75,5146.13,401647,161639,40.24,2066926152.4,76633
2025-03-17,5125.75,5218.35,5034.8,5167.3,5129.35,840748,444833,52.91,4312491510.7,93841
2025-03-18,5160,5428,5101,5309.3,5250.52,864903,353177,40.83,4541190759.9,70071
2025-03-19,5302,5328.05,5152.05,5280.6,5249.25,672425,325341,48.38,3529726805.15,71382
2025-03-20,5340,5385,5184.6,5194.05,5269.61,621056,322455,51.92,3272724228.35,63681
2025-03-21,5104.65,5323,5028.2,5275.55,5246.62,789021,400791,50.8,4139693992.45,75847
2025-03-24,5306,5508.4,5232.25,5421.3,5407.23,569197,269974,47.43,3077778175.15,63024
2025-03-25,5499,5633,5435.15,5558.3,5539.59,827076,298839,36.13,4581661591.15,109832
2025-03-26,5574,5623.6,5477.8,5517,5562.05,416614,176339,42.33,2317229814.55,71064
2025-03-27,5440.6,5669,5440.6,5641.45,5613.18,593246,268035,45.18,3329998940.3,80649
2025-03-28,5665,5700.45,5466.5,5513.75,5580.54,317428,131586,41.45,1771418225.35,38497
2025-04-01,5494,5509.65,5189.8,5211.55,5290.55,453706,175845,38.76,2400354382.2,68118
2025-04-02,5253.65,5411.95,5218.75,5317.5,5303.08,525175,257426,49.02,2785043821.3,76247
2025-04-03,5120.4,5145,4771.55,4793.35,4849.86,2581937,886655,34.34,12522036700.1,259723
2025-04-04,4750,4772.35,4498.6,4609.95,4594.32,2694235,1356349,50.34,12378173382.45,195005
2025-04-07,4148.95,4630,4148.95,4573.55,4440.73,1802134,643603,35.71,8002782309.6,207401
