date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,605.05,618,598,615.65,609.91,3014562,1053193,34.94,1838615066.95,67399
2025-01-02,617.5,618.25,605.7,613.1,612.29,1465317,562948,38.42,897205612.85,47098
2025-01-03,613,614.95,600.7,611.75,609.01,1512799,734329,48.54,921312381.9,46019
2025-01-06,615.3,615.9,594,599.55,601.89,1622012,698572,43.07,976275419.6,51683
2025-01-07,603.25,619.4,601.3,612.45,611.43,1601696,506897,31.65,979317059.75,46541
2025-01-08,615.05,617.9,605,611.1,610.69,1248839,525534,42.08,762647647.15,43879
2025-01-09,608,616.3,607.35,613.05,612.85,1400832,768680,54.87,858499872.75,47217
2025-01-10,613.35,614.75,581.95,583.7,592.94,2159660,787899,36.48,1280547415,70082
2025-01-13,577.05,586,555.9,559.05,567.66,1893300,766737,40.5,1074759994.5,40021
2025-01-14,560.1,570.45,560.1,568,566.39,1049655,471012,44.87,594512521,36886
2025-01-15,568,570.15,541.7,556.9,554.37,3183480,1118700,35.14,1764810853.2,65326
2025-01-16,560.9,568.85,553.5,557.8,560.72,1402881,546123,38.93,786620117.2,35948
2025-01-17,557.8,569.65,551.85,567.8,560.49,1251413,510833,40.82,701399714.8,28583
2025-01-20,570.5,590,564.1,584.25,579.39,1836910,579885,31.57,1064288031.95,41123
2025-01-21,585.1,593.2,575.2,576.9,583.04,1132012,303502,26.81,660006487.85,30372
2025-01-22,580,582.1,554.55,570.85,565.47,1598673,592592,37.07,904000898.7,34959
2025-01-23,571.05,587,569.4,585.15,581.29,1495768,532854,35.62,869476467.7,40423
2025-01-24,590.7,612.65,577,602.65,596.67,7615084,2184419,28.69,4543661721.6,144943
2025-01-27,610,610,501.15,534.65,538.58,23508295,4274921,18.18,12661196231.55,338012
2025-01-28,535.7,537.5,504.5,510.75,517.68,7474953,2350288,31.44,3869602097.9,142583
2025-01-29,515,552.95,511.8,543.8,533.72,4394319,1165754,26.53,2345338748.95,99593
2025-01-30,565.95,598.15,557.4,588.45,585.53,18484544,1750402,9.47,10823248678.75,234829
2025-01-31,585,594.8,578,584.05,586.59,2815318,591487,21.01,1651440074.35,63930
2025-02-01,582,608,574.4,595.6,592.15,2449827,706598,28.84,1450665933.45,52725
2025-02-03,590.1,595.35,580.5,586.35,585.59,1648186,668455,40.56,965165780.1,43981
2025-02-04,590,614.5,585.75,611.95,604.05,3655434,1294651,35.42,2208063941.6,105524
2025-02-05,614.8,636.35,609.5,631.1,628.54,4484623,1441100,32.13,2818780898.4,114880
2025-02-06,634.85,642,631.6,636.8,637.21,2671614,816177,30.55,1702377824.85,61745
2025-02-07,636.05,646.2,633.9,641.35,640.45,2615719,1303108,49.82,1675249880.85,47389
2025-02-10,637.2,639.85,617,626.35,624.1,1519383,476187,31.34,948250972.8,48716
2025-02-11,634,634,602.65,608.2,612.37,1865650,647844,34.72,1142469900.35,49518
2025-02-12,607.4,609.75,585,601.05,597.47,2909487,963083,33.1,1738331465.05,68584
2025-02-13,610,619.2,595,601,610.57,2821527,1220577,43.26,1722733041.15,63371
2025-02-14,602,604,531.55,546.2,556.82,7236600,1461496,20.2,4029469945.15,131577
2025-02-17,544,562.65,535.85,555.5,550.53,3278181,607126,18.52,1804742540.45,80502
2025-02-18,559,559,528.65,546,538.03,2888468,636309,22.03,1554073398.25,66041
2025-02-19,539,557.35,527.5,546.75,546.41,2110707,444546,21.06,1153301108.8,50171
2025-02-20,541.15,549.55,531.5,536.75,539.51,1791125,545558,30.46,966324863.2,60068
2025-02-21,536.75,541.45,518,521.45,525.81,3104538,1015103,32.7,1632399110.1,65269
2025-02-24,513,542.25,512.35,536.75,532.65,3627096,935422,25.79,1931957717.7,96807
2025-02-25,536,552.6,532,550.15,546.62,2927066,1295029,44.24,1600003728.75,57732
2025-02-27,550,551.6,534.5,543,542.9,1501153,460117,30.65,814978813.7,39846
2025-02-28,537,537.9,522.55,527.2,529.66,2085666,768615,36.85,1104690993.4,45857
2025-03-03,527.95,534.85,518.2,528.8,527.51,1677330,713692,42.55,884814194.75,47148
2025-03-04,527.05,550,522.75,545.5,539.62,2006858,697285,34.75,1082934359.95,48290
2025-03-05,540.1,568.25,536.15,566.5,555.32,2486341,980923,39.45,1380717366.1,49397
2025-03-06,570,586.55,569.45,580.55,580.35,1870639,425778,22.76,1085628834.6,40806
2025-03-07,583.8,583.8,567.6,570.85,572.82,1692575,655077,38.7,969542329.55,36893
2025-03-10,571,577.9,556.05,559,564.9,2659784,1000834,37.63,1502513422.2,57118
2025-03-11,552.3,576.35,552,574.15,569.84,3578158,774439,21.64,2038960316.55,73074
2025-03-12,577.85,585.75,563.15,584.35,575.39,1662053,594649,35.78,956324331.4,39374
2025-03-13,584.35,585.5,572.25,574.05,577.45,823232,246275,29.92,475376645.4,24748
2025-03-17,578,586.45,572,581.35,581.26,853267,313127,36.7,495971845.95,24325
2025-03-18,585,592.8,581.05,587.15,587.19,1396305,573396,41.07,819890711.3,25713
2025-03-19,591,609,580.65,606.1,596.73,1992098,891538,44.75,1188751942.1,38072
2025-03-20,609,609.1,597.4,604.45,603.83,1200782,505506,42.1,725069988.15,26073
2025-03-21,603.6,616.75,602.7,611.2,610.26,1704714,839932,49.27,1040316914.25,35835
2025-03-24,620.95,628,612.95,623,622.64,2003173,1106385,55.23,1247254708.35,50578
2025-03-25,626.7,626.75,610.15,615.15,615.24,1273131,482737,37.92,783287313.2,33890
2025-03-26,614,619.4,610.5,614.8,615.48,1044819,569933,54.55,643066923.85,29619
2025-03-27,614.5,621,606,617.7,612.48,1293605,582704,45.04,792311769.35,34233
2025-03-28,619.9,626.65,606.7,613.4,614.94,1528487,625838,40.94,939920612.2,41622
2025-04-01,611,617.8,594.95,598.9,604.89,1348993,641940,47.59,815991140.85,36829
2025-04-02,604,610.85,594.5,609.05,605.04,876865,348011,39.69,530542182.9,21131
2025-04-03,620.15,638.9,611.15,620.65,623.94,3744040,1244073,33.23,2336065775.8,65700
2025-04-04,620.65,621.8,561.5,574.45,576.64,7286175,1630901,22.38,4201480071.05,149059
2025-04-07,518,566.05,517.65,561.25,550.56,3409016,1283380,37.65,1876865249.65,67308
2025-04-08,579,595,563.45,579.25,574.43,1673248,529921,31.67,961159471.4,38187
2025-04-09,564.25,575.2,551,564.25,563.19,2417850,700346,28.97,1361719368.3,49479
2025-04-11,585,608,576.9,605.85,598.14,3439063,990947,28.81,2057055715.65,66636
2025-04-15,611.55,626.15,608.8,625.15,619.32,1956047,714531,36.53,1211418447.95,55474
2025-04-16,625.5,634.25,621,626.9,626.9,1832047,840488,45.88,1148518158.3,42359
2025-04-17,626.8,634.95,624.05,628.05,628.83,1964197,1032649,52.57,1235151241.55,45420
2025-04-21,628.05,645,627.45,640.35,635.12,1673651,902003,53.89,1062964823.85,54188
2025-04-22,643.05,657.4,636.75,651.7,649.64,2546683,1074041,42.17,1654427389.2,59140
2025-04-23,656.8,659.85,641.95,650.7,650.66,2082091,1016333,48.81,1354740832.25,44835
2025-04-24,654,660.9,631.5,645.5,647.63,7255100,2305474,31.78,4698585253.45,120152
2025-04-25,630,643.35,606.5,625.65,627.16,7085561,1541210,21.75,4443784708.55,119903
2025-04-28,625.65,639.55,622.05,626.5,631.47,2030722,727297,35.81,1282346506.2,45394
2025-04-29,630,633,614.35,617.45,622.29,2365426,968949,40.96,1471986128.55,46629
2025-04-30,617.5,624.75,601.1,603.85,609.49,4019666,2677893,66.62,2449926823.4,53366
2025-05-02,605.95,624.6,605,620.55,617.71,2536670,1235621,48.71,1566934125.45,61084
2025-05-05,622.1,630,615,617.8,621.75,1720414,880026,51.15,1069674369.6,35946
2025-05-06,617.7,619.4,607.85,612.6,612.97,1566542,643321,41.07,960242065.7,40312
2025-05-07,602.5,616,602.5,610.7,610.73,1745190,929008,53.23,1065839211.95,33693
2025-05-08,614.2,616.5,581,586.75,595.31,2066342,844294,40.86,1230122215.15,44551
2025-05-09,578,590,572.25,588.8,581.29,1383731,510193,36.87,804346942.75,36774
2025-05-12,597.7,600,575.95,593.45,590.31,2362969,877037,37.12,1394890043.75,50023
2025-05-13,595.95,607.15,593,595.25,599.83,1851333,754331,40.75,1110488870.25,38015
2025-05-14,596.65,610.2,592.05,605.95,604.3,2151896,1119691,52.03,1300389731.55,37362
2025-05-15,610,612.95,600.55,603.7,606.72,1437309,580052,40.36,872045227.15,32173
2025-05-16,607.1,609.95,600.6,603.05,604.52,1493001,737607,49.4,902545633.4,28977
2025-05-19,603,620.35,601.6,607.35,610.76,2160342,909027,42.08,1319458857,40339
2025-05-20,609.95,611.25,591.2,593.25,601.4,1232093,548069,44.48,740982203.75,31402
2025-05-21,596,603.25,593.1,597.05,597.26,1509612,636478,42.16,901634295.35,54654
2025-05-22,597,597.65,584.5,590.65,588.78,1692111,812259,48,996273645,57144
2025-05-23,594,596.9,585.9,593.3,591.78,683814,232283,33.97,404667287.4,19947
2025-05-26,592.9,602.6,591.6,595.05,596.29,979622,447550,45.69,584137512.35,24276
2025-05-27,595.05,603,593.5,601.8,598.9,904467,409129,45.23,541681502.3,19726
2025-05-28,605.4,618.45,604,610.5,612.64,1820549,690164,37.91,1115346123.6,43619
2025-05-29,614,616.25,610.25,614.5,613.33,897856,364542,40.6,550682342.85,27246
2025-05-30,615,618.5,606.5,609.6,610.41,791160,397267,50.21,482932032.05,20820
2025-06-02,610,614.1,606.2,611.1,610.7,583368,221057,37.89,356264415.85,21214
2025-06-03,612.05,622.65,609.2,619.6,618.02,1570254,673922,42.92,970450653.75,38383
2025-06-04,623.2,624.65,610.65,623.35,620.65,1639319,719933,43.92,1017448671.3,39379
2025-06-05,624.95,649.6,622.6,640.65,640.22,3345250,1349535,40.34,2141696458.55,65809
2025-06-06,640.65,643.65,626.6,642.05,636.21,1658783,834325,50.3,1055337206.8,32370
2025-06-09,644,669.45,642.05,667.35,660.92,3895711,1667798,42.81,2574742683.4,72927
2025-06-10,671.05,672.7,662.5,666.45,667.39,1533417,607438,39.61,1023381332.3,41714
2025-06-11,668,679,665.55,676.45,674.58,1933439,844420,43.67,1304260298.35,47708
2025-06-12,678.5,681,664.6,666.75,673.17,2371142,1149533,48.48,1596170593.25,41246
2025-06-13,655.5,673.9,650.15,666.6,666.68,1292254,407469,31.53,861522313.6,35047
2025-06-16,666.75,683,659.2,680.25,676,2311916,943987,40.83,1562845807.95,44218
2025-06-17,681,681.3,655.75,660.55,667.02,1722958,672714,39.04,1149250591.2,47196
2025-06-18,660,668,650.05,664.35,662.33,1656141,791886,47.82,1096920089.15,37511
2025-06-19,665,667,645,646.25,653.23,1150032,531322,46.2,751236663.95,29045
2025-06-20,643.65,653,641.05,651,648.09,2397584,1583643,66.05,1553839326.05,37787
2025-06-23,647,668.5,647,666.3,660.99,1521710,760456,49.97,1005836984.5,37626
2025-06-24,672,673.35,664.15,669.55,669.99,1034160,418688,40.49,692879649.55,34291
2025-06-25,672,677.9,668.55,669.95,672.74,966550,549377,56.84,650239991.65,32829
2025-06-26,671.75,685.6,663.05,680.35,678.57,2369296,1030331,43.49,1607722318.2,69446
2025-06-27,683,704.3,678.7,701.8,695.73,3178596,1735397,54.6,2211451709.4,79989
2025-06-30,709.8,727,704,724.85,718.32,4837432,2426981,50.17,3474837180.25,67779
2025-07-01,730,750,721.05,746.05,737.76,4704542,2165630,46.03,3470842896.9,93449
2025-07-02,746.05,761.75,742,756.75,753.56,3997677,1655314,41.41,3012487902.85,83406
2025-07-03,756.75,764.45,752.9,758.55,758.17,2481621,1032424,41.6,1881484036.85,50650
2025-07-04,759.8,777.9,756.65,776,770.74,3230212,1335886,41.36,2489639046.3,52397
2025-07-07,777.7,779.45,763.55,776.25,771.96,1174377,351171,29.9,906567893.15,30476
2025-07-08,775,779.7,761.2,778.3,772.03,1558057,585488,37.58,1202863108.8,38308
2025-07-09,776.85,797.8,775.15,794.4,792.66,3672922,1469376,40.01,2911394650,65170
2025-07-10,798.8,800,783.15,793.5,792.14,2030879,606911,29.88,1608736128.1,40026
2025-07-11,790.2,797.6,787.4,790.2,792.73,1476275,612959,41.52,1170291091.25,43071
2025-07-14,788.2,827.5,788.2,823.85,814.56,5083453,1599603,31.47,4140796694.3,82290
2025-07-15,825.75,834.35,820.45,827.05,827.11,2080040,694585,33.39,1720422277.6,42675
2025-07-16,821,832.65,819.25,822.55,823.93,968965,346554,35.77,798361539.3,29777
2025-07-17,825.9,830,815.2,821.5,820.99,1518302,642166,42.3,1246506771.1,48977
2025-07-18,825.1,829,814.5,827,822.1,989477,362773,36.66,813447385.1,27959
