date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,491,494.55,486.65,488.6,490.41,237587,88059,37.06,116514876,12826
2025-01-02,492.4,497,486.05,494.95,493.23,344243,149983,43.57,169792391.1,18659
2025-01-03,493.6,509.95,493,501.4,502.77,642713,249175,38.77,323135018.45,27556
2025-01-06,501.4,504.65,477.45,483.3,489.2,568166,252448,44.43,277946287.05,35434
2025-01-07,484.3,497,484.3,490.05,491.86,293502,146407,49.88,144361900.85,14527
2025-01-08,492.5,492.55,478,480.05,482.23,231558,127222,54.94,111664458.85,14120
2025-01-09,485,485,469.5,470.55,474.94,167004,100903,60.42,79316491.15,9777
2025-01-10,470.95,472.7,452,455.55,461.24,343199,151843,44.24,158298494.3,19663
2025-01-13,455.55,457.7,437,438.3,446.49,324538,177867,54.81,144903996.6,20604
2025-01-14,442.95,446.05,436.75,444.85,442.89,189404,88117,46.52,83885637.25,12112
2025-01-15,447.85,455,440.95,451.25,449.22,224779,108577,48.3,100974370.05,15535
2025-01-16,458.9,464,450,452,456.98,274838,148629,54.08,125596193.5,16418
2025-01-17,454,456.35,442.15,449.75,451.44,118216,62312,52.71,53367261.8,8018
2025-01-20,448.95,460.9,446.45,458.55,454.69,243804,143752,58.96,110854472.1,16085
2025-01-21,458.9,464.6,451,452.55,456.26,147460,75021,50.88,67280603.7,11134
2025-01-22,455.1,456.95,443.1,451.35,449.25,260664,149673,57.42,117102910.7,22570
2025-01-23,448.35,458.25,448.35,450.95,452.89,148962,71196,47.79,67463188.05,12109
2025-01-24,448.55,454,430.5,432.25,439.59,297503,159422,53.59,130779321.1,14882
2025-01-27,439.9,439.9,401.7,409.6,413.09,487647,189995,38.96,201442297.35,33658
2025-01-28,413,421.05,403.6,416.2,412.89,329336,149071,45.26,135980677.25,23753
2025-01-29,414,432,414,429.95,424.48,179541,80348,44.75,76212392.3,13599
2025-01-30,432,440.05,427,429.9,433.59,116534,58047,49.81,50528378.1,8421
2025-01-31,434,441.35,426.8,438.15,434.27,128751,62046,48.19,55912496.95,8702
2025-02-01,438.15,440.95,434.1,438.7,436.62,92912,40354,43.43,40567227.7,6561
2025-02-03,438.35,443.05,424.95,428.65,432.6,150451,80252,53.34,65085068.6,16016
2025-02-04,435,456.55,433.25,451.6,445.99,286748,139332,48.59,127887103.05,19156
2025-02-05,454,466,450.5,458.2,459.62,248158,128362,51.73,114058840.1,18115
2025-02-06,458.5,465.8,455.85,461.05,460.88,134639,66515,49.4,62052482.85,13373
2025-02-07,465,465,441,448.4,451.24,340347,89088,26.18,153579062.75,28470
2025-02-10,454.95,458.7,443.35,451.45,452.75,287772,99541,34.59,130287480.5,21853
2025-02-11,451.5,451.5,403.05,425.5,418.32,885088,275564,31.13,370252614.6,59321
2025-02-12,426,426,405.65,410.95,412.14,421391,172710,40.99,173673944.9,32222
2025-02-13,415,423.25,408.4,415.95,415.74,231697,98378,42.46,96325164.5,14888
2025-02-14,429,429,398.25,404.25,411.13,341518,117680,34.46,140408682.75,23833
2025-02-17,398,408.2,393.6,400.85,403.35,239311,138540,57.89,96526769.75,16741
2025-02-18,402.35,407.15,394.4,396.85,397.28,165081,76962,46.62,65582984.4,13871
2025-02-19,395.05,409.5,393.2,400.05,402.04,216372,118112,54.59,86991000.95,12391
2025-02-20,404.9,409.5,401.15,406.35,406.21,111279,50328,45.23,45202412.4,9150
2025-02-21,407,413.95,401.15,402.4,406.75,154899,70179,45.31,63004543.6,11897
2025-02-24,406.9,406.9,388,391.15,394.36,280737,148479,52.89,110712635.55,18311
2025-02-25,395,395.85,388,389.95,390.41,221488,130487,58.91,86471469.45,9626
2025-02-27,390.25,392.4,374.75,379.15,382.2,313443,169423,54.05,119797316.4,22222
