date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,893.65,921.85,893,919.4,912.89,202520,64282,31.74,184879423.5,14641
2025-01-02,919.4,929.5,902.15,918.4,916.35,231828,87167,37.6,212435209.5,15602
2025-01-03,924.45,924.45,905,907.65,914.86,252170,70086,27.79,230699652.2,21476
2025-01-06,913.1,920.5,875,879.8,892.91,237367,92763,39.08,211948314.8,19408
2025-01-07,864.05,892.5,864.05,887.45,884.77,148105,64388,43.47,131039579.65,12635
2025-01-08,889.1,889.5,861.55,866,868.92,115402,47801,41.42,100275654.3,11175
2025-01-09,865,875.95,840.4,845.8,857.34,108519,49511,45.62,93037237.3,10572
2025-01-10,846.8,849.65,808.4,818.6,821.74,204231,87436,42.81,167824815.95,19419
2025-01-13,793,815,784.5,790.65,798.41,263689,119791,45.43,210532491.4,28088
2025-01-14,792.45,807,775.55,798.3,792.01,226010,95672,42.33,179002840.35,17138
2025-01-15,804.1,832,801.05,820.8,821.35,363211,131664,36.25,298324992.75,24058
2025-01-16,832,858.95,832,854.65,846.86,261055,88737,33.99,221077879,16952
2025-01-17,854.65,856.6,841,848.05,848.85,107712,36073,33.49,91431146.65,7521
2025-01-20,853.65,869.85,846,851.95,856.16,237840,38954,16.38,203628419.85,16744
2025-01-21,854.7,862.75,819.9,827.05,836.52,131939,52413,39.73,110369929.05,12439
2025-01-22,819,826.4,805.2,819.55,816.13,122583,60239,49.14,100044049.75,13675
2025-01-23,815.5,849.55,815.5,842.1,838.69,196310,86793,44.21,164642572.35,17070
2025-01-24,840,848.45,817.25,820.2,834.01,130609,57631,44.12,108929110.3,12585
2025-01-27,820,820,777.2,782.35,789.3,187390,97376,51.96,147906797.95,16591
2025-01-28,782,812.3,753.15,791.35,777.22,202258,67606,33.43,157199204.15,20979
2025-01-29,783,827,783,820,816.58,177748,61035,34.34,145144819.95,16371
2025-01-30,832.8,835.4,809,819.8,821.31,95152,38585,40.55,78148952.9,9171
2025-01-31,809,823.85,809,819.9,819.06,119008,73031,61.37,97475266.35,10363
2025-02-01,828,829.9,805.2,812,816.48,65548,19635,29.96,53518839.65,6977
2025-02-03,807,834,804.85,832.35,826.68,251387,102367,40.72,207816499.65,29702
2025-02-04,834.75,849.9,824.95,843.65,840.28,176509,71453,40.48,148316605.55,17518
