date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,638.5,653.65,637.5,650.85,645.88,2625048,1491166,56.81,1695456393.05,61681
2025-01-02,654,663.6,644.35,648.7,653.87,5382698,2857081,53.08,3519595088.25,86847
2025-01-03,654,654,640.8,652.2,648.64,3615541,2146773,59.38,2345191956.75,78593
2025-01-06,645,645.95,625.35,630.7,632.9,4395831,2676109,60.88,2782127318.85,109048
2025-01-07,630.65,636.9,615.05,618.2,621.38,3524547,1973424,55.99,2190068031.9,85970
2025-01-08,621.5,626.35,603.45,606.95,609.38,5003681,3058466,61.12,3049122796.65,94648
2025-01-09,608.5,608.75,599.85,605.45,604.5,3645958,2433583,66.75,2203983903,108749
2025-01-10,600,602.75,590.4,596.55,596.83,3654621,2224029,60.86,2181187458.35,98641
2025-01-13,585,591.35,571.25,574.75,578.8,3860607,2220734,57.52,2234534994.25,107082
2025-01-14,575,579.85,556.85,566.3,566.71,7824105,4754141,60.76,4433999341.85,161121
2025-01-15,574.9,575.4,558.95,560.5,562.28,4952149,3114526,62.89,2784469822.35,97821
2025-01-16,568.95,580.6,565.1,574.7,574.77,5203997,3598685,69.15,2991122356.1,83586
2025-01-17,578,578,545.55,556.35,553.38,9710175,4940852,50.88,5373384790.8,243136
2025-01-20,557,557,544.35,552.9,551.13,5206204,3150758,60.52,2869286177.2,119236
2025-01-21,562.05,563,539.25,541.5,545.45,7011598,3667983,52.31,3824485127.6,156246
2025-01-22,543.45,546.8,524.75,534.6,533.24,4481872,2394736,53.43,2389933933.85,143814
2025-01-23,530,546,520,540.4,538.63,8855673,5774018,65.2,4769911411.2,121308
2025-01-24,539,548.7,536.9,541.7,541.73,3064139,1501968,49.02,1659924921.85,65184
2025-01-27,538.9,538.9,522.35,525.2,527.5,3331754,1903608,57.14,1757506157.45,113392
2025-01-28,525.2,542,516.95,539.35,526.15,6377272,3933384,61.68,3355413774.25,148672
2025-01-29,540,545.5,537.05,541.55,540.6,2099560,1051688,50.09,1135028515.25,62311
2025-01-30,544.9,547.8,538.25,540.6,542.62,2914821,1470603,50.45,1581629419,68268
2025-01-31,544,544,536,536.75,538.26,3544551,2519569,71.08,1907873090.9,70049
2025-02-01,539.05,582.9,539.05,561.4,562.77,6432166,1729306,26.89,3619847069.25,126654
2025-02-03,560,585.65,548.7,582.5,572.05,6595246,3392149,51.43,3772833077.05,180796
2025-02-04,583.65,589.3,577.5,586.55,584.26,4407907,2533481,57.48,2575366636.25,92100
2025-02-05,589.15,592.95,581.65,583.65,586.38,2146717,1171247,54.56,1258787452.5,56892
2025-02-06,585,585.85,565.5,568.6,571.1,3085740,1437139,46.57,1762273074.75,81991
2025-02-07,568.6,570,548.55,553.7,554.05,6361141,3895560,61.24,3524385403.25,150312
2025-02-10,558.4,561.1,532.7,548.45,543.38,14670575,7202579,49.1,7971748510.5,183580
2025-02-11,555,556,511.15,520.35,522.56,12273792,6897968,56.2,6413786346.85,276013
2025-02-12,525,536.8,517.1,534.5,528.75,8581416,4402116,51.3,4537413214.35,144887
2025-02-13,535.2,538.15,511.2,513.4,520.77,9467636,5189929,54.82,4930460365.95,143686
2025-02-14,513.75,517,485,488.55,494.89,14027216,8105769,57.79,6941916830.15,249936
2025-02-17,488.75,489.4,470.05,474.55,476.96,12706214,7978592,62.79,6060302743.8,212952
2025-02-18,476,483,465.65,469.1,473.68,8968551,4814022,53.68,4248262579.1,129015
2025-02-19,461.05,480.4,454.1,475.9,468.76,10307513,4527022,43.92,4831724076.8,138868
2025-02-20,472.4,474.75,463.75,468.4,468.63,11542401,7923152,68.64,5409068802.85,181394
2025-02-21,470.55,480.8,461.1,477.65,469.58,12871051,7402829,57.52,6043999328.75,135921
2025-02-24,472,501.75,468.75,499.95,489.57,15905230,7476745,47.01,7786767261,231717
2025-02-25,497.9,497.9,475.1,476.5,484.38,10593112,4686851,44.24,5131078277.45,171095
2025-02-27,475.5,476.5,439.9,448.3,451.49,19975636,10430185,52.21,9018881890.65,290816
2025-02-28,448,456.6,429.65,436.05,439.18,48247867,28050027,58.14,21189719685.3,585820
