date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,1253.2,1288.95,1224.5,1276.7,1267.15,227346,84765,37.28,288081152.95,17185
2025-01-02,1283.5,1300,1269.8,1292.9,1292.24,362600,183910,50.72,468565161.2,29729
2025-01-03,1310,1311.35,1290.15,1297.15,1302.04,312666,192599,61.6,407103869.85,22986
2025-01-06,1306.1,1318,1246.5,1257.9,1263.38,582553,426071,73.14,735984902.1,37233
2025-01-07,1235,1253.35,1197,1217.3,1225.58,1064624,777311,73.01,1304777047.3,48996
2025-01-08,1195,1214.85,1151.75,1175.85,1176.18,507458,239403,47.18,596864007.05,34725
2025-01-09,1172.7,1172.7,1148.05,1166.55,1161.85,305587,127102,41.59,355047064.55,29974
2025-01-10,1164.85,1183.45,1112.45,1129.1,1141.89,291345,127872,43.89,332683406.1,30188
2025-01-13,1100.2,1142.3,1089,1101.95,1108.25,819110,428491,52.31,907781158.7,67093
2025-01-14,1106.85,1137,1100.8,1126.5,1124.4,423370,219171,51.77,476036222.7,31865
2025-01-15,1134,1220,1132,1193.45,1187.24,3496182,989752,28.31,4150798872.5,157804
2025-01-16,1172.1,1221.3,1172.1,1198.95,1200.9,1097801,834572,76.02,1318353604.2,34900
2025-01-17,1185.65,1201.45,1169,1183.7,1182.27,368046,153251,41.64,435128771.35,32088
2025-01-20,1175.2,1233.95,1162.4,1216.5,1209.9,551761,246412,44.66,667575291.15,33941
2025-01-21,1230,1233.15,1191.1,1201.85,1204.34,316825,152715,48.2,381566307.1,26644
2025-01-22,1200,1211.5,1113.75,1148.95,1159.26,408202,229172,56.14,473213289.65,34944
2025-01-23,1130,1156.7,1130,1141.45,1142.61,376946,118067,31.32,430703133.5,37235
2025-01-24,1140.65,1155,1101,1127.4,1125.15,297675,154636,51.95,334929103.15,21569
2025-01-27,1120.45,1121.95,1045.45,1076.55,1070.66,714718,409149,57.25,765222245.4,48369
2025-01-28,1059.9,1059.9,945,1013.05,996.89,2328267,970601,41.69,2321022834.3,120751
2025-01-29,997.8,1041,936.9,1028.35,996.57,804573,221646,27.55,801816459.2,71809
2025-01-30,1032,1060,980,1007.15,1030.05,811463,430684,53.08,835849036.35,52234
2025-01-31,1001.2,1053.25,998.6,1007.75,1020.72,827595,356131,43.03,844740024.7,62810
2025-02-01,1010,1031.55,996.25,1023.65,1014.93,228332,121215,53.09,231740669.75,16762
2025-02-03,1023.55,1050,980,991.25,998.13,378144,190064,50.26,377436261.5,46542
2025-02-04,993.65,1001.75,968,986.35,982.3,566369,311409,54.98,556344144.05,63759
2025-02-05,981.5,1041.85,981.5,1028.9,1029.18,1092624,662493,60.63,1124504176.9,86931
2025-02-06,1032.9,1032.9,976.65,1009.7,997.48,2082188,1542478,74.08,2076945772.6,82834
2025-02-07,1014.4,1025.25,1003,1018.7,1018.11,644115,406588,63.12,655777197.1,69345
2025-02-10,1019,1029.5,985.5,991.85,1001.27,505940,298050,58.91,506580321.45,44750
2025-02-11,992.35,1012.45,969.05,989.45,985.77,283512,123965,43.72,279478176.45,30145
2025-02-12,982.3,983.95,951,954.5,962.27,652357,356803,54.69,627743617.85,57284
2025-02-13,960,998,945.1,953.1,967.7,437231,165302,37.81,423108714.7,36765
2025-02-14,958,967.75,900.05,904.6,918.03,335512,164348,48.98,308008663.7,30183
2025-02-17,882.1,904.3,865.85,896.4,889.27,630021,314270,49.88,560261735.9,54669
2025-02-18,902,912,877.15,884.65,889.17,946760,735472,77.68,841825885.25,37710
2025-02-19,883.5,945,870,932.7,920.17,931472,494439,53.08,857116941.05,77345
2025-02-20,932.7,979,932.7,955.25,961.75,864634,332168,38.42,831560029.85,69249
2025-02-21,959,985,946.55,981.25,964.1,481971,245413,50.92,464670217.4,47316
2025-02-24,980.95,1050,966.45,1009.4,1021.57,3041066,731160,24.04,3106665697.65,171091
2025-02-25,1010,1067.25,1010,1038.5,1047.37,1939581,573695,29.58,2031463014,118666
2025-02-27,1034.7,1046.4,1002.2,1010.15,1017.54,622537,334630,53.75,633457890.85,48962
2025-02-28,991,1011.9,977.55,998.3,997.35,2050567,1440596,70.25,2045128175.7,74612
2025-03-03,994.4,1005.05,971.85,978.6,981.5,1493319,1142622,76.52,1465695973.05,67478
2025-03-04,970,1001.3,970,983.05,986.82,1119762,654516,58.45,1105000596.35,57119
2025-03-05,982.6,1003.05,977,983.5,993.23,778300,513888,66.03,773028807.8,70809
2025-03-06,987.85,992.2,961,966.25,974.1,349340,204691,58.59,340291113.25,30421
2025-03-07,965.95,979.8,964.55,972.9,974.48,521682,317372,60.84,508366365.75,31896
2025-03-10,972,984,890,895.4,909.66,2325435,1092193,46.97,2115357856.6,114801
2025-03-11,889.3,896.4,861.45,865.15,870.1,1640437,1245384,75.92,1427342831.75,54601
2025-03-12,868,870.8,832.1,846.35,847.81,880718,458641,52.08,746680793.6,55142
2025-03-13,848.75,884.95,825,864.85,863.97,1427481,378221,26.5,1233298383.1,98211
2025-03-17,864.85,870.25,851,854.6,861.44,476976,165278,34.65,410887671,46559
2025-03-18,855.5,919.95,855.5,914.8,903.02,2043895,781234,38.22,1845686585.65,105174
2025-03-19,914.8,943.85,887.3,923.8,910.13,2776070,1977642,71.24,2526584537.1,77034
2025-03-20,923.8,930,913.5,926.6,922.89,554710,314669,56.73,511934960.95,37217
2025-03-21,926.6,982,914.2,942.75,944.47,4892340,1730044,35.36,4620666852,106652
2025-03-24,950,997.6,942.8,978.75,984.44,1536573,885411,57.62,1512658058.55,82916
2025-03-25,978.05,988.5,966.9,977.8,978.94,757033,476084,62.89,741092049.05,49578
2025-03-26,972.95,983.25,941.25,959.65,957.64,397546,196675,49.47,380707420.25,29188
2025-03-27,950,987,942,971.4,968.92,1816532,1107329,60.96,1760078698.2,81726
2025-03-28,976.7,983,924.9,942.65,944.63,969709,417439,43.05,916016101.75,48612
2025-04-01,949,954.75,883.05,888.15,909.78,529235,211725,40.01,481485367.7,35474
2025-04-02,889.95,897.6,872.55,890.55,888.58,310152,136770,44.1,275595957.3,19457
2025-04-03,890,919.95,886.4,912.5,906.51,355479,138286,38.9,322244640.35,26071
2025-04-04,912.5,931.8,837.95,849.35,877.93,962981,452034,46.94,845425726.7,57819
2025-04-07,806.6,897.95,790.5,886.55,857.35,919861,254129,27.63,788639233.7,61036
2025-04-08,883,889.8,843.05,847.7,860.51,880189,444558,50.51,757413114.25,70456
2025-04-09,848.05,852.75,804.3,808.55,819.44,554023,326413,58.92,453988046.85,35602
2025-04-11,825.95,880.9,812,870.2,846.69,1958890,1164710,59.46,1658581060.3,122451
2025-04-15,900,950,895,938.7,934.43,2860927,1787342,62.47,2673325770.15,103010
2025-04-16,933.95,958,917.3,943.75,929.91,866333,577964,66.71,805610927.6,31610
2025-04-17,954.95,990.6,950.05,956.8,972.85,2754876,1713163,62.19,2680071773.4,90431
2025-04-21,968,985.5,948,954.25,966.39,2264748,1493461,65.94,2188638152.45,68344
2025-04-22,975,1024,953,1013.9,984.28,3326459,1153259,34.67,3274169922.65,95305
2025-04-23,1020,1068.9,1019.95,1059.75,1046.7,3333648,1930795,57.92,3489315547.15,132052
2025-04-24,1058,1068,1008,1018.25,1039.57,1961884,979964,49.95,2039510232.9,62501
2025-04-25,1024.7,1024.7,965.8,971.7,980.83,1165532,517249,44.38,1143191014.65,52827
2025-04-28,972,997,947,983.9,977.33,937547,527437,56.26,916296536.3,45203
2025-04-29,984,996.7,976.6,983.05,986.65,731964,440736,60.21,722192459.15,26607
2025-04-30,975.05,1019.95,975.05,986.05,995.28,2937845,2152050,73.25,2923990292.3,76195
2025-05-02,985.55,988.25,943.1,946.85,956.1,493439,244636,49.58,471779221.75,33396
2025-05-05,942.2,948.35,922,937.3,935.84,530064,278116,52.47,496053973.2,41280
2025-05-06,940.4,947.3,902.15,906.3,916.59,524503,238129,45.4,480755741.1,32100
2025-05-07,902,941.85,890.25,932.15,926.56,1357495,878591,64.72,1257800047.9,61043
2025-05-08,927.25,942.3,908,913.05,924.95,717894,475354,66.22,664019531.9,29098
2025-05-09,882.6,922,882.6,915.8,912.21,853218,229381,26.88,778316485.55,31473
2025-05-12,940,990,940,962,970.85,1014955,519314,51.17,985372427.1,37875
2025-05-13,966,990,961.85,965.6,975.02,552909,291207,52.67,539094599,34267
2025-05-14,976,990,949.75,988.2,981.92,697367,434608,62.32,684759871.95,39372
2025-05-15,995,1024,975,1016.6,999.91,1071460,508190,47.43,1071358321.6,54407
2025-05-16,1022.45,1032.45,993.5,1000.55,1016.04,560528,281845,50.28,569518812.2,36854
2025-05-19,1010,1036.65,993.55,1021.25,1022.25,729845,536652,73.53,746086212.45,21433
2025-05-20,1024.25,1030,981,994.4,994.1,602579,314757,52.23,599025850.5,39115
