date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,1081.6,1107,1078.5,1100.7,1098.34,64463,31883,49.46,70802518.2,6307
2025-01-02,1114.95,1117.2,1097.3,1103.95,1105.4,99536,52477,52.72,110027215.1,11612
2025-01-03,1103,1108.8,1086.1,1089.1,1092.04,153743,99028,64.41,167893685.1,18079
2025-01-06,1088.05,1094.8,1061.55,1070,1074.02,177570,105598,59.47,190714175.2,23302
2025-01-07,1074.4,1081,1056.4,1062.75,1064.15,218649,125358,57.33,232674432.9,20571
2025-01-08,1063,1098.9,1063,1079.45,1081.42,335099,198831,59.34,362383395.05,29109
2025-01-09,1079.45,1092.95,1059.05,1069.2,1075.71,146573,87759,59.87,157670006.05,25042
2025-01-10,1060,1088,1058,1072.6,1067.97,213795,136248,63.73,228326909.95,20705
2025-01-13,1057,1065.7,1010,1026.95,1048.4,528901,407420,77.03,554498595.2,39928
2025-01-14,1040,1053.45,1022.95,1031.9,1032.33,188794,112805,59.75,194898605.8,20016
2025-01-15,1044.55,1045.75,1019,1024.2,1034.29,308941,193724,62.71,319535041.95,26482
2025-01-16,1031.3,1048.45,1015.7,1027.05,1029.13,281776,180340,64,289984293.3,16294
2025-01-17,1027.05,1029.05,1016.95,1020.75,1021.82,222463,171010,76.87,227316940.25,17170
2025-01-20,1025,1028,996.45,1001.6,1003.36,633157,524996,82.92,635282538.1,19777
2025-01-21,1001.1,1066.75,1001.1,1055.35,1047.75,2184111,486117,22.26,2288403435.75,88656
2025-01-22,1046,1058,1037.5,1044,1042.49,307146,153217,49.88,320195173.4,22302
2025-01-23,1036,1084.4,1036,1070.2,1066.8,152913,67657,44.25,163128331.45,19480
2025-01-24,1074.65,1074.65,1038.9,1047.15,1049.04,179234,100683,56.17,188023989.65,20171
2025-01-27,1039.7,1040.05,1008.05,1021.1,1022.98,220447,123198,55.89,225513057.4,27011
2025-01-28,1005,1039,1001,1017.7,1020.48,240961,146715,60.89,245894862.15,25336
2025-01-29,1020,1048.4,1018.75,1039.8,1036.67,118871,54195,45.59,123229855.1,15095
