date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,127.7,129.6,126.76,127.62,127.75,9948053,3821843,38.42,1270912939.74,128578
2025-01-02,128,128.8,126.9,127.95,127.75,7565976,3382222,44.7,966544041.39,67430
2025-01-03,128.34,132.08,127.78,128.17,129.49,10486510,3743397,35.7,1357924440.01,67766
2025-01-06,131.6,132.95,123.05,124.26,127.41,21065723,7295768,34.63,2683977477.87,137139
2025-01-07,124.65,125.49,122.1,123.93,124.3,12297678,3684538,29.96,1528607270.45,75732
2025-01-08,125.49,127.5,124,125.45,125.54,10740596,3381357,31.48,1348334732.07,66407
2025-01-09,125.77,125.9,120.21,120.92,121.82,12536030,5126363,40.89,1527164332.96,98128
2025-01-10,121.24,121.3,115.52,116.32,117.49,18669068,9294256,49.78,2193444953.79,122673
2025-01-13,114,114.87,109.41,109.99,112.19,15447722,5940264,38.45,1733022996.79,114852
2025-01-14,110.8,120.98,110.76,120.98,116.66,16869986,7072550,41.92,1968076980.48,132236
2025-01-15,122.64,123.9,117.74,119.94,120.22,17247764,3734245,21.65,2073531308.3,74116
2025-01-16,122,123.48,120.4,122.92,122.08,10064953,4615909,45.86,1228725940.8,56205
2025-01-17,122.92,122.93,120.59,120.99,121.38,4466102,1837397,41.14,542083797.87,35108
2025-01-20,121.5,121.7,119.35,119.8,119.89,4596484,2311721,50.29,551062445.31,57887
2025-01-21,119.98,120.87,117,117.41,118.21,5049591,2272144,45,596934420.21,55294
2025-01-22,117.8,117.98,112.65,113.96,114.37,8104767,4253662,52.48,926956217.57,73099
2025-01-23,114.01,115.05,112,113.17,113.47,7242761,3796857,52.42,821808080.81,49775
2025-01-24,113.5,115.8,111.39,112.32,113.16,8361164,3039129,36.35,946189319.03,59619
2025-01-27,110.83,111,107.4,108.12,108.32,15682683,9568597,61.01,1698718734.67,128537
2025-01-28,109.99,111.35,106.48,110.11,109.11,8956029,3104732,34.67,977197498.42,61751
2025-01-29,110.99,115.1,110.25,114.94,113.82,8757089,3558250,40.63,996766827.51,47131
2025-01-30,115.52,116.65,112.9,113.96,114.72,5107039,1933610,37.86,585879772.93,41684
2025-01-31,113,115.37,112.21,114.91,114.11,7810396,2849103,36.48,891275087.92,60807
2025-02-01,115.48,120.69,113.41,114.92,117.92,17002918,5781014,34,2004970671.04,124635
2025-02-03,112.81,113.59,110.8,111.13,111.7,5481362,2434956,44.42,612262265.09,52655
2025-02-04,111.77,113.39,110.75,111.13,111.53,4717438,2334497,49.49,526151117.57,43416
2025-02-05,111.59,114.29,111.59,111.98,112.87,7267151,3574522,49.19,820256460.76,42559
2025-02-06,114.56,115.15,111,111.41,112.62,7729873,3068805,39.7,870550431.08,67456
2025-02-07,111.7,112.89,110.11,112.09,111.55,8184320,3943387,48.18,912980190.47,61007
2025-02-10,112.16,112.61,109.5,110.01,110.71,3784231,1983956,52.43,418946489.98,41189
2025-02-11,110.39,110.5,106.71,107.7,107.81,7592907,4880737,64.28,818571541.12,67348
2025-02-12,106.8,108,104.81,107.48,106.32,6195994,2783992,44.93,658758838.5,73833
2025-02-13,108.5,109.84,106.97,108.17,108.11,4817512,1556245,32.3,520826531.3,56252
2025-02-14,108.11,108.5,106.51,106.85,107.05,4150825,2209895,53.24,444329701.38,43407
2025-02-17,105.47,105.72,102.76,104.83,104.48,4167490,1545092,37.07,435398800.32,73603
2025-02-18,106.9,106.9,104.2,104.79,105.68,6598039,2694200,40.83,697277123.44,74180
2025-02-19,104,106.2,103.51,104.62,105.06,4621382,1710540,37.01,485533812.91,52340
