date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,952.95,984.5,945.25,970.45,970.87,1457038,507936,34.86,1414589096.05,60541
2025-01-02,972,997.95,967.1,985.2,983.32,1351757,456261,33.75,1329211974.4,53074
2025-01-03,989.5,999.95,968.35,971.2,984.93,1070697,418889,39.12,1054566170.8,36214
2025-01-06,978,978.65,917.2,925.25,942.21,1568627,662503,42.23,1477981899.85,67039
2025-01-07,927,975.9,927,970,954.88,1668102,627464,37.62,1592831347.45,66674
2025-01-08,974.9,975,928,940.1,944.9,1162389,465805,40.07,1098343591.9,56655
2025-01-09,943,943,892.65,901.2,916.39,1103252,547271,49.61,1011013375.65,57191
2025-01-10,901.2,910.3,870,878.1,892.13,1774395,655549,36.94,1582995021.4,88214
2025-01-13,861,871.95,816.75,826.25,841.27,1903029,709285,37.27,1600960268.25,81308
2025-01-14,840,902,834.5,894.55,865.05,2922375,692171,23.69,2528014310.4,109105
2025-01-15,885,916.95,854.2,863.1,885.07,2515769,858972,34.14,2226641333.45,91599
2025-01-16,870,887,796,799.35,825.92,3848822,1717692,44.63,3178822971.1,110983
2025-01-17,812.5,822,779.1,795.75,798.86,3517519,951871,27.06,2810004811.3,126141
2025-01-20,806,827.15,800,807.5,811.26,2137841,549288,25.69,1734338090.25,74889
2025-01-21,810.05,812.6,739.15,745,760.34,4106030,1387481,33.79,3121979154.2,139733
2025-01-22,746,750.05,706.05,724.9,722.06,3842592,1423525,37.05,2774567847.4,127235
2025-01-23,723.45,759.5,721.6,726.3,737.18,3786083,1359831,35.92,2791036227.5,142810
2025-01-24,730.95,734.85,691.3,694.35,705.78,2495956,996508,39.92,1761601839.45,76310
2025-01-27,693,693,627.1,663.1,649.04,5415536,1540885,28.45,3514875070.15,222866
2025-01-28,667.1,670.5,612,646,638.61,4356281,1057901,24.28,2781968027.65,131193
2025-01-29,613.45,675.55,607.2,670.6,652.26,5188093,892823,17.21,3383964572.9,125527
2025-01-30,670.6,690,640.15,645.8,660.59,2759670,835980,30.29,1823009903.15,80380
2025-01-31,622.4,648.65,622.4,637.15,635.92,3163381,927805,29.33,2011658281.35,88754
2025-02-01,644,669.85,638,661.05,655.56,2009141,438849,21.84,1317103849.15,54519
2025-02-03,646.55,649.65,616.3,625.65,626.36,2457939,800152,32.55,1539545962.15,78937
2025-02-04,632.8,649.4,624.7,642.45,635.92,2205683,719771,32.63,1402639760.05,70717
2025-02-05,645,738.6,645,701.65,715.47,24809182,2219717,8.95,17750229159.8,425696
2025-02-06,705.7,718,671.35,676.95,685.05,8174010,1276571,15.62,5599635968.7,169833
2025-02-07,681,693.65,668.3,674.3,679.79,3450093,467201,13.54,2345352508.1,100246
2025-02-10,674.85,676.9,648.6,655.15,657.63,1706377,436198,25.56,1122169020.9,60471
2025-02-11,651,655,626.5,631.35,634.63,1632760,506160,31,1036205400.85,58997
2025-02-12,630,658.9,602.65,655,635.06,4408877,888653,20.16,2799899919.7,153102
2025-02-13,658,665.7,642.1,646.3,649.23,2033845,643738,31.65,1320437469.35,90292
2025-02-14,646.3,648,615.25,619.75,625.3,1689304,456525,27.02,1056317514.85,70237
2025-02-17,617,630.5,603,614.35,616.14,2257720,570542,25.27,1391076696.65,111217
2025-02-18,615.25,624.9,605.1,615.75,614.04,1560063,485900,31.15,957948224.1,60876
2025-02-19,614.05,631.25,608.05,613.1,619.31,1931280,609594,31.56,1196064800.2,80267
2025-02-20,614,643.65,611.1,636.35,627.48,2760275,765798,27.74,1732019018.95,89339
2025-02-21,632.95,650.55,610.15,613.45,624.14,2396378,872893,36.43,1495671883.6,100147
2025-02-24,602,612.55,598.25,602.3,604.29,1895931,613753,32.37,1145698416.4,59365
2025-02-25,605.25,614.95,590.8,597,602.97,1331976,461128,34.62,803139556.05,51646
2025-02-27,602.8,602.8,567.05,573.9,580.9,1926937,824848,42.81,1119361029.2,89892
2025-02-28,564,594,560.15,588.5,578.09,3413857,1217056,35.65,1973504852.55,115147
