date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,3368.15,3434.2,3340.15,3418.55,3401.63,174032,92288,53.03,591993061.65,23741
2025-01-02,3425.35,3452,3361.5,3441.55,3417.03,171888,109900,63.94,587345898.75,19515
2025-01-03,3450,3465,3378.5,3402.85,3404.15,185168,91659,49.5,630339877.55,26857
2025-01-06,3402.85,3418.55,3342.9,3362.95,3374,132458,67051,50.62,446913756.5,21793
2025-01-07,3380,3443.5,3351.55,3404.1,3411.82,134592,67479,50.14,459203088.25,22580
2025-01-08,3409.9,3417.05,3318,3324.75,3347.84,167593,107388,64.08,561074419.1,27264
2025-01-09,3299.95,3334.35,3285.15,3321.55,3316.74,183881,116166,63.17,609885989.95,24834
2025-01-10,3325,3350.15,3264.1,3274.45,3301.97,142606,67630,47.42,470880234.35,24659
2025-01-13,3241.65,3294.15,3229.4,3235.35,3246.22,146840,88952,60.58,476674884.75,24539
2025-01-14,3239.7,3265,3214.7,3252.4,3241.75,147736,89554,60.62,478923590.2,23613
2025-01-15,3269.8,3269.8,3180.3,3215.05,3208.19,205544,120847,58.79,659424027.2,26830
2025-01-16,3224,3244,3151.85,3178.6,3181.99,248752,159593,64.16,791526481.5,49816
2025-01-17,3163.2,3201.25,3152.2,3174.85,3177.1,222575,144838,65.07,707142963.95,34042
2025-01-20,3194.15,3194.15,3129.6,3164.25,3162.3,187128,122629,65.53,591754662.4,25204
2025-01-21,3180,3203.25,3142.9,3156.3,3173.79,306619,184513,60.18,973143956.95,37734
2025-01-22,3175.6,3184.75,3122,3166.9,3151.25,153463,82397,53.69,483599991.35,39602
2025-01-23,3166.9,3275.45,3157.2,3263.75,3230.04,297254,181200,60.96,960142512.05,48572
2025-01-24,3270.75,3283.85,3210,3248.4,3242.59,391085,266608,68.17,1268128637.95,44356
2025-01-27,3250,3369.05,3250,3337.75,3339.63,1428077,684690,47.94,4769244691.25,139552
2025-01-28,3321.1,3344,3258.2,3314.8,3306.55,337104,166754,49.47,1114652742.25,41678
2025-01-29,3314.8,3390,3300,3360.5,3364.42,255311,142435,55.79,858973036.45,33486
2025-01-30,3360,3393.6,3333.05,3358.25,3359.44,512150,341276,66.64,1720538208,43123
2025-01-31,3339.75,3372.25,3251.55,3269.1,3283.26,450908,230348,51.09,1480448082.7,51545
2025-02-01,3275,3302.4,3186.1,3207.7,3227.87,105407,62306,59.11,340240448.35,9203
2025-02-03,3121,3248.75,3121,3168.85,3175.55,214736,117959,54.93,681905674.6,43005
2025-02-04,3170,3253.2,3090.55,3103.05,3108.24,880065,628158,71.38,2735449496,71347
2025-02-05,3125,3140.9,3066.55,3114.7,3117.8,736148,527872,71.71,2295161864.7,58715
2025-02-06,3143.8,3202,3125.5,3161.25,3176.66,712569,406970,57.11,2263588787.3,52338
2025-02-07,3166.7,3273,3147,3258.6,3244.25,694270,387035,55.75,2252384111.85,61199
2025-02-10,3267,3332.3,3176.05,3192.9,3219.26,283715,180128,63.49,913353496.85,50890
2025-02-11,3200,3235.85,3082,3106.5,3123.7,212638,112971,53.13,664216393.75,40747
2025-02-12,3102,3115,3027.8,3059.9,3059.2,477990,267003,55.86,1462268670.25,69521
2025-02-13,3059.9,3112.1,3051.45,3074.25,3079.81,275849,123236,44.68,849561877.5,36148
2025-02-14,3101.9,3101.9,2966.05,3013.85,2999.32,311381,149581,48.04,933929813.45,51770
2025-02-17,2960.5,3084.75,2960.5,3078,3043.55,260333,115926,44.53,792336711.05,50508
2025-02-18,3078.05,3100,3025.95,3041.8,3046.68,233306,142731,61.18,710809220.75,48613
2025-02-19,3002,3130,2985.5,3120.55,3096.96,294730,156308,53.03,912768448.1,41651
2025-02-20,3120.65,3128.95,3065,3095.95,3090.84,222923,118260,53.05,689018478.35,22629
2025-02-21,3091.5,3107.15,3025.05,3039.35,3051.6,190251,97447,51.22,580569024.85,29437
2025-02-24,3020.1,3070,3006.6,3023.3,3036.73,353049,224726,63.65,1072113833.35,48390
2025-02-25,3011.2,3063.65,2995,3031.05,3033.84,287650,185435,64.47,872684333.25,34123
2025-02-27,3030,3050,2961.5,2987,2996.52,278659,181615,65.17,835007260.2,35938
2025-02-28,2950,2976.6,2911.5,2948.1,2947.64,2377398,1334618,56.14,7007715545.95,77323
2025-03-03,2920,2987.95,2886.45,2959.25,2938.8,287062,160514,55.92,843618300.55,53357
2025-03-04,2945.5,2987.2,2919.05,2930.3,2940.63,401576,270039,67.24,1180884480.25,36944
2025-03-05,2930.3,2985.8,2902.25,2978.75,2958.48,195287,123962,63.48,577753269.15,32164
2025-03-06,2994.85,3069.55,2974.05,3059,3032.37,261988,124330,47.46,794444367.9,35027
2025-03-07,3065,3085,3046.45,3073.8,3072.82,284470,204239,71.8,874125017.75,39748
2025-03-10,3056.85,3144.9,3048.5,3071.1,3100.3,328858,213384,64.89,1019556962.2,34393
2025-03-11,3045,3097.3,3027.65,3057.95,3069.4,275298,194899,70.8,844998919.35,26158
2025-03-12,3085.5,3107.8,3031.8,3096.5,3078.46,188711,104210,55.22,580938353.15,29848
2025-03-13,3099,3109.85,3047.8,3056.05,3069.7,170542,111813,65.56,523512590.75,28241
2025-03-17,3060,3094.95,3038.4,3066.35,3061.23,216124,133710,61.87,661604676.5,30812
2025-03-18,3091.75,3144.4,3049.2,3135.7,3108.59,245862,152080,61.86,764284248,37822
2025-03-19,3135.7,3200,3075,3191.3,3167.01,358238,232624,64.94,1134543193.9,43736
2025-03-20,3225,3242.85,3184.3,3230.75,3216.93,186344,100863,54.13,599455997.65,29084
2025-03-21,3240,3275,3199.25,3223.1,3229.78,477309,327972,68.71,1541602503.45,35163
2025-03-24,3236.95,3300,3195.8,3271.45,3250.85,290413,187444,64.54,944087829.8,30372
2025-03-25,3299.95,3300.9,3191.4,3245.05,3234.79,279418,161751,57.89,903858144.4,34374
2025-03-26,3245.1,3253.55,3190,3219.1,3219.85,186816,104316,55.84,601519369.65,23942
2025-03-27,3202,3250,3152.05,3233.15,3217.34,551167,341019,61.87,1773291649.8,38180
2025-03-28,3233.2,3249.95,3202.7,3227.95,3225.18,271746,177386,65.28,876428610.85,30643
2025-04-01,3198.9,3231.75,3170,3183.9,3191.47,215496,141046,65.45,687748204.95,28110
2025-04-02,3187.7,3217.25,3164.05,3207.1,3198.64,202794,130353,64.28,648665230.45,24654
2025-04-03,3236.4,3321.6,3225,3247.7,3263.69,228524,88780,38.85,745831250.85,27701
2025-04-04,3248.5,3309.65,3180,3286.5,3241.63,513622,329497,64.15,1664971474.3,45837
2025-04-07,3226,3304.9,3167.05,3233.55,3272.19,1329653,930987,70.02,4350875813.45,71054
2025-04-08,3241.2,3270.65,3190.15,3246.6,3221.45,602145,350097,58.14,1939781107.7,79393
2025-04-09,3214.3,3238.95,3107.4,3126.8,3163.08,282721,165597,58.57,894269036.1,31427
2025-04-11,3145,3192.05,3123.65,3129,3156.4,420358,266616,63.43,1326819779.4,37991
2025-04-15,3206.4,3235,3129,3221.8,3204.13,330278,195631,59.23,1058255112.4,38963
2025-04-16,3225,3260.2,3200.5,3222.7,3225.36,210528,112620,53.49,679027873.2,27166
2025-04-17,3226.8,3266.8,3201.4,3254.8,3225.58,202256,144175,71.28,652392593.2,25583
2025-04-21,3280,3284.3,3231,3254.6,3260.23,168941,105439,62.41,550786963,19441
2025-04-22,3269.6,3272.9,3209.2,3246.4,3245.83,473579,314979,66.51,1537154609.5,46535
2025-04-23,3260,3354.9,3230.1,3332.4,3305.26,390583,231852,59.36,1290976511.4,32180
2025-04-24,3344.9,3352.2,3303,3325.1,3327.72,233361,134891,57.8,776559423.4,28752
2025-04-25,3349.1,3349.1,3168.8,3238.9,3239.49,330175,171475,51.93,1069599785.8,39728
2025-04-28,3240,3345.8,3240,3335,3324.24,479709,306464,63.89,1594669781,67531
2025-04-29,3348,3351.4,3307,3322.7,3329,180900,91019,50.31,602216461.7,27203
2025-04-30,3322.7,3360,3287.1,3322,3336.02,1148944,994955,86.6,3832895044.1,26500
2025-05-02,3312.5,3325,3226.6,3255.2,3268.01,140423,80900,57.61,458903077.5,21538
2025-05-05,3258.9,3300,3256.1,3285.2,3280.33,88781,46513,52.39,291230642.4,21325
2025-05-06,3287,3299.8,3237.9,3270.1,3267.95,121815,60405,49.59,398085094.8,20949
2025-05-07,3164.7,3300,3164.7,3291.1,3283.94,257116,167116,65,844353951.8,33374
2025-05-08,3315,3327,3170.7,3185.8,3226.86,214566,88038,41.03,692374873.1,37126
2025-05-09,3140,3197.4,3101.6,3141.2,3132.42,535042,408902,76.42,1675976759.9,42713
2025-05-12,3152,3246.9,3115.7,3237.7,3196.69,230359,150143,65.18,736385663.8,19639
2025-05-13,3237.7,3289,3213.4,3236,3244.13,171501,71996,41.98,556372216.7,28680
2025-05-14,3218.1,3261.4,3212.1,3244.9,3237.27,197710,123621,62.53,640040023,27109
2025-05-15,3245,3279.6,3203.1,3265,3244.6,182769,106133,58.07,593011698.9,32723
2025-05-16,3274.8,3274.8,3230,3266.8,3259.13,358759,296824,82.74,1169240649.2,20188
2025-05-19,3267.2,3314,3250,3302.8,3298.46,245907,157774,64.16,811114195.6,32169
2025-05-20,3302.8,3310.8,3219,3241.5,3255.22,490947,304925,62.11,1598140580.9,41788
2025-05-21,3245,3371.9,3245,3289,3317.24,1098579,280927,25.57,3644246058.8,88184
2025-05-22,3288,3288,3205.2,3212,3229.79,376149,207942,55.28,1214880881,53174
2025-05-23,3222,3222,3160,3174.7,3183.36,342311,171542,50.11,1089700314.7,31489
2025-05-26,3202,3202,3142.8,3187.4,3170.14,203985,99163,48.61,646660036.6,20171
2025-05-27,3187.4,3187.4,3145,3175.7,3162.17,342162,194145,56.74,1081975601.2,34207
2025-05-28,3172.1,3177.3,3139.1,3165.9,3157.74,446655,256632,57.46,1410421658.2,33650
2025-05-29,3165,3215,3131.1,3161.1,3161.67,352271,223468,63.44,1113763204.4,36994
2025-05-30,3161.1,3191.9,3150,3174.7,3169.84,484246,339780,70.17,1534982068.3,34945
2025-06-02,3153,3160,3102,3127.8,3123.03,352903,219269,62.13,1102125778.3,50613
2025-06-03,3132,3156,3113.6,3135,3134.15,427912,295117,68.97,1341138465.3,44654
2025-06-04,3120,3156.6,3108.8,3137.1,3125.69,364196,253736,69.67,1138362239.8,39307
2025-06-05,3139,3169.8,3133.4,3141.7,3144.85,252641,170167,67.36,794517775.3,30192
2025-06-06,3141,3163.2,3132.7,3154.3,3149.02,86576,50297,58.1,272629238.2,14089
2025-06-09,3160,3185.7,3146.2,3180.7,3163.51,111428,66622,59.79,352503257.7,13112
2025-06-10,3187,3237.6,3177.9,3221,3213.12,254258,146436,57.59,816962163.7,32122
2025-06-11,3220,3224.9,3185.3,3205.8,3202.32,178850,111087,62.11,572734518.4,19304
2025-06-12,3205.8,3269.9,3200.1,3258.8,3250.85,893350,579874,64.91,2904144092.4,59270
2025-06-13,3175,3259,3175,3252.5,3232.84,412987,210047,50.86,1335119889.6,49268
2025-06-16,3250,3288.8,3215.9,3275.8,3252.82,418900,284309,67.87,1362604614.3,37234
2025-06-17,3275.8,3295,3247.2,3255.4,3264.53,305553,207745,67.99,997488438.8,31565
2025-06-18,3254,3254.9,3214,3227,3228.05,238143,146513,61.52,768737183.8,39643
2025-06-19,3245,3245,3150,3164,3178.38,230664,131063,56.82,733138738.3,23309
2025-06-20,3174.9,3195,3150.6,3167.2,3168.58,307885,208156,67.61,975558933.7,29088
2025-06-23,3146.2,3178.9,3140.1,3165.5,3159.76,352562,234858,66.61,1114010413.8,33861
2025-06-24,3183.6,3192.2,3154.1,3180.9,3178.31,176732,95216,53.88,561709897.7,22192
2025-06-25,3180.9,3233,3165,3226.7,3211.97,269778,160514,59.5,866518050.2,29604
2025-06-26,3241.6,3241.6,3171.9,3222.5,3202.13,367033,197364,53.77,1175285916.4,32954
2025-06-27,3350,3377,3287,3341.4,3327.99,1739609,826436,47.51,5789394699.3,109497
2025-06-30,3416,3478.9,3322,3408.2,3385.38,2210845,767081,34.7,7484554627.5,133981
2025-07-01,3476.3,3488.9,3338.5,3416.7,3408.12,1549804,734832,47.41,5281921980.2,107186
2025-07-02,3399.6,3428.1,3334.1,3349.4,3370.97,401800,211473,52.63,1354455846.2,43154
2025-07-03,3353.8,3365,3287.3,3334.1,3325.56,521114,301754,57.91,1732994224.4,55745
2025-07-04,3335.9,3388.9,3330,3368,3368.53,423431,260091,61.42,1426337967.8,44075
2025-07-07,3368,3372.4,3340.8,3352.3,3357.9,181997,112655,61.9,611128341.6,25993
2025-07-08,3340,3351.8,3295.3,3322.4,3323.05,718004,580476,80.85,2385965676.7,31698
2025-07-09,3318.3,3360,3307.6,3353.7,3344.61,522231,390768,74.83,1746660720.1,39252
2025-07-10,3350,3350,3311.3,3339.4,3336.26,435962,250662,57.5,1454481469.4,34788
2025-07-11,3339.1,3367.9,3309.4,3314.2,3332.57,344198,212234,61.66,1147064157.4,34915
2025-07-14,3315,3413.8,3314.2,3404.9,3383.11,539810,361278,66.93,1826235562,47930
2025-07-15,3404,3451.7,3376.4,3439.6,3429.62,494066,348070,70.45,1694458229.4,47748
2025-07-16,3439,3465.6,3421.3,3459.5,3447.8,612808,438079,71.49,2112838458.2,39610
2025-07-17,3466,3545,3466,3504.6,3512.85,742875,420497,56.6,2609608719,61792
2025-07-18,3512.3,3539.1,3512.3,3521.4,3524.29,331864,222505,67.05,1169583500.2,30927
2025-07-21,3521.4,3535.9,3504.3,3524,3520.46,494692,392283,79.3,1741544821.7,62780
2025-07-22,3510,3527.5,3468,3503.5,3489.24,555636,420106,75.61,1938749243.3,65946
2025-07-23,3504,3572.7,3495.2,3553.7,3539.69,463944,340215,73.33,1642216622.7,43404
2025-07-24,3560,3564.9,3501.4,3519.9,3532.62,306778,199590,65.06,1083730783.3,36070
2025-07-25,3523.4,3613.9,3509.8,3603.8,3591.48,837877,281986,33.65,3009219823.3,83904
2025-07-28,3621.7,3635,3578.6,3622.9,3609.7,453818,254608,56.1,1638146951.9,43238
2025-07-29,3660.2,3784.8,3660.2,3768.1,3740.57,1677573,545315,32.51,6275075539.6,142827
2025-07-30,3782.9,3787.9,3721.6,3730.6,3737.05,439527,240952,54.82,1642532399.1,40363
2025-07-31,3722,3755,3687.5,3741.9,3721.62,261716,132023,50.45,974008652.9,29697
2025-08-01,3740.9,3740.9,3642,3678.2,3672.15,605657,410859,67.84,2224063943.6,49704
2025-08-04,3658.3,3675.5,3604.4,3612.8,3629.97,406695,245013,60.24,1476292401.2,39088
2025-08-05,3612.5,3631.8,3583.5,3589.2,3601.16,281518,164481,58.43,1013791492.9,40650
2025-08-06,3580.1,3591.1,3516.1,3524.1,3544.99,257376,131970,51.28,912396058.9,43726
2025-08-07,3490.2,3637,3490.2,3596.7,3565.19,402653,195220,48.48,1435536442.1,45835
2025-08-08,3600,3619.2,3562.8,3573.2,3589.38,178509,102161,57.23,640737065.4,36514
2025-08-11,3573.2,3620.1,3558,3614.9,3602.75,125488,86381,68.84,452102361.5,18414
2025-08-12,3614.9,3641.8,3591.7,3626.1,3620.91,230368,131993,57.3,834141760.9,19667
2025-08-13,3629.7,3652.3,3604,3617.8,3623.72,287440,205548,71.51,1041601933.8,32000
2025-08-14,3621.3,3647.7,3593.9,3623,3628.69,382408,299146,78.23,1387640804.4,24387
2025-08-18,3645.5,3675,3587.2,3651.6,3625.04,515859,415234,80.49,1870006983.1,35272
2025-08-19,3660.8,3663.8,3625,3651.6,3643.75,197241,132402,67.13,718696147.9,25825
2025-08-20,3666,3672.7,3648.2,3663.8,3662.63,230775,166493,72.15,845244445.4,31546
2025-08-21,3666,3683.6,3628.6,3647.4,3660.74,155569,89994,57.85,569498052.7,19886
2025-08-22,3643,3698,3635,3685.3,3672.15,279865,194840,69.62,1027706905.3,36399
2025-08-25,3689.9,3700,3654.1,3674.5,3676.87,270324,174093,64.4,993945241.7,46056
2025-08-26,3673.4,3673.4,3580.2,3604.8,3617.53,504173,316247,62.73,1823862882,51529
2025-08-28,3636,3636,3568.2,3576.9,3587.07,141719,69350,48.93,508355544.1,25406
2025-08-29,3575,3607.6,3553.3,3559.8,3571.76,279287,193641,69.33,997546562.4,37300
2025-09-01,3569.4,3604,3563.1,3584.3,3582.74,104921,59213,56.44,375905186.5,17622
2025-09-02,3599,3650,3541.6,3582.9,3577.25,126362,67872,53.71,452028419.3,16689
2025-09-03,3582.9,3615,3570.1,3606.7,3597.78,134650,80513,59.79,484440778.2,16486
2025-09-04,3640,3640,3585.7,3599.3,3603.09,128395,78077,60.81,462619091.1,23715
2025-09-05,3600,3636.5,3559.4,3579.1,3591.86,94944,40526,42.68,341025250.5,19975
2025-09-08,3581,3639,3558.8,3612.9,3613.82,166143,110331,66.41,600410112,14079
2025-09-09,3634,3652.9,3589.2,3643.3,3630.15,221678,161564,72.88,804724414.3,19748
2025-09-10,3644.9,3676.8,3567.2,3591.7,3604.49,136378,63479,46.55,491573024.7,26699
2025-09-11,3614.9,3625,3567.9,3583.6,3588.23,113836,61187,53.75,408470084.5,15818
2025-09-12,3582.1,3599.9,3558.2,3566.2,3579.46,139361,100729,72.28,498837466.9,12358
2025-09-15,3590,3594.9,3512.2,3531.6,3531.59,158714,80469,50.7,560513526.6,17924
2025-09-16,3531.7,3557.2,3526.1,3535.5,3539.87,109929,66532,60.52,389134252,17921
2025-09-17,3543.9,3555.8,3514.1,3548.3,3536.15,197736,116989,59.16,699224166.2,32611
2025-09-18,3567.8,3573.2,3537.5,3567.4,3558.39,156756,107793,68.76,557799054.9,37894
2025-09-19,3586.4,3639.9,3572.5,3629.2,3618.64,314125,218642,69.6,1136705029.6,44635
2025-09-22,3629.1,3675,3613.8,3655.9,3653.41,440659,333471,75.68,1609908899.9,39709
2025-09-23,3678.8,3689.2,3640.5,3651.5,3668.22,421379,300952,71.42,1545712374.7,54098
2025-09-24,3670,3680,3606.2,3614.6,3627.47,135283,78362,57.92,490734793.4,30731
2025-09-25,3616.6,3645.9,3523,3531.6,3568.99,208134,120767,58.02,742827608,30677
2025-09-26,3510,3640,3483.1,3561,3549.81,717472,374083,52.14,2546890070.8,50761
2025-09-29,3562.8,3607.4,3541,3586.6,3588.64,249211,145522,58.39,894328063.1,46968
2025-09-30,3599,3636,3537.8,3603.2,3592.98,627648,418232,66.63,2255125600,54243
2025-10-01,3603.1,3637.6,3556,3567.1,3599.23,300599,224900,74.82,1081924280.6,30162
2025-10-03,3552,3566.9,3504,3514.7,3526.65,382209,253982,66.45,1347918095.4,47241
2025-10-06,3514.7,3531.5,3481,3526,3505.2,376282,258798,68.78,1318944649.4,35073
2025-10-07,3540.8,3555,3488,3536.9,3523.21,443942,312801,70.46,1564099860.3,33567
2025-10-08,3537,3582.7,3514.1,3569,3558.84,287936,185673,64.48,1024719345,27162
2025-10-09,3580,3594.9,3535,3550.5,3551.62,203645,133371,65.49,723268724,27269
2025-10-10,3550.5,3583.1,3522.1,3532.8,3538.8,179322,118599,66.14,634584350,27728
2025-10-13,3515,3553,3510.1,3518.2,3529.16,90713,39900,43.98,320140716.6,25517
2025-10-14,3520,3536.9,3480.6,3522,3509.32,250391,133645,53.37,878701799.5,23331
2025-10-15,3520.3,3559.1,3494,3532.8,3538.86,131171,68020,51.86,464196025.9,26458
2025-10-16,3535,3549.1,3520.9,3533.8,3532.64,207979,157319,75.64,734714227.9,22406
2025-10-17,3533.8,3603.5,3505.5,3584.3,3573.21,171465,97784,57.03,612680658.6,17689
2025-10-20,3584.9,3602.2,3561,3570.4,3578.94,161648,116543,72.1,578527936.3,25228
2025-10-21,3571,3685.6,3561,3590.9,3581.51,20403,6133,30.07,73073518.9,2271
2025-10-23,3572,3628.5,3565,3614.1,3609.25,240712,134132,55.72,868789019.3,26598
2025-10-24,3634.6,3634.6,3560.6,3581.4,3589.52,95321,50566,53.05,342157105.6,21307
2025-10-27,3584,3605.2,3575,3596.4,3594.17,118007,72926,61.8,424137507.1,18334
2025-10-28,3599.8,3602.5,3552.9,3576.5,3576.23,134453,80715,60.03,480835099.4,25594
2025-10-29,3574.7,3609.3,3567.9,3599.3,3591.05,96326,57007,59.18,345911177.2,24248
2025-10-30,3603.9,3612,3554.5,3602.4,3591.59,131170,80812,61.61,471109221.9,21394
2025-10-31,3605.1,3623.7,3544.1,3560.1,3581.85,354024,237497,67.08,1268062292.3,37232
2025-11-03,3560.1,3641,3560.1,3628.3,3610.9,160187,100847,62.96,578419774.5,26469
2025-11-04,3647,3647,3562.5,3575,3595.52,195438,135667,69.42,702701516.8,31703
2025-11-06,3574.4,3593.8,3532.6,3553.4,3556.47,173609,111616,64.29,617434698.6,36262
