date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,318.05,327.7,318.05,324.2,324.88,2334077,797436,34.16,758299494.3,28289
2025-01-02,325,331.45,323.5,328.2,328.31,1666430,749315,44.97,547106786.55,23658
2025-01-03,325.7,334.45,325.7,330.55,331.81,1868316,1011192,54.12,619917439.2,25955
2025-01-06,332.35,332.35,314,315.6,320.6,1989166,1048311,52.7,637725250.95,40489
2025-01-07,316.3,325.95,314.2,323.75,320.24,2566679,1390855,54.19,821949311.55,46319
2025-01-08,324.2,325.55,316.7,318.7,319.46,1191878,597556,50.14,380755167.35,22543
2025-01-09,319.4,320.95,313.1,314.05,316.85,962081,504190,52.41,304839342.55,16186
2025-01-10,313,313.6,303.1,308.9,309.08,1807693,776845,42.97,558727596.25,26039
2025-01-13,303.9,304,286,287.75,295.04,1736544,849619,48.93,512345969.1,37715
2025-01-14,290.25,296.3,288.55,291.95,292.6,1372625,649713,47.33,401634806.75,23740
2025-01-15,296,296.9,288.1,289.15,292.03,899911,427918,47.55,262802227.9,18477
2025-01-16,292.8,302.4,292.05,298.8,297.31,1447707,572893,39.57,430415645.4,22874
2025-01-17,299,303,296.55,297.75,299.1,616784,254862,41.32,184482105.2,15646
2025-01-20,299.3,299.3,293.15,295.85,296.04,765978,356269,46.51,226759509.2,15779
2025-01-21,297,299.8,287.05,288.15,292.11,1014023,374815,36.96,296211200.9,16510
2025-01-22,290.05,290.4,275.55,282.5,280.58,1309790,575649,43.95,367497953.9,22314
2025-01-23,282.45,289.15,280,282.2,284.69,907903,416750,45.9,258472486.9,16622
2025-01-24,285.3,285.9,272.05,273.4,278.06,931908,429774,46.12,259128330.15,20034
2025-01-27,263.05,267.95,258.5,260.75,261.68,2016597,956777,47.45,527701357.75,36776
2025-01-28,263.5,264.8,251.2,261.2,259.12,2692960,875538,32.51,697806295.35,51926
2025-01-29,261.25,281.4,261,276.65,271.25,2604747,1072778,41.19,706539949.8,42436
2025-01-30,278,280.6,267.6,269.6,272.87,1314570,716604,54.51,358708538.6,18745
2025-01-31,272.4,277.85,271.05,275,274.25,1226218,639968,52.19,336295617.6,15881
2025-02-01,280.3,284.45,265.6,266.8,274.13,2129931,1030130,48.36,583880488.3,23067
2025-02-03,264.9,265.05,256.1,257.15,259.69,1147743,528661,46.06,298055716.85,30027
2025-02-04,260,263.85,256.25,260.4,260.06,1348213,643367,47.72,350618361.5,25728
2025-02-05,261.6,268.5,259.15,260.5,262.86,1589327,835040,52.54,417765844.65,36853
2025-02-06,261,261.25,257.3,258.2,259.09,855481,443475,51.84,221646089.75,14950
2025-02-07,258.65,261.8,254,258.8,257.8,1116688,523015,46.84,287879891.15,19502
2025-02-10,258.6,261.1,255.6,256.6,257.34,994202,612423,61.6,255844888,28935
2025-02-11,256.6,256.6,240.65,243.8,246.46,1679924,866943,51.61,414040333.75,31930
2025-02-12,242.2,243.1,231.35,236.4,236.46,3339203,1718341,51.46,789580230,71360
2025-02-13,236.85,245.1,236.85,240.55,241.5,1599818,722460,45.16,386353570.6,33243
2025-02-14,242,242.15,224.15,228.5,228.46,3154236,1333414,42.27,720624542.8,53019
2025-02-17,227,230.95,220.8,225.45,224.63,2140814,812381,37.95,480892471.95,40155
2025-02-18,225.45,228.05,218.2,225,222.81,2505321,1254894,50.09,558207914.45,38375
2025-02-19,224.1,230.15,221.65,225.35,226.57,1975645,1015793,51.42,447624046.3,29179
2025-02-20,223.8,240.75,222,238.3,234.78,2664002,960250,36.05,625444358.1,45928
2025-02-21,238.95,262.1,238,259.3,254.7,10525159,2675416,25.42,2680780382.55,106044
2025-02-24,252.45,261.5,248.7,255.7,257.53,4596508,1291869,28.11,1183732091,61120
2025-02-25,256.85,260.7,252,256.2,256.34,2097255,866469,41.31,537615105.95,23348
2025-02-27,256.4,260.8,251,259.35,255.47,2230141,1004297,45.03,569739274.1,26311
2025-02-28,257.85,260.1,253,254.75,255.76,2326485,998725,42.93,595028705.05,36473
2025-03-03,255.25,257.9,241.15,246.85,248.33,2069897,971662,46.94,514010144.95,39764
2025-03-04,244.9,251,243.1,244.55,246.66,1993704,1036508,51.99,491762982.85,28179
2025-03-05,247,254.5,246,251.8,251.57,1797226,924431,51.44,452119248.95,23898
