date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,2508.65,2552,2507,2528.7,2532.29,54148,20208,37.32,137118683.45,9713
2025-01-02,2530.45,2551.1,2450.05,2465.5,2488.2,105157,59238,56.33,261652142.25,15746
2025-01-03,2489.7,2494,2369.05,2384.75,2422.93,123498,64844,52.51,299227489.4,19083
2025-01-06,2370,2370,2226,2244.7,2264.3,414077,178723,43.16,937595785.1,49178
2025-01-07,2272,2324.5,2234.05,2311.7,2285.45,288430,154314,53.5,659191538.65,34378
2025-01-08,2289.95,2289.95,2205,2227.6,2237.63,303066,133015,43.89,678149755.9,38179
2025-01-09,2225,2240,2152.25,2167.1,2200.92,197209,91950,46.63,434040781.55,28372
2025-01-10,2170,2188.95,2043.6,2072.35,2074.55,585143,360764,61.65,1213908219.15,41219
2025-01-13,2063.15,2063.15,1878.2,1895.2,1965.21,559176,309867,55.41,1098900602.85,56047
2025-01-14,1879.6,2023.8,1879.25,2009.9,1970.33,249424,98319,39.42,491447423.45,35529
2025-01-15,2020.05,2035.3,1942.65,1982.95,1993.93,162457,54392,33.48,323928336.7,26597
2025-01-16,1989.95,2099,1989.95,2065.9,2065.53,238420,77944,32.69,492464371.9,39325
2025-01-17,2050,2091.75,2022.7,2034.3,2048.28,92984,41467,44.6,190456859.45,11704
2025-01-20,2038,2043.9,1995,2036,2024.41,137332,77919,56.74,278016612,20418
2025-01-21,2036.6,2048.6,1936.05,1977.2,1981.76,252447,73615,29.16,500289911.4,27257
2025-01-22,1967.6,1971.35,1798.25,1845.8,1840.56,559257,171474,30.66,1029343559.6,53013
2025-01-23,1832.15,1965,1832.15,1937,1924.26,290215,85989,29.63,558450135.95,42923
2025-01-24,1940,1955.6,1846.5,1878.7,1909.39,112899,49369,43.73,215568269.3,16315
2025-01-27,1880.1,1900,1809.95,1860.45,1859.25,248349,127756,51.44,461741807.35,34222
2025-01-28,1869.8,1926.45,1802.8,1903.45,1866.23,204411,95086,46.52,381477230.65,30068
2025-01-29,1905,1970.9,1886.15,1962.9,1927.85,148464,66319,44.67,286216119.5,27627
2025-01-30,1962.9,1998.15,1947.5,1990.75,1975.07,72669,26511,36.48,143526119.6,13324
2025-01-31,1991.05,2172.6,1975.55,2153.35,2112.83,369305,99946,27.06,780280415.15,42146
2025-02-01,2175,2187,2063,2166.7,2139.23,113460,21811,19.22,242717216.55,19257
2025-02-03,2150,2150,2038.45,2093.15,2075.07,142926,46050,32.22,296581126.75,20620
2025-02-04,2110.15,2229,2102.2,2198.45,2197.74,292831,73662,25.16,643565069.35,33330
2025-02-05,2250,2288.85,2177,2278.85,2253.49,186975,69461,37.15,421345446.15,21930
2025-02-06,2288,2292.75,2240,2284,2274.82,81008,35952,44.38,184278492.55,10889
2025-02-07,2276,2285,2223.65,2250.1,2258.28,80549,39273,48.76,181902322.1,14999
2025-02-10,2250.4,2285,2188.05,2209.6,2231.15,105890,38564,36.42,236256703.9,16610
2025-02-11,2201,2205.15,2097.6,2103.6,2138.79,94633,43588,46.06,202400155.25,17293
2025-02-12,2113,2147.85,2011.9,2134.05,2088.63,115772,30591,26.42,241804328.85,16475
2025-02-13,2115,2147.95,2090.85,2099.75,2108.54,73392,22714,30.95,154749965.6,12008
2025-02-14,2100.15,2118.25,1954.05,2068.7,2031.25,81166,25405,31.3,164868318.75,13025
2025-02-17,2074.7,2129.5,1999.5,2110.1,2051.11,133292,51524,38.65,273395993.8,21657
2025-02-18,2116.15,2130,2011.45,2064.55,2062.34,137370,55595,40.47,283303840.65,22716
2025-02-19,2034,2080.8,2023.15,2042.3,2056.65,94608,33000,34.88,194575358.4,16673
2025-02-20,2042,2058.55,2012,2030.25,2033.74,97953,45048,45.99,199210933.65,15897
2025-02-21,2033.9,2099,2021.05,2062.45,2059.93,170338,89946,52.8,350884323.25,22356
2025-02-24,2049.8,2054.9,1977.55,1989.5,2016.79,191663,122075,63.69,386544901.4,25018
2025-02-25,1990,2003.95,1880,1891.25,1913.32,141919,50265,35.42,271536374.2,18908
2025-02-27,1891.25,1916.95,1770,1847,1833.82,186589,71059,38.08,342171315,22836
2025-02-28,1808,1923.8,1638,1863.1,1754.75,1186573,194509,16.39,2082144635.5,114439
2025-03-03,1882,2063.8,1721.7,1990.2,1915.96,1303381,167237,12.83,2497231250.4,134900
2025-03-04,1940,2014,1876,2001.1,1964.18,571844,94120,16.46,1123203012.55,69360
2025-03-05,1974.85,2044,1967.15,1993.75,2002.78,235702,81775,34.69,472059518.5,27466
2025-03-06,2001.35,2010,1940.55,1959.45,1965.51,185508,89552,48.27,364618736.85,27950
2025-03-07,1962,2000,1947.15,1972.55,1970.74,140812,68827,48.88,277503455.75,21236
2025-03-10,1970.05,2015,1893.2,1909.3,1968.46,131062,54695,41.73,257989978.9,22617
2025-03-11,1900,1926.9,1858.35,1894.45,1897.3,116275,38652,33.24,220608015.25,17738
2025-03-12,1888.15,1936.9,1790.5,1805.9,1827.53,226250,96994,42.87,413477853.25,36842
2025-03-13,1823.95,1842.25,1746,1775.3,1790.69,232115,79590,34.29,415645987.75,34264
2025-03-17,1779.95,1808.75,1744.95,1759.85,1769.02,180214,76937,42.69,318802304.8,25359
2025-03-18,1795.7,1908,1785.5,1866.65,1855.01,736629,193833,26.31,1366455477.45,88431
2025-03-19,1884.65,1949.85,1875.95,1921.9,1919.74,291515,97841,33.56,559631846.6,40046
2025-03-20,1923.05,1970,1896.25,1937.05,1936.09,252783,93092,36.83,489410443.45,30386
2025-03-21,1939.75,2055,1939.75,2038.4,2007.36,314341,137849,43.85,630996626.75,29827
