date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,66.28,66.28,65,65.98,65.65,21999690,7422822,33.74,1444314952.3,73884
2025-01-02,65.98,67.89,65.92,67.69,67.01,30423550,11091280,36.46,2038658754.95,81983
2025-01-03,67.94,68.59,67.45,67.66,67.97,19978769,7466552,37.37,1357859962.14,62426
2025-01-06,67.89,67.89,64.71,64.9,65.76,22191351,9295834,41.89,1459362571.63,80755
2025-01-07,65,66.45,64.01,65.97,65.59,38761765,12921945,33.34,2542363178.16,74386
2025-01-08,65.97,66.57,64.81,66,65.59,31517108,13869026,44,2067345860.76,66199
2025-01-09,66,66.09,64.55,64.77,65.18,14824626,6227206,42.01,966203749.56,48905
2025-01-10,64.77,65.43,62.85,63.04,63.65,16248992,7056112,43.42,1034216778.37,61991
2025-01-13,62.12,62.57,59.7,60,60.97,27510117,12887393,46.85,1677297668.36,91893
2025-01-14,60,63.61,60,63.36,62.44,40674327,20031335,49.25,2539654746.98,81624
2025-01-15,64,65.05,62.94,63.21,63.88,22377655,8441031,37.72,1429532376.32,62599
2025-01-16,64.11,65.99,64,65.68,65.37,30305626,15279419,50.42,1981105241.87,72505
2025-01-17,65.59,67.12,64.75,66.63,65.98,26506821,11553152,43.59,1749041917.19,63624
2025-01-20,67.19,68.09,65.72,67.11,67.16,27802226,11722930,42.17,1867236919.46,67342
2025-01-21,67.25,68.14,65.96,66.3,66.75,32761209,14725606,44.95,2186902964.26,69018
2025-01-22,66.4,67.01,63.82,65.69,65.09,28101558,11568633,41.17,1829092289.65,86555
2025-01-23,65.5,69.06,64.92,68.09,67.84,36174380,11382974,31.47,2454145882.05,94619
2025-01-24,68.09,68.45,66.4,66.77,67.26,20736866,7809290,37.66,1394772271.38,46812
2025-01-27,65.95,65.99,64,64.43,65.1,13695938,3937946,28.75,891620356.35,57251
2025-01-28,64.6,65.48,62.91,63.89,64.13,17269379,4185630,24.24,1107468649.68,71119
2025-01-29,64.2,66,64.15,65.76,65.43,14177669,3475176,24.51,927706892.32,40536
2025-01-30,65.81,66.38,64.23,65.04,65.27,16385610,5109804,31.18,1069475535.78,46441
2025-01-31,65,66.3,63.9,66.1,65.53,15982195,4827438,30.21,1047292955.1,47913
2025-02-01,65.8,66.79,64.05,64.38,65.39,14471957,4087573,28.24,946311238.64,48855
2025-02-03,63.21,63.45,60.62,62.29,61.84,22975253,7837301,34.11,1420786865.44,81106
2025-02-04,62.9,64.45,62.85,63.99,63.81,10065010,3110617,30.91,642206051.83,35632
2025-02-05,64.47,65.65,64.2,65.14,65.19,15215384,6406345,42.1,991850130.63,50623
2025-02-06,65.97,65.97,63.91,65.13,64.95,28483272,7346089,25.79,1849853246.42,59690
2025-02-07,65.45,67.2,65.34,66.66,66.46,36994940,9891995,26.74,2458585145.89,81188
2025-02-10,66.85,66.9,63.83,64.12,64.66,17442057,6456257,37.02,1127771307.42,57493
2025-02-11,64.46,64.46,61.02,61.5,62.08,19356222,8203658,42.38,1201694105.12,69239
2025-02-12,61.54,63.42,60.14,62.91,61.79,26450865,8197297,30.99,1634443935.04,76052
2025-02-13,63,64.4,62.51,63.18,63.68,13322870,4040646,30.33,848445247.81,45043
2025-02-14,63.81,64.7,61.3,61.93,62.4,16824284,4342873,25.81,1049823111.12,55287
2025-02-17,61.51,62.75,60.38,62.56,62.03,15735076,4053655,25.76,976038134.34,66112
2025-02-18,62.6,63.27,60.92,63.07,61.95,19156564,6381647,33.31,1186754799.31,72669
2025-02-19,62.7,65.17,62.11,64.95,64.44,17999735,6406216,35.59,1159990647.3,65289
2025-02-20,65,67.4,64.6,67.12,66.5,22692394,10880149,47.95,1509013458.23,59195
2025-02-21,67.1,68.14,66.3,67.73,67.34,21758577,6684724,30.72,1465214434.95,86837
2025-02-24,67,67.05,65.51,66.06,66.17,14696915,4405670,29.98,972552542.68,66412
2025-02-25,66.06,66.8,64.72,64.81,65.5,11145339,3286617,29.49,730006019.45,55290
2025-02-27,65.1,65.4,64.1,65.19,64.77,13567524,5204241,38.36,878716260.69,40970
2025-02-28,64.3,64.39,61.84,62.48,62.74,29187533,14428737,49.43,1831316912.06,68900
2025-03-03,62.71,63.35,61.09,63.06,62.42,15912361,4480697,28.16,993298725.92,50508
2025-03-04,62.6,63.63,61.14,62.27,62.39,23007590,6569181,28.55,1435454750.63,59065
2025-03-05,62.45,65.6,62.24,65.44,64.4,35187796,17216919,48.93,2266019792.98,78606
2025-03-06,66.02,67.64,65.55,66.9,66.76,23440671,9987799,42.61,1564902370.87,65416
2025-03-07,66.85,68.18,66.33,67.13,67.44,20227573,9768800,48.29,1364242138.92,51279
