date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-08-14,153.5,154.77,145.05,146.07,150.34,105274421,52852985,50.2,15826571971.37,549732
2025-08-18,148,151.68,143.95,150.02,149.13,39208337,22399107,57.13,5847038361.83,248014
2025-08-19,150,158.2,148.12,156.55,155.22,47572618,21464071,45.12,7384424132.88,291360
2025-08-20,157,159,153.25,153.83,155.52,14505613,6904409,47.6,2255941064.44,106182
2025-08-21,154,156.7,151.77,153.98,154.57,10842093,4776970,44.06,1675874842.8,99886
2025-08-22,153.97,156.75,152.76,153.12,154.33,8536051,4322800,50.64,1317353085.27,128793
2025-08-25,153.89,155.4,152.92,153.48,153.9,5125690,2569566,50.13,788834108.38,79269
2025-08-26,153.48,156.74,150.05,150.49,152.33,7846500,3573652,45.54,1195250784.85,76518
2025-08-28,150.3,151.55,147.06,148.23,149.1,8347289,5258243,62.99,1244593144.14,96364
2025-08-29,148.4,151.8,147.81,148.43,150.1,4448815,2385216,53.61,667752440.67,143569
2025-09-01,148.9,152.8,147.97,151.76,151,6096458,3159352,51.82,920577780.83,121590
2025-09-02,152.68,154.8,152.32,153.73,153.66,5730595,3141050,54.81,880548946.71,70497
2025-09-03,153.7,159.93,153.7,159.17,157.42,23333691,9853346,42.23,3673189682.1,163882
2025-09-04,161.51,162.15,151.52,152.29,156.11,10144348,4690486,46.24,1583681509.2,72048
2025-09-05,152.89,152.99,149.48,150.11,150.75,4553483,2285897,50.2,686453276.52,33500
2025-09-08,150.49,151.14,148.51,149.21,149.9,3545942,1829722,51.6,531534116.51,23937
2025-09-09,149.95,149.99,148.21,148.54,148.81,2583143,1380051,53.43,384402494.52,26749
2025-09-10,149.3,149.94,147.8,148.01,148.6,2969890,1766756,59.49,441327474.46,31707
2025-09-11,148,148.4,145.31,145.69,146.42,5640167,3809896,67.55,825811841.18,95621
2025-09-12,146.29,149.3,145.9,148.72,147.45,3893758,2599777,66.77,574143985.73,38791
2025-09-15,151.95,153.45,149.71,150.29,150.66,5357153,3299521,61.59,807129906.66,30182
2025-09-16,151.45,151.65,148.05,148.71,149.03,2740161,1474508,53.81,408372143.38,25083
2025-09-17,149.44,152.9,147.33,147.77,148.41,4924836,2590684,52.6,730912145.14,43011
2025-09-18,148.5,151.85,147.5,151.21,149.5,5541105,3384949,61.09,828414339.07,34933
2025-09-19,151.74,151.74,149.05,149.27,150,2531658,1292443,51.05,379738334.66,20126
2025-09-22,149.51,151.4,149.02,149.44,149.95,3324026,1880829,56.58,498433310.3,33135
2025-09-23,149.44,150.09,146.7,147.18,148.6,2670876,1619625,60.64,396887480.45,21067
2025-09-24,147.18,148.38,146.2,146.44,147.2,1987230,1130598,56.89,292529501.61,16573
2025-09-25,146.49,147.2,143.25,143.85,145.25,2668528,1538911,57.67,387598977.68,25597
2025-09-26,143.85,144,139.79,141.36,141.11,3093693,1610694,52.06,436564004.03,31280
2025-09-29,141,142.76,140.01,140.27,141.32,1774082,751796,42.38,250709712.12,18389
2025-09-30,140.75,141.2,137.45,137.89,138.65,2064210,1072708,51.97,286206608.04,37083
2025-10-01,137.57,139.2,135.9,138.46,137.77,3018045,1683884,55.79,415786752.58,28766
2025-10-03,138.8,139.4,137.79,138.86,138.7,1601643,1038424,64.83,222140176.42,16390
2025-10-06,141.1,142.64,139.51,140.86,140.83,3324094,1679204,50.52,468129949.1,35409
2025-10-07,140.86,141.17,139.26,139.74,140.02,1136102,635660,55.95,159078306.71,17597
2025-10-08,139.74,140.95,137.9,138.26,139.45,1764496,920012,52.14,246055750.2,19458
2025-10-09,138.51,139.04,137.12,137.98,138.32,1331463,814626,61.18,184171260.52,14494
2025-10-10,137.98,143.4,137.6,140.68,140.72,3534213,1748691,49.48,497351483.41,35066
2025-10-13,139.5,140.78,139.01,139.33,139.71,952194,528739,55.53,133027617.04,15191
2025-10-14,138.9,139.57,134.75,135.21,136.65,2227068,1494968,67.13,304330650.11,25293
2025-10-15,135.26,138.49,134.86,138.05,137.09,1220864,657388,53.85,167367213.58,16417
2025-10-16,138.27,139.25,137.07,137.36,138.22,691589,416756,60.26,95594111.82,9682
2025-10-17,137.33,138.23,135.45,136.45,136.69,1309845,594313,45.37,179037451.77,20467
2025-10-20,136.2,137.51,134.75,137.02,135.84,1803493,1017834,56.44,244987161.11,25704
2025-10-21,137.49,139.33,137.49,138.29,138.61,508815,286461,56.3,70528904.59,8607
2025-10-23,138.73,138.73,135.26,135.48,136.16,1195926,843100,70.5,162837094.39,23169
2025-10-24,135.5,136.86,133.72,135.27,134.79,2036993,1224613,60.12,274564430.37,36456
2025-10-27,135.8,137.7,135.27,136.59,136.58,1802416,945867,52.48,246177565.96,18721
2025-10-28,136.59,136.98,134.58,135.49,135.55,834282,475334,56.98,113083339.98,14497
2025-10-29,136.6,137.6,135.37,136.72,136.47,1371359,663705,48.4,187149311.31,18648
2025-10-30,136.39,137.29,135.48,135.83,136.2,1650216,971600,58.88,224758985.53,17321
2025-10-31,135.95,137,135.55,136.44,136.41,889077,494015,55.56,121281429.58,10880
