date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,722.3,723,700.7,708.5,707.83,984457,526512,53.48,696831796.6,39729
2025-01-02,709.4,731,706.1,717.8,720.53,1863634,1072690,57.56,1342811631.4,73422
2025-01-03,721.1,739.05,717.8,732.05,732.86,3084201,1818984,58.98,2260297838.5,63686
2025-01-06,739,743.3,714.15,719,728.42,1961233,1174644,59.89,1428601058.05,83945
2025-01-07,721.95,742.1,714.3,735.15,727.26,2155049,1072977,49.79,1567283270.55,67369
2025-01-08,739.55,739.55,718.5,723.9,724.41,1199217,553733,46.17,868723540.4,43160
2025-01-09,723.9,725,702,713.25,710.62,1000535,480830,48.06,710995374.4,57023
2025-01-10,712.05,716.95,685.1,687.2,696.52,1532883,849515,55.42,1067689897.2,59118
2025-01-13,684,686.95,658.55,662.75,666.75,1242474,659470,53.08,828424549.6,47381
2025-01-14,669.45,674.55,654.35,663.55,660.36,912483,540005,59.18,602569345.15,27591
2025-01-15,666,667.5,648,651.3,654.02,1806479,938714,51.96,1181478131.85,55866
2025-01-16,655,680.4,655,663.4,667.53,1443163,730469,50.62,963360390.5,52345
2025-01-17,664.8,664.8,641.05,644.5,648.23,1017844,585363,57.51,659792631.9,40326
2025-01-20,648,655.45,636.3,653.5,647.43,1097181,586702,53.47,710344342.9,45225
2025-01-21,656.05,659.85,637.25,640,643.77,1287598,810936,62.98,828915201.05,36645
2025-01-22,641,642.2,623.7,629.6,629.29,1776604,1086842,61.18,1117996413.05,62577
2025-01-23,629.65,644.4,624.8,635.9,636.69,1016611,670118,65.92,647270406.8,38689
2025-01-24,639,641.55,614.75,616.05,620.72,775798,373351,48.12,481555642.5,35505
2025-01-27,605.55,611.15,585.45,591.95,594.87,2739002,1899071,69.33,1629358993.85,77726
2025-01-28,592.55,596,577,581.2,581.23,2048344,1260947,61.56,1190569182,75541
2025-01-29,580.05,632,578.65,628.55,616.55,1738092,658490,37.89,1071625741.35,62436
2025-01-30,628,654.5,627,647.75,646.3,1854870,848793,45.76,1198795600.3,61515
2025-01-31,647.5,654.9,628.8,640.2,640.25,2044740,959283,46.91,1309149678.35,68498
2025-02-01,644,649.95,622.35,626.85,630.89,503374,173007,34.37,317573217.45,30945
2025-02-03,625.45,647.5,614.2,620.75,626.52,1137364,553221,48.64,712576547.9,73065
2025-02-04,622,641.7,615.55,629.05,625.46,1912645,1074119,56.16,1196290898.5,73270
2025-02-05,630,672.9,630,669.7,661.29,2512836,1399112,55.68,1661701842.05,70616
2025-02-06,669.65,669.65,640.5,651.1,651.15,1179716,667932,56.62,768166381.35,59808
2025-02-07,651,661.7,645,650.15,651.48,730191,355694,48.71,475701691.6,28868
2025-02-10,658,661.65,622.25,627.05,631.69,2416690,1348404,55.8,1526601082.8,74506
2025-02-11,627.4,632.05,609.55,615.45,619.49,1513676,964415,63.71,937706983.6,69333
2025-02-12,614.7,627.25,601.85,614.55,613.56,1987381,1187762,59.77,1219386361.25,93409
2025-02-13,614.55,619.6,604.35,611.8,611.66,2019406,1041116,51.56,1235187202.7,78690
2025-02-14,618.95,618.95,590,603.85,602.08,1260837,604062,47.91,759126430.1,61525
2025-02-17,591,616.45,587.1,613.45,603.05,1432144,725028,50.63,863650014.75,73623
2025-02-18,614.95,619.9,599.1,603.95,605.05,1120147,717162,64.02,677741434.6,39972
2025-02-19,601,610.25,597.9,603.1,603.22,1100162,702417,63.85,663642890.95,46274
2025-02-20,605.6,622.55,602.9,609.9,610.95,1441873,845565,58.64,880908615.25,54007
2025-02-21,608.1,624.6,605.05,619.35,613.14,1134236,605699,53.4,695446600.45,41224
2025-02-24,614.9,617.5,593.35,598.6,604.72,870481,437876,50.3,526393315.55,38094
2025-02-25,598.1,615,589.05,608.35,600.19,1219572,560245,45.94,731971278.9,54398
2025-02-27,610,622,602.45,615.8,615.13,1227911,647446,52.73,755324643.5,62612
2025-02-28,613.05,620,603,612.7,610.82,1802592,1224344,67.92,1101058935.9,75051
2025-03-03,602,635.4,602,629.1,624.21,2058887,1055129,51.25,1285183618.1,88821
2025-03-04,627.45,656,620,639.1,641.85,2348928,1256488,53.49,1507651726.45,75130
2025-03-05,643.05,673.65,630.15,661.5,661.19,3088536,1884426,61.01,2042122342.85,110344
2025-03-06,666,669.65,643,648.65,661.01,4162778,2818476,67.71,2751650939.75,124324
2025-03-07,644.2,654.1,627,629.5,640.36,1197982,598109,49.93,767135162.5,54052
2025-03-10,631.1,635.8,611.25,621.3,624.08,972185,443526,45.62,606716394.15,55592
2025-03-11,614.2,632.2,614.15,626.3,627.64,1012887,515839,50.93,635723580.75,48241
2025-03-12,629.95,629.95,613.25,615.55,617.42,774758,383220,49.46,478348239.5,38686
2025-03-13,616.75,620,599.6,605.45,607.07,1662890,978172,58.82,1009497654.05,51688
2025-03-17,603.1,609,595.6,598.3,601.19,1042443,591965,56.79,626709190.75,48007
2025-03-18,600,619.8,600,615.15,614.89,1424203,850238,59.7,875727447.9,58505
2025-03-19,614,618.65,604.2,609.85,610.14,1555187,855451,55.01,948881278.85,57078
2025-03-20,618,630.95,612.85,627.35,625.73,1496370,786183,52.54,936317900.65,64638
2025-03-21,632,644.4,614.9,628.25,629.43,10375675,4196887,40.45,6530725050.35,126124
2025-03-24,637.9,656.7,633.5,653.2,644.48,1262762,587640,46.54,813821280.25,47196
2025-03-25,660,661.7,640,647.65,646.63,1613266,952294,59.03,1043178334.55,64182
2025-03-26,650,653.85,638.7,645.7,644.04,905883,597594,65.97,583421855.35,29901
2025-03-27,639.7,677.9,630.65,671.8,658.22,2353906,1362161,57.87,1549394011.7,88994
2025-03-28,671,724.95,666.05,698.35,702.03,6070165,2214450,36.48,4261458555.45,171609
2025-04-01,699.8,721.9,680.15,688.65,697.26,2136107,1070785,50.13,1489420958.4,71159
2025-04-02,685.65,686.95,652.65,662.6,662.58,1791342,853075,47.62,1186902146.9,62577
2025-04-03,663.45,672.45,652.8,659.7,661.87,1053691,423840,40.22,697404797.15,46353
2025-04-04,659,661.1,639.9,649.45,649,1080116,489627,45.33,700991620.55,33638
2025-04-07,606,640,595.8,633.35,623.43,1489123,593197,39.84,928367130.15,64961
2025-04-08,644.45,661.9,641,648.85,653.29,2244532,1123986,50.08,1466336288.8,63692
2025-04-09,648.9,660.6,642.25,654,653.77,1191181,546953,45.92,778759868.4,45739
2025-04-11,668.5,671.85,635.2,649.55,651.99,3042575,1596485,52.47,1983713633.35,96308
2025-04-15,663,699.7,656.6,669.25,677.54,4115812,2254967,54.79,2788620867.75,138732
2025-04-16,671.3,687.95,645.6,649.95,657.05,3759757,2283104,60.72,2470353902.35,76026
2025-04-17,651.15,667,645.4,664.55,658.55,1737247,1013039,58.31,1144056610.45,68874
2025-04-21,664.55,667.85,654.55,656.3,657.64,1053508,651873,61.88,692832106.25,43524
2025-04-22,656.65,674.5,655.7,664.6,664.45,1322108,815294,61.67,878468053.35,51580
2025-04-23,664.6,678.95,656,676.65,668.15,2027535,1191235,58.75,1354704412.5,71454
2025-04-24,679,683,664.35,668.4,668.96,868517,487713,56.15,581002983.45,35218
