date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,2693.75,2722.4,2676.95,2701.7,2703.96,396200,219975,55.52,1071307779,34118
2025-01-02,2705.95,2786.25,2692.9,2780.6,2747.77,454180,297164,65.43,1247982710.8,40413
2025-01-03,2819.8,2833.5,2781.15,2821.25,2810.22,669806,397292,59.31,1882303727.15,55119
2025-01-06,2829,2832.95,2729,2753.45,2757.99,640269,432552,67.56,1765852536.35,78294
2025-01-07,2753.45,2788,2737.55,2745.45,2765.08,485008,335788,69.23,1341088191.15,45109
2025-01-08,2745.45,2803.45,2723.2,2789.75,2768.78,493094,292005,59.22,1365269048.15,51320
2025-01-09,2798.95,2939.5,2776.6,2890.6,2902.3,1892039,951402,50.28,5491271788.4,108873
2025-01-10,2879.05,2880,2810.95,2830.7,2845.64,498339,289732,58.14,1418095616.55,37469
2025-01-13,2830,2835.6,2745.2,2752.05,2784.12,236490,118489,50.1,658417673.6,28712
2025-01-14,2752.95,2799.9,2690.5,2713.3,2726.53,299770,173810,57.98,817333088.85,29424
2025-01-15,2719.85,2719.95,2626.45,2664.75,2662.64,709371,343809,48.47,1888802594.5,56203
2025-01-16,2684.7,2694.7,2610.15,2652.55,2643.01,306605,130839,42.67,810359628.55,37934
2025-01-17,2653,2709.65,2636.3,2683.65,2685.49,360893,179855,49.84,969173831.7,34448
2025-01-20,2683.65,2715,2658.4,2708.6,2696.51,235484,123692,52.53,634985474.7,26395
2025-01-21,2709,2761.45,2708.6,2731.85,2740.31,385694,187483,48.61,1056921122.05,39150
2025-01-22,2754,2782.65,2741.95,2771.55,2758.82,672025,407872,60.69,1853997246.9,63764
2025-01-23,2782,2799,2714.5,2738.95,2744.36,484671,231821,47.83,1330110384.65,61666
2025-01-24,2740.4,2766,2696.1,2751.9,2740.14,390318,200227,51.3,1069526664.15,59017
2025-01-27,2751.9,2767.95,2696.45,2708.6,2722.52,227365,101358,44.58,619005517.85,27051
2025-01-28,2705.05,2726.25,2663.5,2679.4,2689.95,502503,232272,46.22,1351706786.4,48602
2025-01-29,2650,2764.35,2630.45,2731.9,2688.65,838694,279086,33.28,2254955752.4,57124
2025-01-30,2731.9,2784.55,2720,2771.3,2762.1,511147,166600,32.59,1411838727.2,49398
2025-01-31,2781.3,2860,2745,2821.55,2816.04,401316,182105,45.38,1130119971.35,38110
2025-02-01,2840.65,2975,2794,2898.6,2902.8,588468,205925,34.99,1708203917.85,42274
2025-02-03,2899.95,2899.95,2750,2763.5,2789.75,842245,391667,46.5,2349653624.75,73220
2025-02-04,2777.9,2777.9,2707.05,2718.85,2727.17,406002,228995,56.4,1107238336.05,48938
2025-02-05,2718.85,2744.85,2698.7,2703.5,2719.56,280698,164418,58.57,763375753.15,30787
2025-02-06,2703.5,2713.95,2661,2666.1,2679.92,265587,147991,55.72,711752002.95,33769
2025-02-07,2671.7,2683.35,2605,2612.2,2633.19,397504,230991,58.11,1046705377.35,49642
