date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-08-05,1015,1104,1015,1082.65,1048.8,19682593,9836204,49.97,20643176073.4,417163
2025-08-06,1070,1091.15,1026,1065.9,1064.58,2928924,881087,30.08,3118067329.45,93629
2025-08-07,1060,1167.8,1042.5,1134.3,1106.95,1673531,512143,30.6,1852521592.65,58120
2025-08-08,1150,1224,1071.05,1090.85,1149.76,3019630,647543,21.44,3471836752.55,129116
2025-08-11,1094,1122.5,1047.85,1063.55,1091.54,1064058,282517,26.55,1161466319.15,60769
2025-08-12,1063,1078.95,1045.55,1061.55,1060.91,381708,115441,30.24,404957707.5,20423
2025-08-13,1065,1085,1051.1,1066.6,1068.69,346148,73685,21.29,369925042.3,18489
2025-08-14,1071,1080,1046.65,1057.05,1063.56,342055,197915,57.86,363794334.3,15526
2025-08-18,1069.9,1098.95,1059,1090.55,1086.5,420901,196083,46.59,457307496.55,21753
2025-08-19,1095.9,1159.2,1093.6,1112.5,1127.55,774435,215292,27.8,873212250.85,38299
2025-08-20,1124.95,1223.75,1086.15,1223.75,1163.86,1604181,593586,37,1867048021.4,59094
2025-08-21,1275,1320,1187,1288.95,1271.89,4279584,932289,21.78,5443140583.4,170180
2025-08-22,1293.35,1385,1267.2,1360.45,1324.01,1717335,326385,19.01,2273766969.7,69605
2025-08-25,1354,1354,1292.45,1319.75,1313.26,727098,196423,27.01,954869962.2,31247
2025-08-26,1316.85,1325.95,1261.1,1283,1297.17,438144,228378,52.12,568347040.8,21444
2025-08-28,1283,1285.65,1232,1250.3,1251.26,316022,145260,45.97,395426919.05,17001
2025-08-29,1250.3,1303,1244.9,1264,1275.34,395742,141661,35.8,504704416.05,20074
2025-09-01,1262.7,1262.7,1200.8,1248.2,1224.63,785420,391623,49.86,961848638.4,24491
2025-09-02,1260,1310.6,1257,1310.6,1296.62,296171,98714,33.33,384020883,7239
2025-09-03,1322,1376.1,1281.6,1357.7,1327.36,465965,162356,34.84,618505141.8,24262
2025-09-04,1384,1425.5,1361.6,1386.5,1399.97,613397,158958,25.91,858739119.6,27107
2025-09-05,1389.9,1401.6,1356.3,1368.2,1381.27,199086,61603,30.94,274990667.6,13909
2025-09-08,1383.7,1423.8,1352.1,1356.8,1385.01,207478,53811,25.94,287358923,15035
2025-09-09,1372,1374,1334,1347.9,1347.32,130923,38649,29.52,176395705.9,10399
2025-09-10,1360,1363.7,1325.1,1349.5,1341.78,219632,119202,54.27,294697262,16147
2025-09-11,1354.8,1414.8,1351.2,1398.4,1395.59,483141,238701,49.41,674266220,18171
2025-09-12,1410.9,1462,1398.4,1435,1435.43,397113,174531,43.95,570029650,21064
2025-09-15,1449,1469.9,1433,1441.8,1451.42,250838,101883,40.62,364070518.8,18377
2025-09-16,1445,1452.8,1413.3,1425.1,1428.31,100286,43100,42.98,143239428.6,6746
2025-09-17,1430.9,1476,1430,1464.3,1454.37,291168,163799,56.26,423467428.6,14246
2025-09-18,1464.9,1474,1435,1445.9,1458.58,150691,76973,51.08,219795139.3,9214
2025-09-19,1448,1452.3,1395.4,1403.3,1415.94,183322,106932,58.33,259573625.2,10070
2025-09-22,1398.9,1428.3,1380.2,1422.2,1409.96,368727,235729,63.93,519891481.2,14714
2025-09-23,1429.9,1433.1,1384.7,1394.6,1404.4,90727,42110,46.41,127417119.3,6855
2025-09-24,1394,1395,1362.6,1375.4,1378.07,116040,52227,45.01,159911536.7,8153
2025-09-25,1372.1,1373.8,1311.1,1320.7,1337.92,126370,60041,47.51,169072884.2,9269
2025-09-26,1324.8,1327.8,1254.7,1254.7,1273.4,255519,152216,59.57,325378320.7,13255
2025-09-29,1260,1285.6,1227,1276.1,1252.33,376023,257296,68.43,470903633.6,20848
2025-09-30,1294.9,1332,1271,1319.3,1305.37,241139,112412,46.62,314775930.6,13491
2025-10-01,1329.7,1358.7,1300,1330.5,1330.26,149947,39357,26.25,199468788.1,11180
2025-10-03,1345,1369,1332,1357.3,1356.02,105582,38049,36.04,143171200.8,7512
2025-10-06,1363.4,1412.8,1356.8,1378.7,1378.26,253701,166256,65.53,349665062.8,11007
2025-10-07,1380,1447.6,1380,1423,1429.74,274227,105155,38.35,392072168,14554
2025-10-08,1425,1449,1393,1401.8,1412.52,94640,32542,34.39,133681275.8,8470
2025-10-09,1401.8,1405.6,1340.5,1360.8,1365.13,158454,70114,44.25,216309931.2,14650
2025-10-10,1366.2,1403,1353.8,1391.2,1384.37,157253,44190,28.1,217696019.6,13305
2025-10-13,1388.1,1403.9,1355,1362.5,1381.61,91674,34585,37.73,126657816,13468
2025-10-14,1368.6,1374.4,1312.2,1355.6,1338.03,169965,93574,55.05,227419047.9,13997
2025-10-15,1354,1439.8,1353.5,1423.3,1406.36,316653,148571,46.92,445328397.5,24288
2025-10-16,1423.3,1426,1370.9,1384.6,1384.85,175349,118498,67.58,242831843.1,10901
2025-10-17,1391.5,1405.1,1381.5,1397.1,1395.02,72182,35985,49.85,100695666.9,6392
2025-10-20,1409.8,1433.5,1398,1419.4,1411.63,123921,61180,49.37,174930165,13581
2025-10-21,1425,1448,1420,1433.2,1432.15,57723,26785,46.4,82667983.2,4296
2025-10-23,1455,1475,1400,1409.9,1434.54,120593,38905,32.26,172995789.6,11747
2025-10-24,1404.8,1424.1,1365.5,1389.3,1388.42,107390,47094,43.85,149102469.9,13850
2025-10-27,1394.8,1395.9,1360,1382.2,1380.55,69429,31372,45.19,95850082.2,8150
2025-10-28,1388,1390,1364,1373.5,1376.16,68775,31613,45.97,94645120.8,9938
2025-10-29,1379,1387,1363.1,1380,1375.14,58228,24975,42.89,80071678.3,9129
2025-10-30,1375.1,1379.9,1337.5,1361.5,1355.66,302198,220266,72.89,409677457.4,27681
2025-10-31,1364.9,1372.4,1304,1314,1319.8,315455,214432,67.98,416336469.3,26343
2025-11-03,1338,1347,1304,1325.6,1320.58,190963,136824,71.65,252181726,10501
2025-11-04,1329.8,1329.8,1307,1322.1,1313.53,127898,103623,81.02,167998251.9,5860
2025-11-06,1335.5,1425.8,1327.5,1403.9,1396,416827,194321,46.62,581889054.9,25840
2025-11-07,1400,1544.2,1390.8,1534.9,1498.48,1574742,445581,28.3,2359718724.7,85400
2025-11-10,1589.9,1589.9,1462.6,1496,1505.94,614609,308174,50.14,925562548.5,54533
2025-11-11,1501.8,1524.5,1463.7,1500,1498.3,170684,60068,35.19,255736117.8,13896
2025-11-12,1507.8,1515.1,1482.3,1495.6,1499.08,143607,59879,41.7,215277764.1,12247
2025-11-13,1570,1645.1,1552,1645.1,1621.08,1459292,678252,46.48,2365628128.4,54207
2025-11-14,1668,1716.9,1580,1620.9,1667.8,655071,136051,20.77,1092524274.2,44327
2025-11-17,1620.9,1703.2,1604.8,1678,1662.28,319110,92812,29.08,530451562.2,30102
2025-11-18,1676.1,1699.9,1666.1,1680.7,1682.26,125392,36505,29.11,210942464.8,13443
2025-11-19,1690,1745.1,1671.6,1721.9,1708.3,379244,123847,32.66,647862895.1,27830
2025-11-20,1737.3,1742,1666,1677.4,1704.32,122441,39146,31.97,208679060.4,10911
2025-11-21,1671.8,1698,1656.4,1667.7,1674.97,96732,27680,28.62,162022785,8600
2025-11-24,1667.7,1683.9,1588.2,1607.5,1627.98,156085,71718,45.95,254103491.5,13390
2025-11-25,1607.5,1678,1605.6,1625.3,1640.75,135249,54295,40.14,221909627.9,13853
2025-11-26,1631.7,1651.5,1577.2,1586.4,1599.37,137308,55000,40.06,219606610.4,15470
2025-11-27,1600,1648,1542.5,1570,1595.46,289730,125681,43.38,462252357.9,29099
2025-11-28,1571.5,1596.1,1521.1,1534,1553.59,221068,101015,45.69,343448942.7,30552
2025-12-01,1542,1562.1,1500,1519.9,1520.56,296513,171800,57.94,450864364.4,15554
2025-12-02,1525.4,1554.4,1515.1,1546.5,1537.3,152643,61565,40.33,234657899.2,13317
2025-12-03,1546.5,1549.9,1517.5,1533.1,1532.02,69683,25996,37.31,106755569.4,7124
2025-12-04,1530,1535.9,1493.9,1515.6,1512.04,143643,74645,51.97,217193431.8,9470
2025-12-05,1515,1528.9,1500,1511.9,1512.54,73910,35527,48.07,111792118.1,8540
2025-12-08,1505,1550,1470,1499,1508.48,223075,113796,51.01,336503778.7,18685
2025-12-09,1490.5,1498.6,1451.9,1483.5,1470.59,130805,51242,39.17,192360824.6,14868
2025-12-10,1483.5,1508.2,1461.1,1473.2,1485.98,92841,26166,28.18,137960082.3,8381
2025-12-11,1468.7,1549,1449.8,1535.7,1509.76,247277,100153,40.5,373327848.5,17750
2025-12-12,1544.7,1565,1531.1,1554.9,1547.78,133712,54287,40.6,206957151.6,14520
2025-12-15,1554.9,1586.8,1545.5,1566.2,1570.92,82481,31155,37.77,129571139.1,10080
2025-12-16,1570,1570.9,1530,1535.7,1541.59,46613,20706,44.42,71858320.4,5354
2025-12-17,1536.4,1553.2,1516.2,1520.8,1532.39,84250,50400,59.82,129103588.5,6497
2025-12-18,1521.4,1537,1494.5,1526.3,1519.4,45350,14577,32.14,68904858.6,4260
2025-12-19,1522.4,1568,1515.2,1559.4,1546.55,50204,21416,42.66,77642855.4,5030
2025-12-22,1573,1607.9,1564.9,1598.7,1594.87,142448,73049,51.28,227186072,15128
2025-12-23,1605,1605,1545.9,1553.1,1566.99,78827,40715,51.65,123521040,9961
2025-12-24,1544,1558.6,1510.8,1531.3,1530.83,80665,34685,43,123484588.4,8542
2025-12-26,1531.2,1531.2,1500,1502.8,1510.68,45818,22729,49.61,69216338,4315
2025-12-29,1505,1532,1463.3,1491.1,1482.55,93168,42329,45.43,138125944,9009
2025-12-30,1491.1,1505,1451.5,1487.5,1477.67,51982,19571,37.65,76812021.3,5428
2025-12-31,1487.1,1505.8,1474.7,1490.3,1492.46,100476,75532,75.17,149955934.4,4723
2026-01-01,1490.3,1534.9,1485,1522,1516.15,61642,16650,27.01,93458394.9,5595
2026-01-02,1535,1535,1500,1501.4,1508.96,40059,21403,53.43,60447479.9,4411
2026-01-05,1504,1508.9,1456,1465,1475.36,50438,27383,54.29,74414216.8,5580
2026-01-06,1490,1490,1413.6,1418.5,1435.64,117008,71686,61.27,167981730.7,9412
2026-01-07,1416.9,1437.4,1381,1401.4,1397.65,114049,36703,32.18,159400264.7,11451
2026-01-08,1405.5,1405.5,1354.9,1371.1,1373.86,83873,44977,53.63,115229448.3,11146
2026-01-09,1371,1450,1363.1,1405.3,1415.71,200944,71604,35.63,284479097.8,23049
2026-01-12,1415,1431.4,1371,1422.7,1409.28,87672,45012,51.34,123554609,13874
2026-01-13,1434,1449.9,1405.2,1419.7,1426.02,99712,50455,50.6,142190821.7,16542
2026-01-14,1415,1416.2,1387,1401.2,1397.74,88428,53115,60.07,123599264.6,13928
2026-01-16,1417.8,1417.8,1367,1386.6,1395.81,56881,34664,60.94,79394992,14566
2026-01-19,1386.6,1399.4,1348.3,1385,1378.39,96819,48582,50.18,133454188.9,15146
2026-01-20,1386,1422.6,1355,1400,1400.12,200824,111680,55.61,281178681.2,22651
2026-01-21,1398,1398,1351.5,1376.4,1375.85,106461,64254,60.35,146474757,9458
2026-01-22,1386,1448.6,1377.3,1430.4,1413.43,168281,96972,57.63,237853896,14034
2026-01-23,1430.4,1440.9,1380,1395,1411.34,84820,58741,69.25,119710193.1,7801
2026-01-27,1400,1430,1370.3,1380.5,1383.4,40837,20255,49.6,56493845.7,5341
2026-01-28,1380.5,1414,1380.5,1408.8,1403.62,26469,12254,46.3,37152536.8,4232
