date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,4165.6,4255,4146.2,4220.75,4207.5,59655,23158,38.82,250998276.3,8333
2025-01-02,4220.95,4254.9,4176.9,4232.95,4217.09,32109,12832,39.96,135406635.2,6522
2025-01-03,4228.4,4234.95,4102,4130.55,4152.73,54665,21662,39.63,227009142.9,10019
2025-01-06,4100.05,4100.05,3842.75,3876.1,3927.79,147631,68276,46.25,579863673.5,25260
2025-01-07,3898,3996.1,3879.85,3926,3940.02,49017,20116,41.04,193127868.7,11282
2025-01-08,3886,3970,3880.05,3902.2,3911.75,32765,11667,35.61,128168420.45,8266
2025-01-09,3880,4249.9,3880,3947.45,4096.15,550646,93774,17.03,2255526447.25,65734
2025-01-10,3893.4,3947,3770,3795.85,3858.24,81397,23553,28.94,314049096.8,12103
2025-01-13,3755.85,3772.95,3522.85,3730,3675.03,139701,51866,37.13,513405246.95,22952
2025-01-14,3665,3745,3618.95,3664.65,3663.11,83328,27851,33.42,305239674.55,13174
2025-01-15,3659,3771.95,3625.3,3744.9,3725.18,65622,29456,44.89,244453880.55,12091
2025-01-16,3744.95,3855,3744.95,3832.45,3807.17,38793,13519,34.85,147691434.45,6737
2025-01-17,3832,3832,3748.25,3772.1,3783.71,28848,12997,45.05,109152609.85,5988
2025-01-20,3763.95,3774.7,3714.8,3758.55,3746.52,30243,12949,42.82,113305897.5,6716
2025-01-21,3741,3885.9,3701.75,3823.55,3801.18,67958,26006,38.27,258320870.2,10061
2025-01-22,3800.05,3800.05,3606.1,3679.8,3689.61,67493,26912,39.87,249022748.55,11769
2025-01-23,3641,3768.9,3616.7,3721.3,3719.56,51685,23343,45.16,192245716.3,9270
2025-01-24,3702.25,3725,3555.75,3595.4,3616.73,50375,23144,45.94,182192756.45,11610
2025-01-27,3552,3610,3265,3539.25,3404.31,218099,99762,45.74,742476732.75,50630
2025-01-28,3520,3520,3311.55,3350.15,3361.59,150911,82062,54.38,507301484.7,23183
2025-01-29,3350,3599,3295.9,3536.9,3483.5,269765,49990,18.53,939725845.6,41302
2025-01-30,3532,3605,3531.05,3592.25,3582.37,75749,26008,34.33,271361205.35,12728
