date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,448,459.7,446.9,458.15,455.75,811891,213545,26.3,370021133,24845
2025-01-02,459,460.6,451.6,457.4,455.83,709043,267632,37.75,323200501.4,20252
2025-01-03,457.4,461,456,457.85,458.45,498090,230038,46.18,228349810,16690
2025-01-06,457.85,459.1,442.65,447.6,447.5,968101,501250,51.78,433226626.8,30002
2025-01-07,447.15,452.7,447.15,451.25,450.66,376952,105907,28.1,169876504.9,14154
2025-01-08,452,463.6,449.1,461.95,458.32,1411033,458357,32.48,646703663.55,47526
2025-01-09,462,472.4,461.5,468.75,468.06,1600589,512931,32.05,749167887.25,38045
2025-01-10,467,467.8,458.6,460.85,462.89,472058,160541,34.01,218510843.6,26243
2025-01-13,454.85,461.65,449.05,451.4,455.25,1046468,339784,32.47,476403733.35,40235
2025-01-14,451.5,465,451.5,462.45,460.54,928304,465089,50.1,427524158.05,40838
2025-01-15,465.85,466.55,460.95,464.4,464.24,360555,154602,42.88,167385726.3,32594
2025-01-16,468.15,468.2,461,464.8,464.37,459527,232369,50.57,213389237.7,24620
2025-01-17,463,471.1,462.45,468.8,469.09,418850,198088,47.29,196477165.55,13403
2025-01-20,470,472.3,465.15,468.5,468.65,283815,103294,36.39,133010842.75,13206
2025-01-21,468.5,478.9,468.2,475.2,475.03,2398969,1309946,54.6,1139585656.9,43052
2025-01-22,475.2,477.85,469.65,476.05,473.59,872456,438432,50.25,413185481.15,32117
2025-01-23,476,485.45,472,480.35,480.44,1399938,773173,55.23,672583980.2,56931
2025-01-24,480.35,485.25,478,480.1,481.97,540500,233368,43.18,260504314.1,19815
2025-01-27,477.65,485.35,475.15,480,481.18,1695755,978631,57.71,815955718.2,39613
2025-01-28,478.2,480.9,468.25,472.75,474.91,1084524,498023,45.92,515048835.45,31425
2025-01-29,472.75,473.65,457.65,458.8,463.82,1610261,817798,50.79,746869423.35,42099
2025-01-30,460.05,478.75,460.05,475.85,472.97,1080143,238276,22.06,510873983.4,36788
2025-01-31,475,477.2,469.05,472.75,472.49,514076,230149,44.77,242897401.85,22210
