date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,1536.05,1553,1530.05,1545.75,1543.02,66771,23674,35.46,103028742,7914
2025-01-02,1557.75,1594,1543.05,1585.35,1571.94,103850,31782,30.6,163246049.15,10883
2025-01-03,1601,1611,1574.95,1578.35,1589.85,63975,22633,35.38,101710355,7044
2025-01-06,1598.4,1598.4,1501.05,1513.45,1534.85,192875,45025,23.34,296034924,26313
2025-01-07,1519.7,1545.95,1511.45,1531.1,1530.36,52660,14628,27.78,80588955.85,7365
2025-01-08,1539.5,1539.55,1505,1517.05,1518.49,36109,14130,39.13,54831095.05,6037
2025-01-09,1514.75,1528,1490,1493.6,1509.25,60300,28283,46.9,91007589.35,7242
2025-01-10,1491.2,1514,1451,1465.4,1475.4,66791,25435,38.08,98543467.3,11334
2025-01-13,1442.55,1453.25,1391,1403.95,1419.01,96980,40140,41.39,137615351.3,13948
2025-01-14,1424.65,1605,1407.5,1572.9,1551.93,982854,58058,5.91,1525317139.15,92603
2025-01-15,1552.1,1572,1515,1562.4,1543.15,139173,21483,15.44,214764882.7,21349
2025-01-16,1572.35,1599,1501.5,1509,1536.48,205709,71526,34.77,316067721,22260
2025-01-17,1512.55,1529.6,1504.1,1509.7,1515.74,56207,20636,36.71,85195217.65,7291
2025-01-20,1509.95,1537,1507.5,1531.85,1526.15,58989,19770,33.51,90026053.05,7784
2025-01-21,1575,1609.95,1515.25,1529.45,1564.75,494074,49407,10,773104251.45,57177
2025-01-22,1527,1537.45,1490,1519.35,1509.89,112492,24127,21.45,169850075.75,14167
2025-01-23,1530.1,1538.75,1506.85,1510.2,1520.9,43277,16848,38.93,65819975.3,5883
2025-01-24,1532.85,1532.85,1460.75,1476.9,1492.5,112358,30975,27.57,167694721.1,12030
2025-01-27,1470.05,1470.05,1346.4,1379.55,1398.29,182989,94162,51.46,255871532.7,22184
2025-01-28,1371.95,1396.6,1326.05,1362.5,1360.45,175336,40405,23.04,238535251.2,20543
2025-01-29,1355,1452.05,1355,1399.4,1401.35,250983,45519,18.14,351715406.95,30707
2025-01-30,1410.15,1565,1410,1507.25,1523.77,1852278,96585,5.21,2822445259.3,124256
2025-01-31,764.6,824,764.15,801.55,799.84,622876,98598,15.83,498199871.6,45467
2025-02-01,810,818.9,770.5,781.35,800.45,171472,67907,39.6,137254872.35,16574
2025-02-03,765.7,783.85,726.05,732.1,747.44,291963,134282,45.99,218225285.7,27756
2025-02-04,749,759.95,724.85,733.75,738.6,259067,81848,31.59,191346600.1,27158
2025-02-05,738,745.6,729.4,733,736.33,138123,56988,41.26,101703431.25,14871
2025-02-06,733,739.5,719.15,723.75,727.58,161865,67178,41.5,117769323.05,16742
2025-02-07,723,728,701,712.3,713.56,233879,81489,34.84,166887265.85,22428
2025-02-10,715.65,721.45,679.1,683.3,689.55,282599,120277,42.56,194864728.9,33262
2025-02-11,683,684.9,653,656.8,660.7,203016,89304,43.99,134131966.5,26678
2025-02-12,653.2,654.95,595.25,624.75,618.81,1104114,326114,29.54,683233238.95,96477
2025-02-13,625,652.9,625,630.3,642.38,558968,79984,14.31,359068592.75,52863
2025-02-14,635,639.45,589.95,594.8,603.74,343773,142982,41.59,207547941.6,37672
2025-02-17,593,601.8,565.7,587.5,582.61,428776,122682,28.61,249810623.9,57777
2025-02-18,585,606.9,557,566.85,572.1,460374,125238,27.2,263378945.7,47726
2025-02-19,563.75,674,559.15,647.6,615.94,879879,248035,28.19,541950816.6,66859
2025-02-20,659.15,676.2,602,609.7,629.61,5209221,914330,17.55,3279777896.6,200236
2025-02-21,609.7,617.5,591.4,605,604.14,1498224,347462,23.19,905132180.2,68261
2025-02-24,597.05,609.4,586.2,597.7,597.74,417029,90160,21.62,249274023.3,29733
2025-02-25,595,606.35,580,583.65,592.44,454712,149488,32.88,269388455.9,31635
2025-02-27,583.65,588.85,543.35,546.35,554.36,961252,385027,40.05,532882151.55,61459
2025-02-28,543.35,547.3,514,516.5,526.57,678153,259474,38.26,357096373.4,44207
2025-03-03,513.95,529.4,491.45,517.9,508.2,814222,214388,26.33,413787024.7,66782
2025-03-04,512,532.95,501.1,523.9,521.32,461731,116116,25.15,240709721.15,41528
2025-03-05,521,548.8,519.95,540.15,538.19,709100,272225,38.39,381633021.55,41493
2025-03-06,537.2,556.95,537.2,540.2,545.66,390149,133203,34.14,212887261.05,30847
2025-03-07,537.2,568.85,537.2,549.1,556.1,769666,140200,18.22,428013068.25,53958
2025-03-10,554.3,556.7,521.2,526.35,533.92,348732,129762,37.21,186193570.5,25061
2025-03-11,521,522.65,505.3,510.45,510.42,473280,177005,37.4,241573716.55,31782
2025-03-12,510.15,524.8,501.95,508.85,511.85,345372,107949,31.26,176777512.35,24308
2025-03-13,507,515.85,494.15,496.85,502.04,491727,225071,45.77,246865113.7,29152
2025-03-17,495,509,489.8,493.15,499.59,467609,167707,35.86,233610641.3,28574
2025-03-18,494,524.95,494,521.45,515.26,806814,243095,30.13,415715844.45,44848
2025-03-19,527.65,544,524.75,540.3,537.82,502962,142268,28.29,270504339.2,30413
2025-03-20,541,552.95,533,545.4,542.48,535661,199936,37.33,290583174.7,33109
2025-03-21,542.45,573,538.05,568,562.85,802615,260798,32.49,451754503,49524
2025-03-24,574.7,672.9,574.7,662.05,648.23,13389877,686918,5.13,8679715364.2,308107
2025-03-25,661.9,661.9,633.2,641.1,645.51,1869087,330466,17.68,1206523450.05,72890
2025-03-26,639,645,615,617.75,626.96,749946,199952,26.66,470182923.5,16882
2025-03-27,614,622.8,600,605.35,608.63,855782,255448,29.85,520855711.65,21937
2025-03-28,608,624.95,575,591.8,605.86,523427,183636,35.08,317125641.6,15553
2025-04-01,582.5,615.95,581.35,605.95,606.53,549959,145675,26.49,333564954.3,15908
