date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,1560.95,1583.25,1560.95,1572.85,1572.34,40749,13958,34.25,64071292.35,6836
2025-01-02,1580,1580.95,1538.25,1547.3,1550.14,116615,56391,48.36,180770154.3,9878
2025-01-03,1563.7,1563.7,1538,1545.65,1545.27,86359,30811,35.68,133448032.7,8010
2025-01-06,1550,1550,1462.7,1479.85,1498.1,183868,82987,45.13,275452621.5,20092
2025-01-07,1497.85,1518,1469.15,1513.35,1492.36,106415,46046,43.27,158809201.25,11179
2025-01-08,1488,1507.5,1416.1,1436.05,1453.96,470750,176443,37.48,684453749.65,52181
2025-01-09,1426,1431.45,1379.85,1383.55,1399.07,342820,147467,43.02,479628205.7,31918
2025-01-10,1383.55,1388.45,1317,1370.8,1349.45,329735,115743,35.1,444959592.5,41095
2025-01-13,1349.85,1354,1265,1272.95,1303.15,226466,57707,25.48,295119577.3,29481
2025-01-14,1273.05,1316.6,1268.45,1298,1295.44,175525,66346,37.8,227381421.85,21413
2025-01-15,1317.5,1339,1299.1,1307.65,1319.11,118499,34862,29.42,156313102.75,14055
2025-01-16,1321.9,1342,1285.45,1290.6,1305.88,122793,51960,42.32,160353478.65,12618
2025-01-17,1294.5,1311.35,1282,1298.45,1297.37,223885,119592,53.42,290461729,20571
2025-01-20,1300,1324.85,1281,1321.4,1307.18,102860,42809,41.62,134456201.2,13045
2025-01-21,1333.6,1333.6,1277.55,1282.5,1299.07,122731,36108,29.42,159436433.05,17114
2025-01-22,1314,1314,1202,1221.1,1229.4,399842,211166,52.81,491567559.3,43653
2025-01-23,1215,1243.35,1202.8,1222,1222.61,312927,151770,48.5,382587673.05,30577
2025-01-24,1218,1251,1127.05,1136.5,1168.16,494354,274096,55.45,577485224.35,40196
2025-01-27,1131.5,1250.95,1108.2,1194,1204.51,4109367,442464,10.77,4949757106.75,205517
2025-01-28,1188.05,1316.7,1162.95,1280.3,1235.29,1626327,160646,9.88,2008982053.4,89651
2025-01-29,1255.05,1315,1235,1294.45,1281.41,956541,124818,13.05,1225724824.95,78173
2025-01-30,1282,1336.45,1277.15,1299.55,1307.25,565787,118990,21.03,739623193.75,61356
2025-01-31,1299.6,1368.4,1285,1325.8,1312.35,310768,68228,21.95,407836427.1,30180
2025-02-01,1330,1387.45,1323.4,1375.9,1363.26,316770,46081,14.55,431840158.85,34452
2025-02-03,1384.95,1391.8,1339,1344.6,1356,275387,84666,30.74,373424809.45,27495
2025-02-04,1350.95,1403.85,1350.95,1390.4,1383.33,305149,93168,30.53,422122283.35,35938
2025-02-05,1402.6,1403.7,1311.25,1324.6,1335.79,541950,208403,38.45,723932524.55,49118
2025-02-06,1317.55,1338,1295.15,1311.4,1320.63,312147,89620,28.71,412230276.6,37631
2025-02-07,1322.3,1335,1282,1287.15,1306.15,378057,64653,17.1,493800112.1,35840
2025-02-10,1287.15,1297.55,1193.05,1202.35,1223.55,447567,188086,42.02,547622719.15,53412
2025-02-11,1205.95,1210.55,1131,1139.05,1152.4,620958,238424,38.4,715593786.7,60903
2025-02-12,1143.6,1185.95,1096.85,1141.6,1144.28,846298,306879,36.26,968399417.85,80036
2025-02-13,1154,1172.95,1140.7,1153.15,1152.57,272181,103199,37.92,313707664.9,27990
2025-02-14,1147.45,1177.4,1122,1160.95,1146.28,375573,158554,42.22,430512440.7,33414
