date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,2237,2243.5,2209.2,2211.3,2216.5,136970,80836,59.02,303593773.85,13798
2025-01-02,2228.3,2232.45,2200.45,2224.75,2217.89,128080,54147,42.28,284067795.35,16755
2025-01-03,2234,2290,2216.05,2284.9,2262.9,504499,272668,54.05,1141630073.9,36194
2025-01-06,2296.25,2300,2260,2277.45,2279.97,579516,372606,64.3,1321277714.9,34372
2025-01-07,2271,2359.9,2271,2308.45,2325.66,505414,183286,36.26,1175420816.25,61663
2025-01-08,2298.1,2371.95,2298.1,2350.95,2335.98,977298,490226,50.16,2282946488.85,74604
2025-01-09,2500,2697.7,2480,2673.9,2644.72,10340857,2759797,26.69,27348688756.6,391469
2025-01-10,2527.05,2620.4,2512.4,2601.1,2592.4,2152573,542154,25.19,5580326759.4,114103
2025-01-13,2557,2597.5,2506.05,2516,2538.03,773391,229895,29.73,1962887400.65,57999
2025-01-14,2505.5,2545.15,2492.2,2509.75,2519.5,289433,83804,28.95,729226864.4,35052
2025-01-15,2505.25,2529.25,2484.5,2491.7,2499.14,311184,127142,40.86,777692411.55,33052
2025-01-16,2505,2595.85,2501.55,2583.8,2566.09,445214,119177,26.77,1142457118.3,39312
2025-01-17,2583,2632.65,2572.25,2606.45,2608.25,543374,180861,33.28,1417255874.25,45024
2025-01-20,2620,2632,2575.95,2612.1,2601.06,420656,260934,62.03,1094152853.05,31727
2025-01-21,2614,2632,2571.4,2575.15,2600.37,337461,157793,46.76,877522865.65,32327
2025-01-22,2570,2587.2,2487,2523.15,2514.86,486965,258909,53.17,1224648922.4,40541
2025-01-23,2520,2617.6,2505.1,2596.75,2584.61,448201,187765,41.89,1158424884.95,42541
2025-01-24,2601,2614.1,2552,2583.95,2578.14,260384,132861,51.03,671305223.85,33418
2025-01-27,2575,2628,2547,2570.4,2596.69,651779,221178,33.93,1692466977,63487
2025-01-28,2569.95,2620.95,2569.9,2600.2,2599.33,773278,440195,56.93,2010004402.95,49509
2025-01-29,2612,2677.9,2557.75,2664.85,2629.57,921481,179596,19.49,2423099228.5,81012
