date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,51.99,52.79,51.78,52.59,52.4,4231937,1106644,26.15,221757200.16,18518
2025-01-02,52.59,53.14,51.81,52.76,52.53,7153002,2522415,35.26,375781240.91,25717
2025-01-03,54.71,56.3,54.51,55.13,55.41,63148953,11224851,17.78,3499214901.58,140553
2025-01-06,55.48,55.48,52.03,52.6,53.29,14566962,4249118,29.17,776327171.9,54030
2025-01-07,53,53.32,51.06,51.25,52.02,21144032,9154865,43.3,1099821894.81,52771
2025-01-08,51.71,51.78,50,50.11,50.58,19597021,8662301,44.2,991280122.18,73702
2025-01-09,50.11,50.3,49.01,49.13,49.64,10247760,4096541,39.97,508732703.76,35974
2025-01-10,49.48,49.48,47.73,48.75,48.6,13606862,4249812,31.23,661242776.15,45406
2025-01-13,47.5,48.91,46.11,46.59,47.57,15380801,5575248,36.25,731703759.16,62867
2025-01-14,47.2,54.4,47.09,52.74,51.29,65432746,10660765,16.29,3356277534.82,157962
2025-01-15,51.39,52.9,49.87,50.99,51.12,42863151,7231553,16.87,2191080183.14,97839
2025-01-16,51.96,53.3,51.46,51.98,52.19,27672884,5784238,20.9,1444371221.32,63374
2025-01-17,52,52.05,51.25,51.39,51.52,12195190,3867779,31.72,628344251.6,38021
2025-01-20,51.6,52.85,51.12,52.1,52.14,15226019,3623127,23.8,793867177.12,40858
2025-01-21,52.25,52.36,50.95,51.35,51.49,11114766,4138837,37.24,572274018.75,34328
2025-01-22,51.3,51.35,49.3,50.19,49.87,15604799,4351354,27.88,778146148.6,60178
2025-01-23,50.19,51.14,49.8,50.4,50.5,8233501,1772439,21.53,415788083.77,26747
2025-01-24,50.37,50.58,49.36,49.65,49.82,7302267,2153481,29.49,363830773.36,26403
2025-01-27,49.45,50.9,47.85,48.62,49.14,19195516,3450016,17.97,943284225.89,60345
2025-01-28,49.48,50.34,48.36,49.4,49.32,17515109,3716429,21.22,863770030.23,52358
2025-01-29,49.98,51.1,49.54,50.38,50.43,13357924,4569821,34.21,673619188.63,35964
2025-01-30,50.92,50.92,50.06,50.28,50.5,5465276,1818927,33.28,276004709.76,21087
2025-01-31,50.79,51.8,49.94,51.29,50.99,11601194,4614020,39.77,591576755.59,33744
2025-02-01,51.2,51.87,50.12,50.43,51.02,8656408,2618401,30.25,441647657.33,32005
2025-02-03,50.02,50.14,49.29,49.56,49.63,7185433,2861513,39.82,356638868.28,29600
2025-02-04,49.96,50.85,49.56,50.42,50.21,11107597,3692018,33.24,557685252.05,32013
2025-02-05,50.8,51.77,50.62,50.95,51.17,10703137,3759651,35.13,547706109.01,30542
2025-02-06,51.39,51.39,50.7,51.02,51,6162848,2018454,32.75,314286113.12,19715
2025-02-07,51.3,51.66,49.6,49.92,50.43,13341783,4181806,31.34,672834040.88,37394
2025-02-10,49.97,50.15,49.01,49.19,49.44,6509565,2075000,31.88,321823419.05,24020
2025-02-11,49.46,49.46,47.81,48.09,48.24,8097351,2756248,34.04,390603844.77,31978
2025-02-12,48.09,49.13,46.8,48.81,47.98,11971510,3943424,32.94,574400132.83,44030
2025-02-13,49,49.71,48.62,49.14,49.21,7512384,2802645,37.31,369684273.92,26866
2025-02-14,49.03,49.32,47.22,47.73,48.08,7535346,2950465,39.16,362333564.15,26822
2025-02-17,47.49,48.9,46.32,48.7,47.73,10156384,3385453,33.33,484790191.8,38373
2025-02-18,48.67,49.15,47.55,49.01,48.37,9269844,3809771,41.1,448339986.59,29704
2025-02-19,48.33,49.94,48.32,49.78,49.55,6600123,2188999,33.17,327015907.43,23703
2025-02-20,49.69,50.49,49.29,50.27,50.15,6344543,2278339,35.91,318187332.28,25585
2025-02-21,50,51.24,49.43,49.71,50.25,6761489,2177185,32.2,339773998.11,28115
2025-02-24,49.47,49.58,48.79,48.9,49.09,5076856,1931851,38.05,249207507.84,23451
2025-02-25,49.3,50.25,48.45,48.71,49.21,5610150,1688527,30.1,276051759.27,20620
2025-02-27,48.6,49.1,47.64,47.82,48.24,6828616,3099428,45.39,329383234.6,31465
2025-02-28,47.29,47.4,46.21,46.41,46.64,6662019,2648898,39.76,310697523.47,30429
2025-03-03,46.5,46.98,43.67,44.64,44.79,13097091,4188311,31.98,586595825.29,53425
2025-03-04,44,45.77,43.8,45.41,45.07,8881188,2577261,29.02,400233106.72,30508
2025-03-05,45.21,47.4,45.21,47.18,46.59,8856876,3041409,34.34,412599800.95,28152
2025-03-06,47.8,48.29,47.42,47.75,47.83,10545152,4828504,45.79,504399723.98,22633
2025-03-07,47.75,48.4,47.45,47.96,47.95,6536193,2221131,33.98,313427262.29,18796
2025-03-10,47.96,48.44,47.25,47.68,47.96,9037156,3564451,39.44,433405102.01,27942
2025-03-11,47,47.46,46.53,46.97,47.02,7509730,2853445,38,353130371.68,23170
2025-03-12,46.98,47.64,46.29,46.51,46.86,5081937,1852699,36.46,238135825.97,20940
2025-03-13,46.72,46.98,45.34,45.43,46.02,7860612,2659043,33.83,361783266.77,22671
2025-03-17,45.54,45.79,44.27,44.47,44.96,8382914,3566717,42.55,376861158.63,26404
2025-03-18,44.47,46.34,44.47,45.95,45.74,12869060,5505358,42.78,588682914.18,29903
2025-03-19,46,47.73,46,47.54,47.15,8991804,3723254,41.41,423921126.47,24489
2025-03-20,48.1,48.3,47,47.25,47.5,10024009,5123506,51.11,476122275.19,24172
2025-03-21,47.2,48.35,46.94,47.98,47.86,14352892,7386656,51.46,686868560.82,33363
2025-03-24,48.4,49.55,48.16,48.3,48.65,15793922,8400799,53.19,768318566.55,40486
2025-03-25,48.55,48.69,46.12,46.56,47.07,17011408,7470959,43.92,800736141.69,42009
2025-03-26,46.6,47.77,46.15,46.38,46.91,13516930,6205802,45.91,634085999.21,36924
2025-03-27,46.38,46.98,45.9,46.81,46.48,14870440,6968664,46.86,691161134.48,48209
2025-03-28,46.99,47.7,46.1,46.34,46.88,10823721,5467225,50.51,507413333.68,31125
2025-04-01,46.01,46.84,46.01,46.29,46.4,7122070,2728234,38.31,330474820.78,22837
2025-04-02,46.58,46.64,45.3,46.21,46,7771327,2625432,33.78,357480126.68,29322
2025-04-03,46,47.9,45.8,47.66,47.08,13407637,5695227,42.48,631229189.21,33540
2025-04-04,47.51,47.96,46.19,46.57,46.77,8058182,3273620,40.62,376907810.58,28868
2025-04-07,42,44.74,42,43.62,43.68,14008343,5178676,36.97,611853248.33,56963
2025-04-08,45,45.78,44.14,45.18,44.9,15674965,4959832,31.64,703859617.42,44309
2025-04-09,45.07,45.87,44.75,45.46,45.36,9053050,3376767,37.3,410644005.29,32263
2025-04-11,46.39,46.39,45.55,45.66,45.81,5735494,2102549,36.66,262746021.52,19163
2025-04-15,46.5,46.54,45.92,46.03,46.1,8261846,4642181,56.19,380854172.15,21500
2025-04-16,46.17,47.88,46.07,47.52,47.4,11279785,3910353,34.67,534698327.59,33273
2025-04-17,47.9,48.9,47.6,48.4,48.28,13507204,4668593,34.56,652191369.11,31627
