date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,2935,3020,2880,2994.35,2962.87,73182,29540,40.37,216829059.7,17868
2025-01-02,2961,2992.7,2925,2978.35,2955.42,71203,23991,33.69,210434998.45,16194
2025-01-03,2980,2991.95,2857.15,2873.75,2894.67,141793,63375,44.7,410443274.7,37282
2025-01-06,2885.05,2978.95,2857.2,2947.25,2943.98,236083,72663,30.78,695023030.25,39179
2025-01-07,2964.7,3094.25,2912.05,2998.25,3032.22,270599,67949,25.11,820516732,46807
2025-01-08,2998.25,2999,2919.5,2965.55,2959.79,88050,31814,36.13,260609897.2,18089
2025-01-09,2969.95,2975,2922.15,2935.2,2945.62,71556,36340,50.79,210777063.15,19189
2025-01-10,2934,2934,2806.7,2834.2,2859.5,138816,74224,53.47,396944850.15,35796
2025-01-13,2808,2849,2700,2775.95,2749.05,144931,65531,45.22,398423047.8,31600
2025-01-14,2755,2827.05,2750.85,2815.7,2796.03,121318,67945,56.01,339209092.75,27278
2025-01-15,2814.5,2922.2,2814.45,2880.75,2849.63,144015,78379,54.42,410388774.4,29099
2025-01-16,2880.75,2900.25,2860,2867.95,2868.76,119853,98686,82.34,343829134.35,10255
2025-01-17,2854,2893.9,2812.25,2864.95,2856.74,86751,49346,56.88,247824661.95,15835
2025-01-20,2864.95,2903.7,2850.5,2880.7,2874.23,27104,10803,39.86,77903172.65,8642
2025-01-21,2881,2883.15,2792,2832.45,2833.46,66325,25825,38.94,187929050.25,20467
2025-01-22,2834.95,2910,2759.4,2862.7,2848.41,184999,52360,28.3,526953220.6,41053
2025-01-23,2830,2925,2826,2895.95,2888.98,85845,37998,44.26,248004720.4,22851
2025-01-24,2905.95,2905.95,2785,2796.55,2823.89,39116,16486,42.15,110459361.85,14608
2025-01-27,2796.55,2796.55,2642.05,2665.8,2681.16,94521,45882,48.54,253426157.05,28286
2025-01-28,2669.1,2674.9,2533.05,2568.65,2569.18,165208,92650,56.08,424449400.7,36188
2025-01-29,2568.65,2649,2566.1,2627.95,2625.5,118488,40512,34.19,311090439.55,34449
2025-01-30,2627.1,2710.9,2627.1,2676.85,2678.83,94810,31081,32.78,253979886.65,21296
2025-01-31,2691.95,2764.45,2654,2694.45,2693.7,303118,234388,77.33,816509714.8,57849
2025-02-01,2710,2754,2686.65,2718.6,2721.36,48037,30455,63.4,130725876.1,6661
2025-02-03,2709.15,3079.9,2666.4,2982.75,2912.92,408790,76630,18.75,1190772692.4,60867
2025-02-04,2900,2918.55,2765.65,2797.6,2816.45,319750,103896,32.49,900561175.85,53927
2025-02-05,2792.65,2830,2761.15,2785.75,2791.93,112796,52420,46.47,314918541.55,30786
2025-02-06,2788,2797.3,2682.2,2698.75,2721.99,90133,45417,50.39,245341100.2,27064
2025-02-07,2695,2728.85,2653,2691.7,2697.54,127892,41661,32.58,344994213.35,26099
2025-02-10,2676,2683.6,2586,2599.2,2615.4,71591,33486,46.77,187239020.35,17252
2025-02-11,2598.2,2609.55,2505.15,2520.3,2532.68,61403,35882,58.44,155514285.7,14857
2025-02-12,2500,2523.95,2465.15,2515.05,2509.9,123090,73536,59.74,308943517.3,27383
2025-02-13,2511.9,2554.75,2482.5,2495.6,2512.34,102407,47869,46.74,257280957.35,21163
2025-02-14,2496.45,2784.1,2450.9,2560.25,2627.74,1289312,84209,6.53,3387979250.85,125340
2025-02-17,2500.05,2716.6,2466.25,2660.75,2615.44,351548,52017,14.8,919451090.4,61043
2025-02-18,2631,2794.85,2575.55,2756.4,2687.69,274299,55709,20.31,737230569.6,48975
2025-02-19,2708,2825,2629.8,2788.4,2745.38,268328,67662,25.22,736662096.5,53616
2025-02-20,2750,2768.95,2602.85,2663.7,2651.96,424176,134111,31.62,1124895925,57154
2025-02-21,2663.7,2664.95,2574,2606.5,2604.63,242750,94368,38.87,632273927.4,59288
2025-02-24,2579,2664,2555,2564.3,2601.41,119607,24300,20.32,311146409,25264
2025-02-25,2568,2616.75,2505,2585.5,2546.37,137390,55887,40.68,349845685.5,30780
2025-02-27,2570,2849.9,2496,2589.7,2536.59,177877,83145,46.74,451201201.8,41360
2025-02-28,2589.55,2589.55,2460,2485.95,2506.68,163481,72774,44.52,409794819.05,37090
2025-03-03,2479.85,2501.9,2395,2444,2442.98,146823,73968,50.38,358685325.75,36478
2025-03-04,2402,2471.4,2380.45,2448.9,2441.04,112361,50565,45,274277884.2,21231
2025-03-05,2455.05,2589,2455.05,2561.9,2538.52,229275,80840,35.26,582018053.15,42901
2025-03-06,2568,2600,2527.95,2569.4,2574.75,90649,42172,46.52,233398776.6,17183
2025-03-07,2569.95,2623.95,2548.7,2562.85,2580.59,75484,31257,41.41,194793331.1,19842
2025-03-10,2560.05,2616.9,2509,2522.25,2546.88,103899,40633,39.11,264617879.05,21220
2025-03-11,2510,2581.55,2430.25,2508.1,2496.82,131446,54370,41.36,328197161.7,40052
2025-03-12,2519.8,2551,2465,2545.05,2511.5,130161,60171,46.23,326899628.15,31456
2025-03-13,2540.05,2595,2526.1,2538.25,2564.34,90634,54336,59.95,232416445.75,24479
