date,open,high,low,close,vwap,traded_quantity,deliverable_quantity,deliverable_percentage,turnover,trades
2025-01-01,1128.15,1146,1125.3,1139.6,1140.06,288372,127709,44.29,328760902.6,17512
2025-01-02,1146,1164.95,1136.1,1159.35,1154.78,549223,275751,50.21,634231200.3,27780
2025-01-03,1160,1188.35,1154.9,1178.35,1176.29,2301740,1572236,68.31,2707523580,80236
2025-01-06,1181.9,1186.2,1145,1153.2,1162.03,1250365,726528,58.11,1452960714.65,55349
2025-01-07,1170,1204.95,1155.65,1198.35,1191.12,1976892,1238686,62.66,2354724058.25,77552
2025-01-08,1220.1,1227.95,1190.05,1203.2,1211.26,2659177,1182683,44.48,3220962706.15,125187
2025-01-09,1206.95,1224.45,1185.4,1208.6,1207.52,1851938,1071208,57.84,2236243918.95,72592
2025-01-10,1208,1212.1,1144.35,1149.9,1165.73,1033126,585135,56.64,1204343586.15,51679
2025-01-13,1122.3,1127.45,1069.25,1082.45,1091.32,2265175,1274043,56.24,2472020428.45,74955
2025-01-14,1102.4,1107,1067.5,1084.9,1085.24,1739436,1012836,58.23,1887705350.05,76349
2025-01-15,1084.9,1085.05,1035.5,1039.05,1053.32,4749303,3595472,75.71,5002529978.25,119688
2025-01-16,1053.35,1060.6,1038.25,1049.95,1049.89,1656965,1187339,71.66,1739633337.25,84816
2025-01-17,1051.25,1056.45,1008.7,1026.65,1026.68,2750545,1723700,62.67,2823936321.25,102386
2025-01-20,1026.65,1066.75,1015.75,1064.9,1044.74,2656505,1941667,73.09,2775362208.25,54476
2025-01-21,1068,1088,1061.65,1078.2,1079.05,2450803,1523691,62.17,2644526772.9,91850
2025-01-22,1073,1082.75,1048.55,1066.4,1064.67,1569733,862154,54.92,1671251630.1,75613
2025-01-23,1065,1088,1059,1082.85,1076.46,1467332,868045,59.16,1579530744.9,66620
2025-01-24,1080,1087,1051.95,1055.75,1068.41,756024,391475,51.78,807741031.45,38309
2025-01-27,1040.35,1042.95,1015.9,1029.95,1029.15,702909,317489,45.17,723395387.7,41264
2025-01-28,1015,1043.8,982,1021.65,1019.29,2125229,1106741,52.08,2166229600.15,83273
2025-01-29,1011,1032.4,1000,1025,1020.17,1074681,541351,50.37,1096362473.75,53675
2025-01-30,1040.1,1058.4,998,1043.85,1030.24,3974586,1950509,49.07,4094793900.45,110374
2025-01-31,1046,1069,1029.75,1061.25,1049.53,2955047,1999488,67.66,3101402738.65,130415
2025-02-01,1073.45,1117.75,1067.25,1108.25,1091.33,1484218,613149,41.31,1619770619.9,66947
2025-02-03,1125,1150,1090.55,1145,1131.25,2635417,1520881,57.71,2981319773.4,141344
2025-02-04,1150.2,1184,1145,1174.3,1170.27,2429222,1556149,64.06,2842855264.1,90991
2025-02-05,1180,1200.95,1164.25,1169.7,1181.19,1565195,927049,59.23,1848793660.15,95951
2025-02-06,1185,1187.95,1121,1125.75,1136.75,1003312,469857,46.83,1140519521.35,49574
2025-02-07,1133,1147.05,1110.6,1143.2,1130.32,1906494,1298564,68.11,2154950150.55,102049
2025-02-10,1140,1140,1065,1071.85,1080.48,3230751,2044149,63.27,3490747292.45,110899
2025-02-11,1077.15,1078,1017,1019.95,1034.09,7134442,5316319,74.52,7377647799.7,141913
2025-02-12,995.1,1019,989.5,1004.8,1001.51,7802242,5846153,74.93,7814058364.25,169972
2025-02-13,1004.65,1011.9,995.55,1001.65,1002.91,2877673,2203465,76.57,2886039356.2,78219
2025-02-14,1004,1010,982.4,1003.65,992.03,3192821,2224865,69.68,3167376038.7,86089
2025-02-17,986.8,1022,978.6,1014.65,1000.23,2499429,1330655,53.24,2499997747.65,109195
2025-02-18,1045.95,1047,1005,1038.2,1030.24,3381321,1844182,54.54,3483559842,105208
2025-02-19,1039.45,1044.8,1015.9,1019.5,1028.83,1751070,1146268,65.46,1801560462.2,107026
2025-02-20,1023.7,1039.15,1011.8,1031.85,1030.62,1900045,1427887,75.15,1958230690.05,82722
2025-02-21,1031.9,1039.1,1005,1010.25,1017.21,926535,571408,61.67,942476408.3,46616
2025-02-24,1000,1004.95,980.75,987.95,990.38,1840297,1259005,68.41,1822586841.8,65599
2025-02-25,994.4,1028,986,1022.9,1017.65,2747013,1661218,60.47,2795499044.5,107094
2025-02-27,1027.8,1037.95,1008.25,1016.1,1018.96,3750612,2973876,79.29,3821717625.05,81241
2025-02-28,1009.6,1012,965.05,978.1,984.63,3484870,2403216,68.96,3431290733.45,107204
2025-03-03,961,988.3,945.1,973.8,963.8,2695279,1692792,62.81,2597712824.8,127915
2025-03-04,961.5,1005.05,940.05,988.45,983.98,2637232,1566328,59.39,2594987834,107678
2025-03-05,966.5,1024.55,966.5,1021.9,1014.01,3569080,2596956,72.76,3619093255.6,88477
2025-03-06,1022,1023.45,996.15,999.9,1007.77,2676754,1906220,71.21,2697551346.75,128583
2025-03-07,1004.9,1012.7,977.15,980.75,990.98,1323765,780827,58.99,1311820449.85,56752
2025-03-10,980,980.5,955,964.3,968.33,2613900,1690342,64.67,2531108274.25,101244
2025-03-11,957.55,987.85,956.6,983.3,979.22,1479746,931234,62.93,1449001546.85,60098
2025-03-12,994.8,995,960,989.75,977.87,2239455,1548385,69.14,2189895375.65,49740
2025-03-13,994.65,1009.7,979.05,990.7,1000.75,1963406,1359189,69.23,1964870841.2,52848
2025-03-17,995.2,1003.25,980.35,997.9,994.4,1751272,1053790,60.17,1741465698.85,71062
2025-03-18,1001.95,1020.85,990.1,1016.95,1004.51,1188427,727484,61.21,1193781588.55,57700
2025-03-19,1025.15,1091.45,1025,1087.45,1072.44,2753959,1557287,56.55,2953446254.85,88369
2025-03-20,1098.35,1138.85,1082.05,1135.85,1119.73,4225204,2482269,58.75,4731102026.5,143451
2025-03-21,1126.05,1189.5,1119.75,1170.25,1170.76,5814033,3900325,67.08,6806831399.15,152266
2025-03-24,1174.65,1180,1144,1146.25,1161.09,2773097,1875845,67.64,3219825816.85,143113
2025-03-25,1157.6,1177.6,1149.45,1172.75,1165.78,2312993,1400414,60.55,2696437626.35,98806
2025-03-26,1148.7,1174.95,1118.7,1122.55,1138.59,1809235,1026443,56.73,2059985388.4,88457
2025-03-27,1113,1139.3,1110.7,1129.4,1129.2,2435413,1702281,69.9,2750077018.8,58665
2025-03-28,1131.4,1164.65,1090.55,1096.95,1102.62,1990409,1138104,57.18,2194655119.6,79771
2025-04-01,1106,1123.15,1079.4,1083.6,1096.22,1308510,712286,54.43,1434409134.45,65468
2025-04-02,1094.1,1099.15,1079.7,1094.75,1092.57,873303,513437,58.79,954142367.75,41515
2025-04-03,1094.85,1124.3,1094.5,1121.3,1110.67,1442279,782245,54.24,1601889128.25,62907
2025-04-04,1129.65,1149.9,1115.05,1137.65,1134.73,3280000,1971480,60.11,3721928810.35,104440
2025-04-07,1085.2,1114.9,1065.05,1075.5,1082.97,3917172,2227104,56.85,4242190316.95,96691
2025-04-08,1116.2,1116.2,1067.25,1073.45,1086.95,3121751,2026416,64.91,3393190215.85,88641
2025-04-09,1095,1127.9,1072.9,1123.15,1108.46,2739663,1336562,48.79,3036809191.45,104399
