date,vwap,prev_vwap
2025-01-01,895.01,
2025-01-02,900.82,895.01
2025-01-03,909.28,900.82
2025-01-06,884.38,909.28
2025-01-07,873.3,884.38
2025-01-08,870.65,873.3
2025-01-09,852.61,870.65
2025-01-10,842.94,852.61
2025-01-13,823.13,842.94
2025-01-14,817.73,823.13
2025-01-15,829.28,817.73
2025-01-16,848.16,829.28
2025-01-17,853.87,848.16
2025-01-20,860.66,853.87
2025-01-21,846.44,860.66
2025-01-22,827.55,846.44
2025-01-23,835.67,827.55
2025-01-24,827.85,835.67
2025-01-27,812.64,827.85
2025-01-28,816.83,812.64
2025-01-29,830.23,816.83
2025-01-30,827.82,830.23
2025-01-31,840.81,827.82
2025-02-01,852.57,840.81
2025-02-03,829.96,852.57
2025-02-04,834.68,829.96
2025-02-05,843.33,834.68
2025-02-06,833.02,843.33
2025-02-07,818.96,833.02
2025-02-10,813.45,818.96
2025-02-11,797.77,813.45
2025-02-12,785.84,797.77
2025-02-13,787.82,785.84
2025-02-14,765.69,787.82
2025-02-17,757.68,765.69
2025-02-18,762.48,757.68
2025-02-19,764.51,762.48
2025-02-20,772.02,764.51
2025-02-21,780.79,772.02
2025-02-24,775.42,780.79
2025-02-25,761.48,775.42
2025-02-27,747.48,761.48
2025-02-28,737.06,747.48
2025-03-03,728.42,737.06
2025-03-04,733.65,728.42
2025-03-05,754.58,733.65
2025-03-06,765.22,754.58
2025-03-07,765.1,765.22
2025-03-10,759.21,765.1
2025-03-11,753.75,759.21
2025-03-12,744.15,753.75
2025-03-13,743.17,744.15
2025-03-17,744.17,743.17
2025-03-18,754,744.17
2025-03-19,771.99,754
2025-03-20,777.62,771.99
2025-03-21,788.96,777.62
2025-03-24,799.67,788.96
2025-03-25,795.86,799.67
2025-03-26,791.9,795.86
2025-03-27,793.79,791.9
2025-03-28,805.69,793.79
2025-04-01,799.96,805.69
2025-04-02,801.95,799.96
2025-04-03,812.89,801.95
2025-04-04,798.22,812.89
2025-04-07,760.47,798.22
2025-04-08,780.76,760.47
2025-04-09,772.38,780.76
2025-04-11,775.38,772.38
2025-04-15,783.16,775.38
2025-04-16,794.04,783.16
2025-04-17,800.96,794.04
2025-04-21,817.47,800.96
2025-04-22,822.54,817.47
2025-04-23,817.28,822.54
2025-04-24,817.67,817.28
2025-04-25,800.21,817.67
2025-04-28,800.72,800.21
2025-04-29,805.58,800.72
2025-04-30,802.27,805.58
2025-05-02,798.1,802.27
2025-05-05,811.85,798.1
2025-05-06,795.64,811.85
2025-05-07,783.85,795.64
2025-05-08,789.04,783.85
2025-05-09,780.19,789.04
2025-05-12,810.39,780.19
2025-05-13,824.86,810.39
2025-05-14,829.03,824.86
2025-05-15,833.97,829.03
2025-05-16,854.72,833.97
2025-05-19,859.54,854.72
2025-05-20,862.08,859.54
2025-05-21,852.96,862.08
2025-05-22,845.47,852.96
2025-05-23,857.28,845.47
2025-05-26,869.7,857.28
2025-05-27,869.11,869.7
2025-05-28,929.26,869.11
2025-05-29,942.33,929.26
2025-05-30,947.62,942.33
2025-06-02,960.31,947.62
2025-06-03,958.12,960.31
2025-06-04,951.81,958.12
2025-06-05,957.54,951.81
2025-06-06,957.42,957.54
2025-06-09,964.9,957.42
2025-06-10,954.84,964.9
2025-06-11,959.74,954.84
2025-06-12,952.33,959.74
2025-06-13,935.97,952.33
2025-06-16,941.98,935.97
2025-06-17,948.24,941.98
2025-06-18,937.33,948.24
2025-06-19,930.29,937.33
2025-06-20,935.18,930.29
2025-06-23,940,935.18
2025-06-24,949.23,940
2025-06-25,949.01,949.23
2025-06-26,953.06,949.01
2025-06-27,957.19,953.06
2025-06-30,972.06,957.19
2025-07-01,970.28,972.06
2025-07-02,961.2,970.28
2025-07-03,950.19,961.2
2025-07-04,942.23,950.19
2025-07-07,943.49,942.23
2025-07-08,945.98,943.49
2025-07-09,947.72,945.98
2025-07-10,930.97,947.72
2025-07-11,926.44,930.97
2025-07-14,915.91,926.44
2025-07-15,922.77,915.91
2025-07-16,930.09,922.77
2025-07-17,931.41,930.09
2025-07-18,924.58,931.41
2025-07-21,925.47,924.58
2025-07-22,924.3,925.47
2025-07-23,920.84,924.3
2025-07-24,919.85,920.84
2025-07-25,893.07,919.85
2025-07-28,892.35,893.07
2025-07-29,897.53,892.35
2025-07-30,902.99,897.53
2025-07-31,893.71,902.99
2025-08-01,887.67,893.71
2025-08-04,891.99,887.67
2025-08-05,893.86,891.99
2025-08-06,894.93,893.86
2025-08-07,883.9,894.93
2025-08-08,917.75,883.9
2025-08-11,901.89,917.75
2025-08-12,919.76,901.89
2025-08-13,895.21,919.76
2025-08-14,889.42,895.21
2025-08-18,901.14,889.42
2025-08-19,890.3,901.14
2025-08-20,896.65,890.3
2025-08-21,902.94,896.65
2025-08-22,891.1,902.94
2025-08-25,892.99,891.1
2025-08-26,888.77,892.99
2025-08-28,874.9,888.77
2025-08-29,859.84,874.9
2025-09-01,858.85,859.84
2025-09-02,864.18,858.85
2025-09-03,870.05,864.18
2025-09-04,886.18,870.05
2025-09-05,872.61,886.18
2025-09-08,876.93,872.61
2025-09-09,875.19,876.93
2025-09-10,877.29,875.19
2025-09-11,875.88,877.29
2025-09-12,875.14,875.88
2025-09-15,881.47,875.14
2025-09-16,883.87,881.47
2025-09-17,885.15,883.87
2025-09-18,889.53,885.15
2025-09-19,894.86,889.53
2025-09-22,908.2,894.86
2025-09-23,900.11,908.2
2025-09-24,896.91,900.11
2025-09-25,892.31,896.91
2025-09-26,876.9,892.31
2025-09-29,889.5,876.9
2025-09-30,901.12,889.5
2025-10-01,900.53,901.12
2025-10-03,905.05,900.53
2025-10-06,906.74,905.05
2025-10-07,913.96,906.74
2025-10-08,896.08,913.96
2025-10-09,893.85,896.08
2025-10-10,900.88,893.85
2025-10-13,898.11,900.88
2025-10-14,901.12,898.11
2025-10-15,901.66,901.12
2025-10-16,896.05,901.66
2025-10-17,888.46,896.05
2025-10-20,892.02,888.46
2025-10-21,892.81,892.02
2025-10-23,900.82,892.81
2025-10-24,892.5,900.82
2025-10-27,894.09,892.5
2025-10-28,908.68,894.09
2025-10-29,909.17,908.68
2025-10-30,901.31,909.17
2025-10-31,896.67,901.31
2025-11-03,912.04,896.67
2025-11-04,914.21,912.04
2025-11-06,897.5,914.21
2025-11-07,916.33,897.5
2025-11-10,907.15,916.33
2025-11-11,900.14,907.15
2025-11-12,903.22,900.14
2025-11-13,900.96,903.22
2025-11-14,905.79,900.96
2025-11-17,914.01,905.79
2025-11-18,914.75,914.01
2025-11-19,915.29,914.75
2025-11-20,911.15,915.29
2025-11-21,902.56,911.15
2025-11-24,894.58,902.56
2025-11-25,897.16,894.58
2025-11-26,898.02,897.16
2025-11-27,896.03,898.02
2025-11-28,896.71,896.03
2025-12-01,886.52,896.71
2025-12-02,885.29,886.52
2025-12-03,871.92,885.29
2025-12-04,874.69,871.92
2025-12-05,870.41,874.69
2025-12-08,859.99,870.41
2025-12-09,854.77,859.99
2025-12-10,859.96,854.77
2025-12-11,860.08,859.96
2025-12-12,865.23,860.08
2025-12-15,858.26,865.23
2025-12-16,855.21,858.26
2025-12-17,848.23,855.21
2025-12-18,842.02,848.23
2025-12-19,849.8,842.02
2025-12-22,855.6,849.8
2025-12-23,855.9,855.6
2025-12-24,854.74,855.9
2025-12-26,848.9,854.74
2025-12-29,845.67,848.9
2025-12-30,846.13,845.67
2025-12-31,855.29,846.13
2026-01-01,853.81,855.29
2026-01-02,856.58,853.81
2026-01-05,849.36,856.58
2026-01-06,852.48,849.36
2026-01-07,849.31,852.48
2026-01-08,840.9,849.31
2026-01-09,830.88,840.9
2026-01-12,830.49,830.88
2026-01-13,831.29,830.49
2026-01-14,827.92,831.29
2026-01-16,823.9,827.92
2026-01-19,812.03,823.9
2026-01-20,813.24,812.03
2026-01-21,808.83,813.24
2026-01-22,816.29,808.83
2026-01-23,813.18,816.29
2026-01-27,805.18,813.18
2026-01-28,817.18,805.18
2026-01-29,821.55,817.18
2026-01-30,820.07,821.55
2026-02-01,809.86,820.07
2026-02-02,796.31,809.86
2026-02-03,836.27,796.31
2026-02-04,834.78,836.27
2026-02-05,836.34,834.78
2026-02-06,895.55,836.34
2026-02-09,894.99,895.55
2026-02-10,893.15,894.99
2026-02-11,874.3,893.15
2026-02-12,878.7,874.3
2026-02-13,867.96,878.7
2026-02-16,860.94,867.96
2026-02-17,873.85,860.94
2026-02-18,876.45,873.85
2026-02-19,871.55,876.45
2026-02-20,871,871.55
2026-02-23,881.74,871
2026-02-24,879.64,881.74
2026-02-25,881.49,879.64
2026-02-26,871.59,881.49
2026-02-27,854.08,871.59
2026-03-02,837.34,854.08
2026-03-04,825.91,837.34
2026-03-05,827.8,825.91
2026-03-06,827.42,827.8
2026-03-09,799.22,827.42
2026-03-10,817.02,799.22
2026-03-11,812.6,817.02
2026-03-12,797.74,812.6
2026-03-13,780.73,797.74
2026-03-16,771.24,780.73
2026-03-17,778.72,771.24
2026-03-18,785.44,778.72
2026-03-19,769.93,785.44
2026-03-20,774.87,769.93
2026-03-23,749.41,774.87
2026-03-24,754.88,749.41
2026-03-25,779.66,754.88
