date,vwap,prev_vwap
2025-01-01,903.33,
2025-01-02,924.06,903.33
2025-01-03,930.85,924.06
2025-01-06,910.26,930.85
2025-01-07,893.25,910.26
2025-01-08,870.55,893.25
2025-01-09,886.82,870.55
2025-01-10,857.1,886.82
2025-01-13,818.01,857.1
2025-01-14,835.15,818.01
2025-01-15,848.49,835.15
2025-01-16,885.96,848.49
2025-01-17,902.69,885.96
2025-01-20,904.84,902.69
2025-01-21,909.22,904.84
2025-01-22,889.66,909.22
2025-01-23,892.5,889.66
2025-01-24,863.3,892.5
2025-01-27,810.57,863.3
2025-01-28,825.95,810.57
2025-01-29,858.16,825.95
2025-01-30,863.43,858.16
2025-01-31,875.4,863.43
2025-02-01,898.9,875.4
2025-02-03,878.61,898.9
2025-02-04,871.46,878.61
2025-02-05,895.83,871.46
2025-02-06,906.34,895.83
2025-02-07,905.17,906.34
2025-02-10,868.77,905.17
2025-02-11,837.64,868.77
2025-02-12,809.21,837.64
2025-02-13,823.19,809.21
2025-02-14,792.56,823.19
2025-02-17,783.31,792.56
2025-02-18,790.1,783.31
2025-02-19,813.22,790.1
2025-02-20,819.61,813.22
2025-02-21,816.26,819.61
2025-02-24,788.14,816.26
2025-02-25,794.05,788.14
2025-02-27,780.74,794.05
2025-02-28,760.26,780.74
2025-03-03,762.48,760.26
2025-03-04,778.75,762.48
2025-03-05,796.39,778.75
2025-03-06,814.17,796.39
2025-03-07,817.03,814.17
2025-03-10,802.66,817.03
2025-03-11,786.81,802.66
2025-03-12,814.58,786.81
2025-03-13,810.73,814.58
2025-03-17,805.44,810.73
2025-03-18,812.24,805.44
2025-03-19,826.69,812.24
2025-03-20,832.24,826.69
2025-03-21,856.25,832.24
2025-03-24,870.61,856.25
2025-03-25,865.93,870.61
2025-03-26,859.84,865.93
2025-03-27,863.5,859.84
2025-03-28,886.18,863.5
2025-04-01,865.35,886.18
2025-04-02,904.26,865.35
2025-04-03,928.74,904.26
2025-04-04,947.29,928.74
2025-04-07,897.47,947.29
2025-04-08,966.38,897.47
2025-04-09,938.92,966.38
2025-04-11,960.67,938.92
2025-04-15,977.55,960.67
2025-04-16,995.09,977.55
2025-04-17,996.54,995.09
2025-04-21,1002.39,996.54
2025-04-22,1001.75,1002.39
2025-04-23,998.01,1001.75
2025-04-24,1007.2,998.01
2025-04-25,978,1007.2
2025-04-28,988.05,978
2025-04-29,1054.66,988.05
2025-04-30,1016.04,1054.66
2025-05-02,1063.54,1016.04
2025-05-05,1054.83,1063.54
2025-05-06,1051.14,1054.83
2025-05-07,1051.3,1051.14
2025-05-08,1044.11,1051.3
2025-05-09,1026.5,1044.11
2025-05-12,1068.84,1026.5
2025-05-13,1088.46,1068.84
2025-05-14,1083.3,1088.46
2025-05-15,1074.86,1083.3
2025-05-16,1075.01,1074.86
2025-05-19,1058.79,1075.01
2025-05-20,1050.04,1058.79
2025-05-21,1051.11,1050.04
2025-05-22,1044.35,1051.11
2025-05-23,1045.45,1044.35
2025-05-26,1048.49,1045.45
2025-05-27,1036.67,1048.49
2025-05-28,1051.5,1036.67
2025-05-29,1036.43,1051.5
2025-05-30,1043.26,1036.43
2025-06-02,1064.7,1043.26
2025-06-03,1055.58,1064.7
2025-06-04,1056.66,1055.58
2025-06-05,1060.19,1056.66
2025-06-06,1096.34,1060.19
2025-06-09,1129.29,1096.34
2025-06-10,1124.93,1129.29
2025-06-11,1123.38,1124.93
2025-06-12,1101.82,1123.38
2025-06-13,1056.54,1101.82
2025-06-16,1064.39,1056.54
2025-06-17,1068.57,1064.39
2025-06-18,1061.48,1068.57
2025-06-19,1040,1061.48
2025-06-20,1046.25,1040
2025-06-23,1052.18,1046.25
2025-06-24,1069.92,1052.18
2025-06-25,1079.85,1069.92
2025-06-26,1099.89,1079.85
2025-06-27,1114.43,1099.89
2025-06-30,1106.94,1114.43
2025-07-01,1107.88,1106.94
2025-07-02,1085.59,1107.88
2025-07-03,1083.34,1085.59
2025-07-04,1080.37,1083.34
2025-07-07,1084.04,1080.37
2025-07-08,1087.16,1084.04
2025-07-09,1097.34,1087.16
2025-07-10,1085.81,1097.34
2025-07-11,1076.93,1085.81
2025-07-14,1081.76,1076.93
2025-07-15,1094.64,1081.76
2025-07-16,1105.53,1094.64
2025-07-17,1096.78,1105.53
2025-07-18,1093.3,1096.78
2025-07-21,1073.3,1093.3
2025-07-22,1099.25,1073.3
2025-07-23,1058.19,1099.25
2025-07-24,1048.53,1058.19
2025-07-25,1012.28,1048.53
2025-07-28,1019.93,1012.28
2025-07-29,1001.82,1019.93
2025-07-30,997.34,1001.82
2025-07-31,988.97,997.34
2025-08-01,825.12,988.97
2025-08-04,787.33,825.12
2025-08-05,778.66,787.33
2025-08-06,777.71,778.66
2025-08-07,761.12,777.71
2025-08-08,773.98,761.12
2025-08-11,774.36,773.98
2025-08-12,770.68,774.36
2025-08-13,771.53,770.68
2025-08-14,771.31,771.53
