date,vwap,prev_vwap
2025-01-01,411.16,
2025-01-02,420.59,411.16
2025-01-03,441.32,420.59
2025-01-06,426.9,441.32
2025-01-07,427.84,426.9
2025-01-08,411.61,427.84
2025-01-09,426.53,411.61
2025-01-10,416.92,426.53
2025-01-13,405.48,416.92
2025-01-14,411.91,405.48
2025-01-15,406.21,411.91
2025-01-16,403.74,406.21
2025-01-17,404.62,403.74
2025-01-20,400.83,404.62
2025-01-21,399.9,400.83
2025-01-22,384.84,399.9
2025-01-23,390.68,384.84
2025-01-24,386.87,390.68
2025-01-27,377.51,386.87
2025-01-28,376.4,377.51
2025-01-29,396.93,376.4
2025-01-30,395.78,396.93
2025-01-31,200.18,395.78
2025-02-01,198.45,200.18
2025-02-03,193.04,198.45
2025-02-04,191.47,193.04
2025-02-05,204.05,191.47
2025-02-06,205.01,204.05
2025-02-07,200.02,205.01
2025-02-10,196.59,200.02
2025-02-11,191.81,196.59
2025-02-12,189.61,191.81
2025-02-13,193.31,189.61
2025-02-14,187.01,193.31
2025-02-17,188.31,187.01
2025-02-18,189.17,188.31
2025-02-19,193.18,189.17
2025-02-20,201.5,193.18
2025-02-21,202.87,201.5
2025-02-24,198,202.87
2025-02-25,197.52,198
2025-02-27,195.34,197.52
2025-02-28,190.17,195.34
2025-03-03,184.13,190.17
2025-03-04,179.63,184.13
2025-03-05,182.24,179.63
2025-03-06,187.28,182.24
2025-03-07,188.17,187.28
2025-03-10,186.06,188.17
2025-03-11,184.98,186.06
2025-03-12,186.61,184.98
2025-03-13,186.08,186.61
2025-03-17,186.74,186.08
2025-03-18,189.26,186.74
2025-03-19,193,189.26
2025-03-20,199.14,193
2025-03-21,197.18,199.14
2025-03-24,204.9,197.18
2025-03-25,200.64,204.9
2025-03-26,196.78,200.64
2025-03-27,196.35,196.78
2025-03-28,201.98,196.35
2025-04-01,202.09,201.98
2025-04-02,201.45,202.09
2025-04-03,205.81,201.45
2025-04-04,200.51,205.81
2025-04-07,187.57,200.51
2025-04-08,183.87,187.57
2025-04-09,174.96,183.87
2025-04-11,175.28,174.96
2025-04-15,178.43,175.28
2025-04-16,175.07,178.43
2025-04-17,176.86,175.07
2025-04-21,181.5,176.86
2025-04-22,186.57,181.5
2025-04-23,185.25,186.57
2025-04-24,186.03,185.25
2025-04-25,180.34,186.03
2025-04-28,183.56,180.34
2025-04-29,188.03,183.56
2025-04-30,192.84,188.03
2025-05-02,195.55,192.84
2025-05-05,202.29,195.55
2025-05-06,205.63,202.29
2025-05-07,205.14,205.63
2025-05-08,202.05,205.14
2025-05-09,198.72,202.05
2025-05-12,204.42,198.72
2025-05-13,203.56,204.42
2025-05-14,205.68,203.56
2025-05-15,204.01,205.68
2025-05-16,208.95,204.01
2025-05-19,211.89,208.95
2025-05-20,210.21,211.89
2025-05-21,206.66,210.21
2025-05-22,204.1,206.66
2025-05-23,205.52,204.1
2025-05-26,206.23,205.52
2025-05-27,205.54,206.23
2025-05-28,212.41,205.54
2025-05-29,213.89,212.41
2025-05-30,208.33,213.89
2025-06-02,212.09,208.33
2025-06-03,206.34,212.09
2025-06-04,208.15,206.34
2025-06-05,207.27,208.15
2025-06-06,209.64,207.27
2025-06-09,213.84,209.64
2025-06-10,214.87,213.84
2025-06-11,213.42,214.87
2025-06-12,205.95,213.42
2025-06-13,196.6,205.95
2025-06-16,208.56,196.6
2025-06-17,210.72,208.56
2025-06-18,206.39,210.72
2025-06-19,203.55,206.39
2025-06-20,205.54,203.55
2025-06-23,207.12,205.54
2025-06-24,208.79,207.12
2025-06-25,209.06,208.79
2025-06-26,208.19,209.06
2025-06-27,213.9,208.19
2025-06-30,216.37,213.9
2025-07-01,216.32,216.37
2025-07-02,219.69,216.32
2025-07-03,220.5,219.69
2025-07-04,225.2,220.5
2025-07-07,226.61,225.2
2025-07-08,227.31,226.61
2025-07-09,223.82,227.31
2025-07-10,221,223.82
2025-07-11,219.14,221
2025-07-14,217.44,219.14
2025-07-15,219,217.44
2025-07-16,220.08,219
2025-07-17,219.67,220.08
2025-07-18,215.58,219.67
2025-07-21,213.08,215.58
2025-07-22,214.21,213.08
2025-07-23,211.26,214.21
2025-07-24,207.12,211.26
2025-07-25,203.21,207.12
2025-07-28,204.06,203.21
2025-07-29,205.95,204.06
2025-07-30,203.85,205.95
2025-07-31,205.64,203.85
2025-08-01,203.44,205.64
2025-08-04,204.63,203.44
2025-08-05,206.06,204.63
2025-08-06,205.28,206.06
2025-08-07,204.31,205.28
2025-08-08,203.5,204.31
2025-08-11,202.12,203.5
2025-08-12,206.72,202.12
2025-08-13,206.49,206.72
2025-08-14,204.79,206.49
2025-08-18,204.65,204.79
2025-08-19,204.63,204.65
2025-08-20,204.99,204.63
2025-08-21,206.91,204.99
2025-08-22,207.21,206.91
2025-08-25,210.59,207.21
2025-08-26,209.47,210.59
2025-08-28,207.28,209.47
2025-08-29,206.73,207.28
2025-09-01,209.63,206.73
2025-09-02,215.71,209.63
2025-09-03,218.92,215.71
2025-09-04,218.32,218.92
2025-09-05,213.86,218.32
2025-09-08,213.87,213.86
2025-09-09,210.62,213.87
2025-09-10,210.76,210.62
2025-09-11,214.25,210.76
2025-09-12,215.15,214.25
2025-09-15,214.34,215.15
2025-09-16,215.66,214.34
2025-09-17,215.55,215.66
2025-09-18,215.51,215.55
2025-09-19,215.47,215.51
2025-09-22,213.26,215.47
2025-09-23,209.69,213.26
2025-09-24,207.73,209.69
2025-09-25,206.03,207.73
2025-09-26,202.63,206.03
2025-09-29,206.62,202.63
2025-09-30,207.9,206.62
2025-10-01,209.24,207.9
2025-10-03,206.97,209.24
2025-10-06,207.73,206.97
2025-10-07,218.46,207.73
2025-10-08,219.45,218.46
2025-10-09,219.03,219.45
2025-10-10,216.51,219.03
2025-10-13,215.57,216.51
2025-10-14,213.56,215.57
2025-10-15,211.76,213.56
2025-10-16,213.1,211.76
2025-10-17,209.98,213.1
2025-10-20,207.22,209.98
2025-10-21,207.57,207.22
2025-10-23,213.28,207.57
2025-10-24,211.67,213.28
2025-10-27,213.08,211.67
2025-10-28,211.18,213.08
2025-10-29,212.98,211.18
2025-10-30,210.83,212.98
2025-10-31,212.23,210.83
2025-11-03,213.6,212.23
2025-11-04,216.16,213.6
2025-11-06,211.61,216.16
2025-11-07,211.15,211.61
2025-11-10,210.35,211.15
2025-11-11,211.94,210.35
2025-11-12,209.67,211.94
2025-11-13,213.59,209.67
2025-11-14,213.44,213.59
2025-11-17,212.16,213.44
2025-11-18,209.38,212.16
2025-11-19,206.55,209.38
2025-11-20,204.79,206.55
2025-11-21,201.92,204.79
2025-11-24,202.41,201.92
2025-11-25,196.09,202.41
2025-11-26,197.96,196.09
2025-11-27,198.66,197.96
2025-11-28,202.49,198.66
2025-12-01,198.85,202.49
2025-12-02,199.01,198.85
2025-12-03,193.42,199.01
2025-12-04,194.15,193.42
2025-12-05,192.67,194.15
2025-12-08,187.09,192.67
2025-12-09,184.47,187.09
2025-12-10,186.48,184.47
2025-12-11,184.19,186.48
2025-12-12,186.25,184.19
2025-12-15,186.05,186.25
2025-12-16,183.73,186.05
2025-12-17,192.99,183.73
2025-12-18,195.78,192.99
2025-12-19,193.12,195.78
2025-12-22,195.68,193.12
2025-12-23,195.68,195.68
2025-12-24,194.69,195.68
2025-12-26,193.48,194.69
2025-12-29,194.32,193.48
2025-12-30,194.69,194.32
2025-12-31,194.57,194.69
2026-01-01,192.88,194.57
2026-01-02,193.65,192.88
2026-01-05,191.22,193.65
2026-01-06,190.27,191.22
2026-01-07,187.51,190.27
2026-01-08,186.23,187.51
2026-01-09,185.2,186.23
2026-01-12,183.97,185.2
2026-01-13,181.68,183.97
2026-01-14,181.87,181.68
2026-01-16,180.93,181.87
2026-01-19,179.2,180.93
2026-01-20,177.75,179.2
2026-01-21,177.24,177.75
2026-01-22,179.18,177.24
2026-01-23,176.1,179.18
2026-01-27,173.81,176.1
2026-01-28,175.16,173.81
2026-01-29,179.57,175.16
2026-01-30,178.06,179.57
2026-02-01,175.29,178.06
2026-02-02,172.25,175.29
2026-02-03,173.19,172.25
2026-02-04,172.73,173.19
2026-02-05,172.67,172.73
2026-02-06,174.5,172.67
2026-02-09,176.87,174.5
2026-02-10,177.5,176.87
2026-02-11,176.16,177.5
2026-02-12,170.79,176.16
2026-02-13,165.8,170.79
2026-02-16,170.98,165.8
2026-02-17,172.12,170.98
2026-02-18,169.44,172.12
2026-02-19,168.59,169.44
2026-02-20,167.16,168.59
2026-02-23,169.18,167.16
2026-02-24,170.12,169.18
2026-02-25,169.37,170.12
2026-02-26,171.63,169.37
2026-02-27,171,171.63
2026-03-02,166.75,171
2026-03-04,159.32,166.75
2026-03-05,160.6,159.32
2026-03-06,157.58,160.6
2026-03-09,154.29,157.58
2026-03-10,159.45,154.29
2026-03-11,162.54,159.45
2026-03-12,161.98,162.54
2026-03-13,159.36,161.98
2026-03-16,154.32,159.36
2026-03-17,156.46,154.32
2026-03-18,157.94,156.46
2026-03-19,155.65,157.94
2026-03-20,156.79,155.65
2026-03-23,149.85,156.79
2026-03-24,149.62,149.85
2026-03-25,151.24,149.62
2026-03-27,148.32,151.24
2026-03-30,145.99,148.32
2026-04-01,148.75,145.99
2026-04-02,144.59,148.75
2026-04-06,146.62,144.59
2026-04-07,148.51,146.62
2026-04-08,153.69,148.51
2026-04-09,154.09,153.69
2026-04-10,158.9,154.09
2026-04-13,161.82,158.9
2026-04-15,164.98,161.82
2026-04-16,165.91,164.98
2026-04-17,168.31,165.91
2026-04-20,167.68,168.31
2026-04-21,168,167.68
2026-04-22,168.63,168
2026-04-23,168.02,168.63
2026-04-24,164.82,168.02
2026-04-27,165.13,164.82
2026-04-28,166.11,165.13
2026-04-29,167.25,166.11
2026-04-30,166.43,167.25
2026-05-04,167.47,166.43
2026-05-05,166.57,167.47
2026-05-06,168.03,166.57
2026-05-07,170.02,168.03
2026-05-08,166.1,170.02
2026-05-11,161.8,166.1
2026-05-12,158.11,161.8
2026-05-13,158.31,158.11
