date,vwap,prev_vwap
2025-01-01,1558.69,
2025-01-02,1543.53,1558.69
2025-01-03,1544.84,1543.53
2025-01-06,1550.81,1544.84
2025-01-07,1571.84,1550.81
2025-01-08,1574.86,1571.84
2025-01-09,1573.92,1574.86
2025-01-10,1585.72,1573.92
2025-01-13,1577.6,1585.72
2025-01-14,1617.4,1577.6
2025-01-15,1636.53,1617.4
2025-01-16,1644.54,1636.53
2025-01-17,1645.68,1644.54
2025-01-20,1648.94,1645.68
2025-01-21,1639.22,1648.94
2025-01-22,1594.16,1639.22
2025-01-23,1589.94,1594.16
2025-01-24,1554.24,1589.94
2025-01-27,1469.19,1554.24
2025-01-28,1429.98,1469.19
2025-01-29,1471.78,1429.98
2025-01-30,1501.57,1471.78
2025-01-31,1507.62,1501.57
2025-02-01,1502.76,1507.62
2025-02-03,1509,1502.76
2025-02-04,1519.17,1509
2025-02-05,1674.93,1519.17
2025-02-06,1584.65,1674.93
2025-02-07,1554.62,1584.65
2025-02-10,1508.83,1554.62
2025-02-11,1492.64,1508.83
2025-02-12,1474.32,1492.64
2025-02-13,1418.04,1474.32
2025-02-14,1366.38,1418.04
2025-02-17,1333.48,1366.38
2025-02-18,1369.37,1333.48
2025-02-19,1330.69,1369.37
2025-02-20,1373.54,1330.69
2025-02-21,1395.13,1373.54
2025-02-24,1365.89,1395.13
2025-02-25,1336.29,1365.89
2025-02-27,1277.78,1336.29
2025-02-28,1296.86,1277.78
2025-03-03,1271.62,1296.86
2025-03-04,1270.98,1271.62
2025-03-05,1306.11,1270.98
2025-03-06,1334.44,1306.11
2025-03-07,1360.95,1334.44
2025-03-10,1341.44,1360.95
2025-03-11,1317,1341.44
2025-03-12,1293.9,1317
2025-03-13,1285.29,1293.9
2025-03-17,1291.87,1285.29
2025-03-18,1327.67,1291.87
2025-03-19,1366.97,1327.67
2025-03-20,1369.44,1366.97
2025-03-21,1399.93,1369.44
2025-03-24,1490.38,1399.93
2025-03-25,1495.12,1490.38
2025-03-26,1461.71,1495.12
2025-03-27,1458.84,1461.71
2025-03-28,1475.83,1458.84
2025-04-01,1463.39,1475.83
2025-04-02,1459.78,1463.39
2025-04-03,1464.44,1459.78
2025-04-04,1418.11,1464.44
2025-04-07,1319.01,1418.11
2025-04-08,1367.56,1319.01
2025-04-09,1375.23,1367.56
2025-04-11,1445.68,1375.23
2025-04-15,1453.82,1445.68
2025-04-16,1458.5,1453.82
2025-04-17,1460.05,1458.5
2025-04-21,1435.88,1460.05
2025-04-22,1414.97,1435.88
2025-04-23,1395.5,1414.97
2025-04-24,1422.52,1395.5
2025-04-25,1379.7,1422.52
2025-04-28,1396.13,1379.7
2025-04-29,1394.1,1396.13
2025-04-30,1361.82,1394.1
2025-05-02,1318.98,1361.82
2025-05-05,1291.38,1318.98
2025-05-06,1293.77,1291.38
2025-05-07,1289.33,1293.77
2025-05-08,1298.61,1289.33
2025-05-09,1262.81,1298.61
2025-05-12,1341.99,1262.81
2025-05-13,1383.55,1341.99
2025-05-14,1442.79,1383.55
2025-05-15,1495.68,1442.79
2025-05-16,1460.33,1495.68
2025-05-19,1457.22,1460.33
2025-05-20,1457.69,1457.22
2025-05-21,1456.73,1457.69
2025-05-22,1467.91,1456.73
2025-05-23,1471.47,1467.91
2025-05-26,1466.93,1471.47
2025-05-27,1547.2,1466.93
2025-05-28,1610.87,1547.2
2025-05-29,1629.97,1610.87
2025-05-30,1648.45,1629.97
2025-06-02,1602.6,1648.45
2025-06-03,1595.65,1602.6
2025-06-04,1596.74,1595.65
2025-06-05,1611.09,1596.74
2025-06-06,1612.47,1611.09
2025-06-09,1600.7,1612.47
2025-06-10,1578.55,1600.7
2025-06-11,1571.98,1578.55
2025-06-12,1553.5,1571.98
2025-06-13,1515.51,1553.5
2025-06-16,1497.85,1515.51
2025-06-17,1492,1497.85
2025-06-18,1480.51,1492
2025-06-19,1491.47,1480.51
2025-06-20,1499.33,1491.47
2025-06-23,1481.62,1499.33
2025-06-24,1485.03,1481.62
2025-06-25,1481.74,1485.03
2025-06-26,1476.35,1481.74
2025-06-27,1509.82,1476.35
2025-06-30,1553.44,1509.82
2025-07-01,1564.49,1553.44
2025-07-02,1596.56,1564.49
2025-07-03,1600.54,1596.56
2025-07-04,1659.1,1600.54
2025-07-07,1761.09,1659.1
2025-07-08,1740.69,1761.09
2025-07-09,1743.38,1740.69
2025-07-10,1745.83,1743.38
2025-07-11,1702.96,1745.83
2025-07-14,1779.41,1702.96
2025-07-15,1831.33,1779.41
2025-07-16,1915.37,1831.33
2025-07-17,1917.73,1915.37
2025-07-18,1926.53,1917.73
