date,vwap,prev_vwap
2025-01-01,1353.64,
2025-01-02,1323.19,1353.64
2025-01-03,1354.27,1323.19
2025-01-06,1297.54,1354.27
2025-01-07,1294.74,1297.54
2025-01-08,1256.88,1294.74
2025-01-09,1220.06,1256.88
2025-01-10,1152.85,1220.06
2025-01-13,1132.37,1152.85
2025-01-14,1114.2,1132.37
2025-01-15,1152.02,1114.2
2025-01-16,1171.14,1152.02
2025-01-17,1146.49,1171.14
2025-01-20,1181.71,1146.49
2025-01-21,1187.06,1181.71
2025-01-22,1064.66,1187.06
2025-01-23,1032.48,1064.66
2025-01-24,1008.48,1032.48
2025-01-27,957.23,1008.48
2025-01-28,866.91,957.23
2025-01-29,904.35,866.91
2025-01-30,947.65,904.35
2025-01-31,1018.25,947.65
2025-02-01,1079.2,1018.25
2025-02-03,1053.25,1079.2
2025-02-04,1057.76,1053.25
2025-02-05,1030.62,1057.76
2025-02-06,1028.25,1030.62
2025-02-07,1031.57,1028.25
2025-02-10,999.27,1031.57
2025-02-11,937.1,999.27
2025-02-12,945.24,937.1
2025-02-13,1002.04,945.24
2025-02-14,976.01,1002.04
2025-02-17,959.52,976.01
2025-02-18,967.86,959.52
2025-02-19,997.69,967.86
2025-02-20,999.97,997.69
2025-02-21,974.4,999.97
2025-02-24,948.89,974.4
2025-02-25,950.95,948.89
2025-02-27,922.38,950.95
2025-02-28,881.13,922.38
2025-03-03,852.66,881.13
2025-03-04,861.79,852.66
2025-03-05,910.8,861.79
2025-03-06,916.5,910.8
2025-03-07,945.39,916.5
2025-03-10,913.34,945.39
2025-03-11,903.51,913.34
2025-03-12,901.26,903.51
2025-03-13,891.15,901.26
2025-03-17,901.11,891.15
2025-03-18,892.89,901.11
2025-03-19,922.94,892.89
2025-03-20,941.5,922.94
2025-03-21,917.47,941.5
2025-03-24,921.45,917.47
2025-03-25,922.74,921.45
2025-03-26,903.87,922.74
2025-03-27,929.24,903.87
2025-03-28,942.74,929.24
2025-04-01,920.72,942.74
2025-04-02,890.55,920.72
2025-04-03,893.43,890.55
2025-04-04,867.63,893.43
2025-04-07,821.03,867.63
2025-04-08,856.61,821.03
2025-04-09,845.3,856.61
2025-04-11,882.66,845.3
2025-04-15,920.07,882.66
2025-04-16,932.73,920.07
2025-04-17,959.37,932.73
2025-04-21,991.25,959.37
2025-04-22,1053.94,991.25
2025-04-23,1066.99,1053.94
