date,vwap,prev_vwap
2025-01-01,755.33,
2025-01-02,738.11,755.33
2025-01-03,738.02,738.11
2025-01-06,706.96,738.02
2025-01-07,707.76,706.96
2025-01-08,700.91,707.76
2025-01-09,691.35,700.91
2025-01-10,682.55,691.35
2025-01-13,643.75,682.55
2025-01-14,682.91,643.75
2025-01-15,670.28,682.91
2025-01-16,684.85,670.28
2025-01-17,674.28,684.85
2025-01-20,674.91,674.28
2025-01-21,670.99,674.91
2025-01-22,651.21,670.99
2025-01-23,658.28,651.21
2025-01-24,647.9,658.28
2025-01-27,625.22,647.9
2025-01-28,617.32,625.22
2025-01-29,622.19,617.32
2025-01-30,636.54,622.19
2025-01-31,643.37,636.54
2025-02-01,642.78,643.37
2025-02-03,624.09,642.78
2025-02-04,627.52,624.09
2025-02-05,639.93,627.52
2025-02-06,638.05,639.93
2025-02-07,629.86,638.05
2025-02-10,613.36,629.86
2025-02-11,605.81,613.36
2025-02-12,593.56,605.81
2025-02-13,601.04,593.56
2025-02-14,580.75,601.04
2025-02-17,571.24,580.75
2025-02-18,575.01,571.24
2025-02-19,579.21,575.01
2025-02-20,582.13,579.21
2025-02-21,588.01,582.13
2025-02-24,575.86,588.01
2025-02-25,581.07,575.86
2025-02-27,584.25,581.07
2025-02-28,563.98,584.25
2025-03-03,544.62,563.98
2025-03-04,548.6,544.62
2025-03-05,578.66,548.6
2025-03-06,593.54,578.66
2025-03-07,602.51,593.54
2025-03-10,612.05,602.51
2025-03-11,599.78,612.05
2025-03-12,594.25,599.78
2025-03-13,609.84,594.25
2025-03-17,604.83,609.84
2025-03-18,607.92,604.83
2025-03-19,621.29,607.92
2025-03-20,627.35,621.29
2025-03-21,628.87,627.35
2025-03-24,632.01,628.87
2025-03-25,617.46,632.01
2025-03-26,607.07,617.46
2025-03-27,610.84,607.07
2025-03-28,616.89,610.84
2025-04-01,592.64,616.89
2025-04-02,591.17,592.64
2025-04-03,600.96,591.17
2025-04-04,594.03,600.96
2025-04-07,565.75,594.03
2025-04-08,583.64,565.75
2025-04-09,580.69,583.64
2025-04-11,592.96,580.69
2025-04-15,607.15,592.96
2025-04-16,606.98,607.15
