date,vwap,prev_vwap
2025-01-01,875.26,
2025-01-02,876.7,875.26
2025-01-03,872.93,876.7
2025-01-06,853.65,872.93
2025-01-07,851.04,853.65
2025-01-08,835.99,851.04
2025-01-09,823.73,835.99
2025-01-10,805.03,823.73
2025-01-13,767.13,805.03
2025-01-14,768.7,767.13
2025-01-15,807.54,768.7
2025-01-16,812.7,807.54
2025-01-17,810.74,812.7
2025-01-20,795.03,810.74
2025-01-21,770.25,795.03
2025-01-22,764.25,770.25
2025-01-23,771.69,764.25
2025-01-24,783.65,771.69
2025-01-27,765.08,783.65
2025-01-28,754.83,765.08
2025-01-29,770.84,754.83
2025-01-30,766.31,770.84
2025-01-31,766.02,766.31
2025-02-01,779.34,766.02
2025-02-03,808.83,779.34
2025-02-04,823.44,808.83
2025-02-05,823.55,823.44
2025-02-06,796.4,823.55
2025-02-07,792.75,796.4
2025-02-10,780.16,792.75
2025-02-11,755.2,780.16
2025-02-12,733.52,755.2
2025-02-13,739.42,733.52
2025-02-14,713.34,739.42
2025-02-17,705.37,713.34
2025-02-18,715.6,705.37
2025-02-19,741.88,715.6
2025-02-20,755.74,741.88
2025-02-21,765.58,755.74
2025-02-24,734.88,765.58
2025-02-25,723.55,734.88
2025-02-27,723.75,723.55
2025-02-28,714.2,723.75
2025-03-03,722.86,714.2
2025-03-04,718.29,722.86
2025-03-05,749.32,718.29
2025-03-06,751.26,749.32
2025-03-07,746.76,751.26
2025-03-10,746.27,746.76
2025-03-11,744.65,746.27
2025-03-12,749.21,744.65
2025-03-13,757.04,749.21
2025-03-17,749.23,757.04
2025-03-18,779.75,749.23
2025-03-19,810.37,779.75
2025-03-20,812.84,810.37
2025-03-21,824.81,812.84
2025-03-24,841.06,824.81
2025-03-25,839.06,841.06
2025-03-26,816.4,839.06
2025-03-27,793.51,816.4
2025-03-28,794.5,793.51
2025-04-01,795.49,794.5
2025-04-02,825.05,795.49
2025-04-03,829.85,825.05
2025-04-04,807.52,829.85
2025-04-07,747.9,807.52
2025-04-08,771.31,747.9
2025-04-09,764.89,771.31
2025-04-11,791,764.89
2025-04-15,825.93,791
2025-04-16,839.33,825.93
2025-04-17,841.65,839.33
2025-04-21,834.1,841.65
