date,vwap,prev_vwap
2025-01-01,5539.27,
2025-01-02,5584.91,5539.27
2025-01-03,5624.63,5584.91
2025-01-06,5504.77,5624.63
2025-01-07,5546.39,5504.77
2025-01-08,5499.37,5546.39
2025-01-09,5666.34,5499.37
2025-01-10,5375.27,5666.34
2025-01-13,5184.45,5375.27
2025-01-14,5190.8,5184.45
2025-01-15,5188.8,5190.8
2025-01-16,5165.91,5188.8
2025-01-17,5130.88,5165.91
2025-01-20,5055.08,5130.88
2025-01-21,5016.22,5055.08
2025-01-22,4948.6,5016.22
2025-01-23,5104.73,4948.6
2025-01-24,5001.89,5104.73
2025-01-27,4847.18,5001.89
2025-01-28,4805.22,4847.18
2025-01-29,4944.13,4805.22
2025-01-30,5094.77,4944.13
2025-01-31,5105.92,5094.77
2025-02-01,5137.38,5105.92
2025-02-03,5164.22,5137.38
2025-02-04,5158.73,5164.22
2025-02-05,5069.04,5158.73
2025-02-06,5044.37,5069.04
2025-02-07,4959.16,5044.37
2025-02-10,4877.05,4959.16
2025-02-11,4792.38,4877.05
2025-02-12,4456.11,4792.38
2025-02-13,4353.68,4456.11
2025-02-14,4419.64,4353.68
2025-02-17,4491.32,4419.64
2025-02-18,4662.58,4491.32
2025-02-19,4728.03,4662.58
2025-02-20,4753.58,4728.03
2025-02-21,4813.9,4753.58
2025-02-24,4743.58,4813.9
2025-02-25,4727.44,4743.58
2025-02-27,4922.52,4727.44
2025-02-28,4706.92,4922.52
2025-03-03,4648.08,4706.92
2025-03-04,4809.11,4648.08
2025-03-05,4846.9,4809.11
2025-03-06,4901.81,4846.9
2025-03-07,4890.14,4901.81
2025-03-10,4901.09,4890.14
2025-03-11,4859.39,4901.09
2025-03-12,4740.96,4859.39
2025-03-13,4746.23,4740.96
2025-03-17,4791.89,4746.23
2025-03-18,4891.86,4791.89
2025-03-19,4953.73,4891.86
2025-03-20,4974.02,4953.73
2025-03-21,4887.96,4974.02
2025-03-24,4951.18,4887.96
2025-03-25,4864.55,4951.18
2025-03-26,4865.07,4864.55
2025-03-27,4744.66,4865.07
2025-03-28,5059.58,4744.66
2025-04-01,4844.73,5059.58
2025-04-02,4782.75,4844.73
2025-04-03,4843.76,4782.75
2025-04-04,4814.23,4843.76
2025-04-07,4696.87,4814.23
2025-04-08,4796.6,4696.87
2025-04-09,4736.94,4796.6
2025-04-11,4831.92,4736.94
2025-04-15,4803.66,4831.92
2025-04-16,4856.07,4803.66
2025-04-17,5029.66,4856.07
2025-04-21,4924.01,5029.66
2025-04-22,4913.6,4924.01
2025-04-23,4914.05,4913.6
2025-04-24,4988.93,4914.05
2025-04-25,4884.16,4988.93
2025-04-28,4805.73,4884.16
2025-04-29,4789.49,4805.73
2025-04-30,4722.21,4789.49
2025-05-02,4697.81,4722.21
2025-05-05,4644.87,4697.81
2025-05-06,4714.72,4644.87
2025-05-07,4659.86,4714.72
2025-05-08,4640.86,4659.86
2025-05-09,4583.62,4640.86
2025-05-12,4748.87,4583.62
2025-05-13,4759.89,4748.87
2025-05-14,4854.95,4759.89
2025-05-15,4978.02,4854.95
2025-05-16,5003.85,4978.02
2025-05-19,5082.95,5003.85
2025-05-20,5096.17,5082.95
2025-05-21,5148.22,5096.17
2025-05-22,5085.91,5148.22
