date,vwap,prev_vwap
2025-01-01,1598.09,
2025-01-02,1603.27,1598.09
2025-01-03,1581.98,1603.27
2025-01-06,1549.53,1581.98
2025-01-07,1564.21,1549.53
2025-01-08,1654.83,1564.21
2025-01-09,1698.4,1654.83
2025-01-10,1660.07,1698.4
2025-01-13,1549.9,1660.07
2025-01-14,1570.66,1549.9
2025-01-15,1647.01,1570.66
2025-01-16,1668.61,1647.01
2025-01-17,1654.04,1668.61
2025-01-20,1620.39,1654.04
2025-01-21,1545.89,1620.39
2025-01-22,1466.22,1545.89
2025-01-23,1516.65,1466.22
2025-01-24,1514.71,1516.65
2025-01-27,1485.79,1514.71
2025-01-28,1501.98,1485.79
2025-01-29,1549.58,1501.98
2025-01-30,1599.99,1549.58
2025-01-31,1629.86,1599.99
2025-02-01,1730.53,1629.86
2025-02-03,1793.8,1730.53
2025-02-04,1787.8,1793.8
2025-02-05,1720.39,1787.8
2025-02-06,1634.65,1720.39
2025-02-07,1643.82,1634.65
2025-02-10,1612.03,1643.82
2025-02-11,1558.69,1612.03
2025-02-12,1576.61,1558.69
2025-02-13,1602.36,1576.61
2025-02-14,1555.52,1602.36
2025-02-17,1534.91,1555.52
2025-02-18,1575.04,1534.91
2025-02-19,1575.61,1575.04
2025-02-20,1575.35,1575.61
2025-02-21,1582.45,1575.35
2025-02-24,1572.87,1582.45
2025-02-25,1554.5,1572.87
2025-02-27,1524.3,1554.5
2025-02-28,1524.73,1524.3
2025-03-03,1534.99,1524.73
2025-03-04,1535.63,1534.99
2025-03-05,1570.02,1535.63
2025-03-06,1580.32,1570.02
2025-03-07,1573.65,1580.32
2025-03-10,1596.74,1573.65
2025-03-11,1628.29,1596.74
2025-03-12,1617.38,1628.29
2025-03-13,1572.78,1617.38
2025-03-17,1555.1,1572.78
2025-03-18,1595.68,1555.1
2025-03-19,1560.64,1595.68
2025-03-20,1599.22,1560.64
2025-03-21,1669.52,1599.22
2025-03-24,1685.25,1669.52
2025-03-25,1668.18,1685.25
2025-03-26,1646.85,1668.18
2025-03-27,1641.34,1646.85
2025-03-28,1657.24,1641.34
2025-04-01,1609.94,1657.24
2025-04-02,1647.06,1609.94
2025-04-03,1628.54,1647.06
2025-04-04,1597.32,1628.54
2025-04-07,1551.72,1597.32
2025-04-08,1570.68,1551.72
2025-04-09,1513.02,1570.68
2025-04-11,1490.89,1513.02
2025-04-15,1537.47,1490.89
2025-04-16,1578.45,1537.47
2025-04-17,1611.64,1578.45
2025-04-21,1615.32,1611.64
2025-04-22,1668.64,1615.32
2025-04-23,1689.4,1668.64
2025-04-24,1670.59,1689.4
2025-04-25,1655.13,1670.59
2025-04-28,1627.44,1655.13
2025-04-29,1643.37,1627.44
2025-04-30,1669.45,1643.37
2025-05-02,1552.46,1669.45
2025-05-05,1527.95,1552.46
2025-05-06,1522.67,1527.95
2025-05-07,1485.95,1522.67
2025-05-08,1507.14,1485.95
2025-05-09,1463.71,1507.14
2025-05-12,1518.74,1463.71
2025-05-13,1534.08,1518.74
2025-05-14,1542.81,1534.08
2025-05-15,1543.82,1542.81
2025-05-16,1550.63,1543.82
2025-05-19,1598.34,1550.63
2025-05-20,1580.6,1598.34
2025-05-21,1616.1,1580.6
2025-05-22,1608.11,1616.1
2025-05-23,1602.78,1608.11
2025-05-26,1591.53,1602.78
2025-05-27,1608.85,1591.53
2025-05-28,1595.7,1608.85
2025-05-29,1581.85,1595.7
2025-05-30,1542.99,1581.85
2025-06-02,1574.7,1542.99
2025-06-03,1595.54,1574.7
2025-06-04,1587.18,1595.54
2025-06-05,1578.31,1587.18
2025-06-06,1583.8,1578.31
2025-06-09,1608.67,1583.8
2025-06-10,1637.53,1608.67
2025-06-11,1662.85,1637.53
2025-06-12,1613.83,1662.85
2025-06-13,1590.55,1613.83
2025-06-16,1597.69,1590.55
2025-06-17,1629.12,1597.69
2025-06-18,1618.19,1629.12
2025-06-19,1570.46,1618.19
2025-06-20,1605.21,1570.46
2025-06-23,1618.08,1605.21
2025-06-24,1610.41,1618.08
2025-06-25,1607.81,1610.41
2025-06-26,1617.84,1607.81
2025-06-27,1584.05,1617.84
2025-06-30,1571.17,1584.05
2025-07-01,1544.53,1571.17
2025-07-02,1502.2,1544.53
2025-07-03,1502.45,1502.2
2025-07-04,1537.34,1502.45
2025-07-07,1549.19,1537.34
2025-07-08,1566.24,1549.19
2025-07-09,1519.81,1566.24
2025-07-10,1505.88,1519.81
2025-07-11,1493.04,1505.88
2025-07-14,1505.74,1493.04
2025-07-15,1496.31,1505.74
2025-07-16,1481.84,1496.31
2025-07-17,1502.32,1481.84
2025-07-18,1491.85,1502.32
2025-07-21,1491.39,1491.85
2025-07-22,1470.89,1491.39
2025-07-23,1454.1,1470.89
2025-07-24,1448.16,1454.1
2025-07-25,1527.57,1448.16
2025-07-28,1513.75,1527.57
2025-07-29,1502.19,1513.75
2025-07-30,1504.54,1502.19
2025-07-31,1480.73,1504.54
2025-08-01,1465.09,1480.73
2025-08-04,1464.39,1465.09
2025-08-05,1473.06,1464.39
2025-08-06,1445.32,1473.06
2025-08-07,1448.14,1445.32
2025-08-08,1431.38,1448.14
2025-08-11,1430.39,1431.38
2025-08-12,1434.8,1430.39
2025-08-13,1445.78,1434.8
2025-08-14,1430.33,1445.78
2025-08-18,1485.35,1430.33
2025-08-19,1498.35,1485.35
2025-08-20,1539.94,1498.35
2025-08-21,1572.87,1539.94
2025-08-22,1580.62,1572.87
2025-08-25,1590.31,1580.62
2025-08-26,1562.16,1590.31
2025-08-28,1522.64,1562.16
2025-08-29,1494.1,1522.64
2025-09-01,1513.6,1494.1
2025-09-02,1570.83,1513.6
2025-09-03,1522,1570.83
2025-09-04,1511,1522
2025-09-05,1498.07,1511
2025-09-08,1529.58,1498.07
2025-09-09,1538.12,1529.58
2025-09-10,1559.03,1538.12
2025-09-11,1555.63,1559.03
2025-09-12,1559.24,1555.63
2025-09-15,1584.31,1559.24
2025-09-16,1609.03,1584.31
2025-09-17,1612.44,1609.03
2025-09-18,1629,1612.44
2025-09-19,1629.41,1629
2025-09-22,1640.95,1629.41
2025-09-23,1628.21,1640.95
2025-09-24,1594.54,1628.21
2025-09-25,1569.69,1594.54
2025-09-26,1550.16,1569.69
2025-09-29,1563.28,1550.16
2025-09-30,1552.87,1563.28
2025-10-01,1562.11,1552.87
2025-10-03,1557.61,1562.11
2025-10-06,1576.41,1557.61
2025-10-07,1604.93,1576.41
2025-10-08,1599.16,1604.93
2025-10-09,1591.19,1599.16
2025-10-10,1604.27,1591.19
2025-10-13,1612.35,1604.27
2025-10-14,1644.96,1612.35
2025-10-15,1666.97,1644.96
