date,vwap,prev_vwap
2025-01-01,1000.99,
2025-01-02,997.25,1000.99
2025-01-03,985.97,997.25
2025-01-06,936.79,985.97
2025-01-07,941.26,936.79
2025-01-08,940.02,941.26
2025-01-09,930.64,940.02
2025-01-10,900.24,930.64
2025-01-13,861.67,900.24
2025-01-14,845.65,861.67
2025-01-15,863.85,845.65
2025-01-16,888.54,863.85
2025-01-17,880.18,888.54
2025-01-20,434.54,880.18
2025-01-21,428.41,434.54
2025-01-22,415.57,428.41
2025-01-23,435.14,415.57
2025-01-24,439.01,435.14
2025-01-27,413.82,439.01
2025-01-28,400.06,413.82
2025-01-29,425.87,400.06
2025-01-30,445.42,425.87
2025-01-31,433.95,445.42
2025-02-01,439.42,433.95
2025-02-03,427.47,439.42
2025-02-04,431.89,427.47
2025-02-05,430.08,431.89
2025-02-06,437.58,430.08
2025-02-07,429.66,437.58
2025-02-10,408.44,429.66
2025-02-11,384.5,408.44
2025-02-12,372.93,384.5
2025-02-13,380.47,372.93
2025-02-14,366.63,380.47
2025-02-17,389.55,366.63
2025-02-18,388.22,389.55
2025-02-19,414.82,388.22
2025-02-20,418.67,414.82
2025-02-21,410.46,418.67
2025-02-24,405.23,410.46
2025-02-25,412.51,405.23
2025-02-27,415.24,412.51
2025-02-28,394.87,415.24
2025-03-03,384.57,394.87
2025-03-04,385.44,384.57
2025-03-05,407,385.44
2025-03-06,428.83,407
2025-03-07,441.9,428.83
2025-03-10,430.09,441.9
2025-03-11,420.8,430.09
2025-03-12,411.31,420.8
2025-03-13,408.35,411.31
2025-03-17,412.16,408.35
2025-03-18,420.28,412.16
2025-03-19,440.04,420.28
2025-03-20,466.9,440.04
2025-03-21,477.22,466.9
2025-03-24,488.02,477.22
2025-03-25,474.91,488.02
2025-03-26,486.7,474.91
2025-03-27,484.32,486.7
2025-03-28,521.04,484.32
2025-04-01,530.92,521.04
2025-04-02,528.66,530.92
2025-04-03,522.62,528.66
2025-04-04,500.64,522.62
2025-04-07,449.21,500.64
2025-04-08,463.83,449.21
2025-04-09,458.91,463.83
2025-04-11,480.36,458.91
2025-04-15,488.6,480.36
2025-04-16,483.98,488.6
2025-04-17,474.88,483.98
2025-04-21,480.63,474.88
2025-04-22,486.54,480.63
2025-04-23,494.28,486.54
2025-04-24,474.69,494.28
2025-04-25,482.19,474.69
2025-04-28,475.45,482.19
2025-04-29,475.35,475.45
2025-04-30,462.42,475.35
2025-05-02,457.93,462.42
2025-05-05,456.97,457.93
2025-05-06,444.09,456.97
2025-05-07,440.07,444.09
2025-05-08,441.83,440.07
2025-05-09,426.13,441.83
2025-05-12,458.26,426.13
2025-05-13,466.48,458.26
2025-05-14,468.59,466.48
2025-05-15,470.02,468.59
2025-05-16,476.81,470.02
2025-05-19,462.32,476.81
2025-05-20,457.41,462.32
2025-05-21,458.56,457.41
2025-05-22,461.44,458.56
2025-05-23,456.97,461.44
2025-05-26,455.24,456.97
2025-05-27,454.71,455.24
2025-05-28,456.18,454.71
2025-05-29,472.9,456.18
2025-05-30,487.95,472.9
2025-06-02,491.84,487.95
2025-06-03,494.96,491.84
2025-06-04,536.58,494.96
2025-06-05,533.88,536.58
2025-06-06,523.91,533.88
2025-06-09,528.81,523.91
2025-06-10,524.68,528.81
2025-06-11,533.03,524.68
2025-06-12,567.06,533.03
2025-06-13,549.63,567.06
2025-06-16,582.84,549.63
2025-06-17,567.07,582.84
2025-06-18,556.67,567.07
2025-06-19,555.46,556.67
2025-06-20,566.08,555.46
2025-06-23,580.65,566.08
2025-06-24,584.01,580.65
2025-06-25,590.4,584.01
2025-06-26,588.92,590.4
2025-06-27,600.3,588.92
2025-06-30,605.5,600.3
2025-07-01,594.86,605.5
2025-07-02,597.36,594.86
2025-07-03,609.33,597.36
2025-07-04,613.94,609.33
2025-07-07,601.37,613.94
2025-07-08,583.86,601.37
2025-07-09,601.61,583.86
2025-07-10,592.28,601.61
2025-07-11,590.75,592.28
2025-07-14,597.31,590.75
2025-07-15,608.96,597.31
2025-07-16,611.44,608.96
2025-07-17,618.29,611.44
2025-07-18,610.56,618.29
2025-07-21,603.28,610.56
2025-07-22,613.45,603.28
2025-07-23,629.6,613.45
2025-07-24,634.78,629.6
2025-07-25,617.78,634.78
2025-07-28,606.7,617.78
2025-07-29,597.86,606.7
2025-07-30,611.53,597.86
2025-07-31,623.56,611.53
2025-08-01,629.91,623.56
2025-08-04,620.23,629.91
2025-08-05,615.42,620.23
2025-08-06,610.98,615.42
2025-08-07,602.17,610.98
2025-08-08,607.75,602.17
2025-08-11,618.95,607.75
2025-08-12,622.49,618.95
2025-08-13,617.3,622.49
2025-08-14,593.1,617.3
2025-08-18,581.1,593.1
2025-08-19,587.64,581.1
2025-08-20,594.83,587.64
2025-08-21,674.86,594.83
2025-08-22,669.38,674.86
2025-08-25,677.86,669.38
2025-08-26,662.6,677.86
2025-08-28,664.12,662.6
2025-08-29,683.4,664.12
2025-09-01,704.02,683.4
2025-09-02,704.44,704.02
2025-09-03,711.03,704.44
2025-09-04,690.03,711.03
2025-09-05,685.62,690.03
2025-09-08,686.91,685.62
2025-09-09,696.47,686.91
2025-09-10,700.61,696.47
2025-09-11,703.45,700.61
2025-09-12,707.05,703.45
2025-09-15,716.65,707.05
2025-09-16,713.61,716.65
2025-09-17,708.15,713.61
2025-09-18,713.25,708.15
2025-09-19,718.99,713.25
2025-09-22,716.66,718.99
2025-09-23,712.3,716.66
2025-09-24,710.59,712.3
2025-09-25,700.85,710.59
2025-09-26,690.13,700.85
2025-09-29,675.93,690.13
2025-09-30,652.44,675.93
2025-10-01,643.41,652.44
2025-10-03,651.12,643.41
2025-10-06,639.44,651.12
2025-10-07,639.35,639.44
2025-10-08,630.09,639.35
2025-10-09,623.21,630.09
2025-10-10,627.47,623.21
2025-10-13,623.19,627.47
2025-10-14,611.63,623.19
2025-10-15,610.62,611.63
2025-10-16,613.52,610.62
2025-10-17,614.36,613.52
2025-10-20,612.65,614.36
2025-10-21,612.52,612.65
2025-10-23,611.53,612.52
2025-10-24,603.36,611.53
2025-10-27,609.74,603.36
2025-10-28,617.31,609.74
2025-10-29,620.78,617.31
2025-10-30,624.28,620.78
2025-10-31,620.84,624.28
2025-11-03,617.23,620.84
2025-11-04,606.01,617.23
2025-11-06,598.41,606.01
2025-11-07,577.74,598.41
2025-11-10,548.32,577.74
2025-11-11,550,548.32
2025-11-12,551.8,550
2025-11-13,544.09,551.8
2025-11-14,547,544.09
2025-11-17,553.15,547
2025-11-18,547.72,553.15
2025-11-19,540.35,547.72
2025-11-20,542.7,540.35
2025-11-21,531.46,542.7
2025-11-24,512.18,531.46
2025-11-25,512.29,512.18
2025-11-26,524.11,512.29
2025-11-27,528.73,524.11
2025-11-28,521.2,528.73
2025-12-01,527.31,521.2
2025-12-02,520.24,527.31
2025-12-03,524.96,520.24
2025-12-04,528.52,524.96
2025-12-05,530.18,528.52
2025-12-08,518.07,530.18
2025-12-09,553.28,518.07
2025-12-10,552.37,553.28
2025-12-11,560.93,552.37
2025-12-12,566.62,560.93
2025-12-15,567.65,566.62
2025-12-16,567.2,567.65
2025-12-17,567.17,567.2
2025-12-18,567.22,567.17
2025-12-19,577.11,567.22
2025-12-22,574.61,577.11
2025-12-23,570.76,574.61
2025-12-24,568.12,570.76
2025-12-26,559.18,568.12
2025-12-29,554.43,559.18
2025-12-30,565.27,554.43
2025-12-31,571.06,565.27
2026-01-01,565.47,571.06
2026-01-02,571.05,565.47
2026-01-05,578.89,571.05
2026-01-06,612.86,578.89
2026-01-07,607.02,612.86
2026-01-08,597.11,607.02
2026-01-09,584.99,597.11
2026-01-12,569.25,584.99
2026-01-13,564.79,569.25
2026-01-14,569.45,564.79
2026-01-16,568,569.45
2026-01-19,553.72,568
2026-01-20,544,553.72
2026-01-21,534.82,544
2026-01-22,550.8,534.82
2026-01-23,537.35,550.8
2026-01-27,528.82,537.35
2026-01-28,552.64,528.82
2026-01-29,550.75,552.64
2026-01-30,563.13,550.75
2026-02-01,547.54,563.13
2026-02-02,538.38,547.54
2026-02-03,570.01,538.38
2026-02-04,575.1,570.01
2026-02-05,562.79,575.1
2026-02-06,559.83,562.79
2026-02-09,578.17,559.83
2026-02-10,574.19,578.17
2026-02-11,570.74,574.19
2026-02-12,568.95,570.74
2026-02-13,555.32,568.95
2026-02-16,551.4,555.32
2026-02-17,556.54,551.4
2026-02-18,563.48,556.54
2026-02-19,556.97,563.48
2026-02-20,565.63,556.97
2026-02-23,570.48,565.63
2026-02-24,573.38,570.48
2026-02-25,577.94,573.38
2026-02-26,597.06,577.94
2026-02-27,595.74,597.06
2026-03-02,575.81,595.74
2026-03-04,564.38,575.81
2026-03-05,568.45,564.38
2026-03-06,570.25,568.45
2026-03-09,541.02,570.25
2026-03-10,560.7,541.02
2026-03-11,576.75,560.7
2026-03-12,574.81,576.75
2026-03-13,556.25,574.81
2026-03-16,539.85,556.25
2026-03-17,547.42,539.85
2026-03-18,564.04,547.42
2026-03-19,550.28,564.04
2026-03-20,554.71,550.28
2026-03-23,543.28,554.71
2026-03-24,558.39,543.28
2026-03-25,573.21,558.39
2026-03-27,556.42,573.21
2026-03-30,538.05,556.42
2026-04-01,556.6,538.05
2026-04-02,552.42,556.6
2026-04-06,558.48,552.42
2026-04-07,564.23,558.48
2026-04-08,579.97,564.23
2026-04-09,593.13,579.97
2026-04-10,602.64,593.13
2026-04-13,607.35,602.64
2026-04-15,623.85,607.35
2026-04-16,622.43,623.85
2026-04-17,706.09,622.43
2026-04-20,706.19,706.09
2026-04-21,698.14,706.19
2026-04-22,699.08,698.14
2026-04-23,701.29,699.08
2026-04-24,664.09,701.29
2026-04-27,667.8,664.09
2026-04-28,668.12,667.8
2026-04-29,669.31,668.12
2026-04-30,660.41,669.31
2026-05-04,673.71,660.41
2026-05-05,677.89,673.71
2026-05-06,693.21,677.89
2026-05-07,717.49,693.21
2026-05-08,727.13,717.49
2026-05-11,728.49,727.13
2026-05-12,715.52,728.49
2026-05-13,699.13,715.52
2026-05-14,704.81,699.13
2026-05-15,651.06,704.81
2026-05-18,603.6,651.06
2026-05-19,603.7,603.6
2026-05-20,624.59,603.7
2026-05-21,615.51,624.59
2026-05-22,606.82,615.51
2026-05-25,614.51,606.82
2026-05-26,612.08,614.51
2026-05-27,616.78,612.08
2026-05-29,600.01,616.78
2026-06-01,603.45,600.01
2026-06-02,599.28,603.45
2026-06-03,603.97,599.28
2026-06-04,603.46,603.97
2026-06-05,597.44,603.46
2026-06-08,591.39,597.44
2026-06-09,588.93,591.39
2026-06-10,579.07,588.93
2026-06-11,570.45,579.07
2026-06-12,580.66,570.45
2026-06-15,603.44,580.66
2026-06-16,625.83,603.44
2026-06-17,615.51,625.83
2026-06-18,608.83,615.51
2026-06-19,617.39,608.83
2026-06-22,624.46,617.39
2026-06-23,613.15,624.46
2026-06-24,610.6,613.15
2026-06-25,608.48,610.6
2026-06-29,601.39,608.48
2026-06-30,606.88,601.39
2026-07-01,612.29,606.88
2026-07-02,618.59,612.29
2026-07-03,620.56,618.59
2026-07-06,620.3,620.56
2026-07-07,606.6,620.3
2026-07-08,595.54,606.6
2026-07-09,596.18,595.54
2026-07-10,602.08,596.18
2026-07-13,599.47,602.08
2026-07-14,595.32,599.47
2026-07-15,592.72,595.32
2026-07-16,592.89,592.72
2026-07-17,584.94,592.89
2026-07-20,580.6,584.94
2026-07-21,584.24,580.6
2026-07-22,574.84,584.24
2026-07-23,560.73,574.84
2026-07-24,554.61,560.73
2026-07-27,566.72,554.61
2026-07-28,556.18,566.72
2026-07-29,559.85,556.18
2026-07-30,554.19,559.85
2026-07-31,554.71,554.19
2026-08-03,580.42,554.71
2026-08-04,575.08,580.42
2026-08-05,578.89,575.08
2026-08-06,590.31,578.89
2026-08-07,584.22,590.31
2026-08-10,577.58,584.22
2026-08-11,572.42,577.58
2026-08-12,589.02,572.42
2026-08-13,586.67,589.02
2026-08-14,574.91,586.67
2026-08-17,562.07,574.91
2026-08-18,562.67,562.07
2026-08-19,553.47,562.67
2026-08-20,554.88,553.47
2026-08-21,559.47,554.88
2026-08-24,572.78,559.47
2026-08-25,562.76,572.78
2026-08-26,569.68,562.76
2026-08-27,559.01,569.68
2026-08-28,570,559.01
2026-08-31,564.95,570
2026-09-01,562.35,564.95
2026-09-02,559.66,562.35
2026-09-03,561.35,559.66
2026-09-04,559.76,561.35
2026-09-07,557.2,559.76
2026-09-08,554.89,557.2
2026-09-09,565.82,554.89
2026-09-10,560,565.82
