date,vwap,prev_vwap
2025-01-01,494.74,
2025-01-02,493.62,494.74
2025-01-03,490.33,493.62
2025-01-06,468.24,490.33
2025-01-07,467.02,468.24
2025-01-08,469.19,467.02
2025-01-09,461.12,469.19
2025-01-10,446.66,461.12
2025-01-13,432.61,446.66
2025-01-14,434.19,432.61
2025-01-15,441.18,434.19
2025-01-16,448.83,441.18
2025-01-17,454.77,448.83
2025-01-20,459.07,454.77
2025-01-21,453.14,459.07
2025-01-22,429.44,453.14
2025-01-23,430.01,429.44
2025-01-24,423.27,430.01
2025-01-27,414.7,423.27
2025-01-28,397.06,414.7
2025-01-29,414.1,397.06
2025-01-30,464.73,414.1
2025-01-31,454.04,464.73
2025-02-01,451.63,454.04
2025-02-03,480.86,451.63
2025-02-04,484.7,480.86
2025-02-05,487.24,484.7
2025-02-06,491.32,487.24
2025-02-07,506.39,491.32
2025-02-10,492.32,506.39
2025-02-11,476.64,492.32
2025-02-12,480.02,476.64
2025-02-13,498.64,480.02
2025-02-14,479.28,498.64
2025-02-17,463.97,479.28
2025-02-18,451.54,463.97
2025-02-19,459.12,451.54
2025-02-20,469.74,459.12
2025-02-21,475.06,469.74
2025-02-24,480.37,475.06
2025-02-25,487.44,480.37
2025-02-27,485.86,487.44
2025-02-28,464.7,485.86
2025-03-03,449.99,464.7
2025-03-04,448.65,449.99
2025-03-05,492.94,448.65
2025-03-06,506.53,492.94
2025-03-07,517.03,506.53
2025-03-10,515.32,517.03
2025-03-11,502.19,515.32
2025-03-12,526.33,502.19
2025-03-13,518.32,526.33
2025-03-17,513.06,518.32
2025-03-18,562.14,513.06
2025-03-19,579.67,562.14
2025-03-20,585.87,579.67
2025-03-21,588.97,585.87
2025-03-24,599.9,588.97
2025-03-25,579.41,599.9
2025-03-26,578.74,579.41
2025-03-27,587.74,578.74
2025-03-28,584.05,587.74
2025-04-01,594,584.05
2025-04-02,590.25,594
2025-04-03,588.5,590.25
2025-04-04,551.91,588.5
2025-04-07,511.46,551.91
2025-04-08,530.65,511.46
2025-04-09,518.54,530.65
2025-04-11,528.56,518.54
2025-04-15,554.32,528.56
2025-04-16,562.07,554.32
2025-04-17,564.41,562.07
2025-04-21,574.23,564.41
2025-04-22,577.1,574.23
2025-04-23,575.6,577.1
2025-04-24,578.2,575.6
2025-04-25,549.45,578.2
2025-04-28,558.58,549.45
2025-04-29,555.08,558.58
2025-04-30,546.81,555.08
2025-05-02,538.73,546.81
2025-05-05,544.64,538.73
2025-05-06,551.4,544.64
2025-05-07,573.44,551.4
2025-05-08,579.75,573.44
2025-05-09,561.92,579.75
2025-05-12,607.27,561.92
2025-05-13,625.35,607.27
2025-05-14,642.12,625.35
2025-05-15,635.27,642.12
2025-05-16,618.9,635.27
2025-05-19,631.13,618.9
2025-05-20,628.8,631.13
2025-05-21,667.47,628.8
2025-05-22,636.24,667.47
2025-05-23,639.07,636.24
2025-05-26,646.17,639.07
2025-05-27,648.99,646.17
2025-05-28,645.55,648.99
2025-05-29,645.94,645.55
2025-05-30,653.11,645.94
2025-06-02,658.55,653.11
2025-06-03,651,658.55
2025-06-04,654.88,651
2025-06-05,646.61,654.88
2025-06-06,636.14,646.61
2025-06-09,635.58,636.14
2025-06-10,640.62,635.58
2025-06-11,641.21,640.62
