date,vwap,prev_vwap
2025-01-01,6995.26,
2025-01-02,7163.06,6995.26
2025-01-03,7122.33,7163.06
2025-01-06,6823.24,7122.33
2025-01-07,6871.15,6823.24
2025-01-08,6689.78,6871.15
2025-01-09,6646.55,6689.78
2025-01-10,6621.27,6646.55
2025-01-13,6344.28,6621.27
2025-01-14,6155.01,6344.28
2025-01-15,6265.63,6155.01
2025-01-16,6193.13,6265.63
2025-01-17,6035.24,6193.13
2025-01-20,6120.98,6035.24
2025-01-21,5986.33,6120.98
2025-01-22,5569.54,5986.33
2025-01-23,5684.11,5569.54
2025-01-24,5650.28,5684.11
2025-01-27,5218.71,5650.28
2025-01-28,5153.1,5218.71
2025-01-29,5327.19,5153.1
2025-01-30,5419.54,5327.19
2025-01-31,5532.27,5419.54
2025-02-01,5447.41,5532.27
2025-02-03,5140.55,5447.41
2025-02-04,5633.4,5140.55
2025-02-05,5896.69,5633.4
2025-02-06,5861.53,5896.69
2025-02-07,5738.66,5861.53
2025-02-10,5590.33,5738.66
2025-02-11,5507.93,5590.33
2025-02-12,5370.88,5507.93
2025-02-13,5524.92,5370.88
2025-02-14,5329.98,5524.92
2025-02-17,5265.6,5329.98
2025-02-18,5282.29,5265.6
2025-02-19,5399.94,5282.29
2025-02-20,5564.32,5399.94
2025-02-21,5607.61,5564.32
2025-02-24,5461.32,5607.61
2025-02-25,5526.38,5461.32
2025-02-27,5447.83,5526.38
2025-02-28,5281.78,5447.83
2025-03-03,5140.77,5281.78
2025-03-04,5125.83,5140.77
2025-03-05,5339.01,5125.83
2025-03-06,5489.77,5339.01
2025-03-07,5481.16,5489.77
2025-03-10,5616.9,5481.16
2025-03-11,5196.08,5616.9
2025-03-12,5210.25,5196.08
2025-03-13,5090.75,5210.25
2025-03-17,5271.92,5090.75
2025-03-18,5422.75,5271.92
2025-03-19,5652.13,5422.75
2025-03-20,5889.94,5652.13
2025-03-21,6291.16,5889.94
2025-03-24,6257.36,6291.16
2025-03-25,6198.11,6257.36
2025-03-26,6180.39,6198.11
2025-03-27,6067.5,6180.39
2025-03-28,6093.76,6067.5
2025-04-01,5995.65,6093.76
2025-04-02,5909.6,5995.65
2025-04-03,5905.84,5909.6
2025-04-04,5720.91,5905.84
2025-04-07,5338.37,5720.91
2025-04-08,5434.72,5338.37
2025-04-09,5339.75,5434.72
2025-04-11,5534.56,5339.75
2025-04-15,5711.37,5534.56
2025-04-16,5933.07,5711.37
2025-04-17,5930.1,5933.07
2025-04-21,6024.37,5930.1
2025-04-22,6081.9,6024.37
2025-04-23,6112.07,6081.9
2025-04-24,6156.37,6112.07
2025-04-25,6254.38,6156.37
2025-04-28,6293.51,6254.38
2025-04-29,6226.09,6293.51
2025-04-30,6094.45,6226.09
2025-05-02,6076.23,6094.45
2025-05-05,5857.06,6076.23
2025-05-06,5836.18,5857.06
2025-05-07,5890.53,5836.18
2025-05-08,5963.66,5890.53
2025-05-09,5919.29,5963.66
2025-05-12,6080.01,5919.29
2025-05-13,6250.65,6080.01
2025-05-14,6650.92,6250.65
2025-05-15,6714.59,6650.92
2025-05-16,6703.21,6714.59
2025-05-19,6748.01,6703.21
2025-05-20,6826.07,6748.01
2025-05-21,6852.42,6826.07
2025-05-22,6798.64,6852.42
2025-05-23,6808.08,6798.64
2025-05-26,6899.33,6808.08
2025-05-27,6937.06,6899.33
2025-05-28,6949.82,6937.06
2025-05-29,7018.88,6949.82
2025-05-30,7192.74,7018.88
2025-06-02,7276.7,7192.74
2025-06-03,7316.41,7276.7
2025-06-04,7301.29,7316.41
2025-06-05,7232.69,7301.29
2025-06-06,7337.08,7232.69
2025-06-09,7623,7337.08
2025-06-10,7597.52,7623
2025-06-11,7442.91,7597.52
2025-06-12,7318.63,7442.91
2025-06-13,7071.65,7318.63
2025-06-16,7053.93,7071.65
2025-06-17,7298.85,7053.93
2025-06-18,7328.76,7298.85
2025-06-19,7073.5,7328.76
2025-06-20,6940.03,7073.5
2025-06-23,6991.87,6940.03
2025-06-24,7125.71,6991.87
2025-06-25,7406.34,7125.71
2025-06-26,7836.71,7406.34
2025-06-27,8132.75,7836.71
2025-06-30,8316.59,8132.75
2025-07-01,8200.34,8316.59
2025-07-02,8216.58,8200.34
2025-07-03,8161.38,8216.58
2025-07-04,7461.35,8161.38
2025-07-07,7461.12,7461.35
2025-07-08,7514.77,7461.12
2025-07-09,7396.66,7514.77
2025-07-10,7456.66,7396.66
2025-07-11,7361.39,7456.66
2025-07-14,7437.78,7361.39
2025-07-15,7472.31,7437.78
2025-07-16,7597.3,7472.31
2025-07-17,7771.83,7597.3
2025-07-18,7761.6,7771.83
