symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ESCORTS,3342.00,3398.50,3321.20,3378.10,3314.98,SHORT,3342.00,3314.98,3378.10,false,-36.10,-1.08
ONESOURCE,2029.00,2044.00,1992.90,2001.00,2017.05,SHORT,2029.00,2017.05,2017.05,true,11.95,0.59
VMM,127.73,130.15,126.35,129.98,127.66,SKIP,,,,,,
PRESTIGE,1639.00,1662.00,1616.30,1661.70,1622.78,SHORT,1639.00,1622.78,1622.78,true,16.22,0.99
EMCURE,1243.00,1256.00,1236.60,1246.10,1243.10,SKIP,,,,,,
STARHEALTH,422.00,428.00,420.90,427.85,420.40,SHORT,422.00,420.40,427.85,false,-5.85,-1.39
SONACOMS,469.60,471.55,461.10,461.45,470.74,LONG,469.60,470.74,470.74,true,1.14,0.24
ZENTEC,1940.10,1978.70,1905.10,1957.00,1917.22,SHORT,1940.10,1917.22,1917.22,true,22.88,1.18
CGPOWER,678.00,679.35,665.05,674.90,678.26,SKIP,,,,,,
ELECON,648.00,650.90,630.00,641.20,646.57,SHORT,648.00,646.57,646.57,true,1.43,0.22
