symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BEML,2147.30,2215.20,2131.00,2163.40,4141.17,LONG,2147.30,4141.17,2163.40,false,16.10,0.75
YESBANK,20.99,21.20,20.87,21.15,21.08,LONG,20.99,21.08,21.08,true,0.09,0.43
ANGELONE,299.30,306.30,298.50,301.70,3031.11,LONG,299.30,3031.11,301.70,false,2.40,0.80
IEX,194.50,199.75,194.42,199.60,194.94,LONG,194.50,194.94,194.94,true,0.44,0.23
SCHAEFFLER,4009.00,4073.90,3978.00,3997.60,4023.57,LONG,4009.00,4023.57,4023.57,true,14.57,0.36
NEWGEN,1255.55,1285.00,1246.25,1249.00,1261.00,LONG,1255.55,1261.00,1261.00,true,5.45,0.43
REDINGTON,262.25,263.95,253.45,256.00,268.82,LONG,262.25,268.82,256.00,false,-6.25,-2.38
DCMSHRIRAM,1053.00,1064.00,1031.50,1055.90,1040.61,SHORT,1053.00,1040.61,1040.61,true,12.39,1.18
AADHARHFC,451.90,451.90,444.50,445.20,449.37,SHORT,451.90,449.37,449.37,true,2.53,0.56
ANURAS,995.00,995.80,976.00,987.60,982.04,SHORT,995.00,982.04,982.04,true,12.96,1.30
