symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JUBLPHARMA,928.00,954.20,918.00,952.60,914.17,SHORT,928.00,914.17,952.60,false,-24.60,-2.65
ASTERDM,786.00,798.80,781.75,797.00,787.33,LONG,786.00,787.33,787.33,true,1.33,0.17
TBOTEK,1684.00,1719.90,1672.00,1716.60,1703.52,LONG,1684.00,1703.52,1703.52,true,19.52,1.16
ACUTAAS,3168.50,3212.70,3160.00,3187.80,3182.19,LONG,3168.50,3182.19,3182.19,true,13.69,0.43
PPLPHARMA,214.23,221.80,213.12,220.20,213.21,SHORT,214.23,213.21,213.21,true,1.02,0.48
MEESHO,209.98,211.24,205.75,210.50,212.57,LONG,209.98,212.57,210.50,false,0.52,0.25
NIVABUPA,80.10,81.25,80.00,80.67,80.09,SKIP,,,,,,
THELEELA,554.95,556.95,541.00,545.10,558.05,LONG,554.95,558.05,545.10,false,-9.85,-1.77
KIRLOSENG,2180.00,2218.50,2156.50,2175.00,2232.32,LONG,2180.00,2232.32,2175.00,false,-5.00,-0.23
CAPLIPOINT,2797.10,2836.00,2778.00,2817.00,2788.75,SHORT,2797.10,2788.75,2788.75,true,8.35,0.30
