symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JSWDULUX,3570.00,3661.00,3485.00,3506.50,3513.16,SHORT,3570.00,3513.16,3513.16,true,56.84,1.59
CONCORDBIO,1375.00,1412.00,1359.90,1377.10,1359.97,SHORT,1375.00,1359.97,1359.97,true,15.03,1.09
NUVOCO,342.15,344.85,333.35,335.20,341.98,SKIP,,,,,,
CAPLIPOINT,1914.60,1970.00,1901.30,1931.10,1903.50,SHORT,1914.60,1903.50,1903.50,true,11.10,0.58
EMCURE,1435.00,1440.70,1400.00,1407.60,1413.27,SHORT,1435.00,1413.27,1413.27,true,21.73,1.51
IPCALAB,1450.10,1484.80,1428.70,1473.00,1434.74,SHORT,1450.10,1434.74,1434.74,true,15.36,1.06
SPLPETRO,671.00,685.40,655.10,660.75,662.62,SHORT,671.00,662.62,662.62,true,8.38,1.25
CPPLUS,1483.50,1508.20,1468.00,1470.70,1470.59,SHORT,1483.50,1470.59,1470.59,true,12.91,0.87
SHYAMMETL,815.95,817.75,786.70,790.50,803.55,SHORT,815.95,803.55,803.55,true,12.40,1.52
ZFCVINDIA,2406.00,2459.00,2394.00,2398.00,14392.67,LONG,2406.00,14392.67,2398.00,false,-8.00,-0.33
