symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
TBOTEK,1410.00,1411.90,1350.00,1380.30,1419.60,LONG,1410.00,1419.60,1380.30,false,-29.70,-2.11
OLECTRA,1602.00,1625.00,1578.90,1589.40,1638.16,LONG,1602.00,1638.16,1589.40,false,-12.60,-0.79
CLEAN,1165.00,1169.00,1131.10,1134.00,1164.50,SKIP,,,,,,
INTELLECT,990.00,993.00,968.00,978.40,992.99,LONG,990.00,992.99,992.99,true,2.99,0.30
ABDL,514.50,519.70,505.65,509.25,516.32,LONG,514.50,516.32,516.32,true,1.82,0.35
DEEPAKFERT,1500.00,1504.20,1440.00,1447.60,1525.04,LONG,1500.00,1525.04,1447.60,false,-52.40,-3.49
DATAPATTNS,2552.10,2593.90,2500.00,2501.80,2581.46,LONG,2552.10,2581.46,2581.46,true,29.36,1.15
AIIL,604.60,626.00,602.70,620.70,3042.43,LONG,604.60,3042.43,620.70,false,16.10,2.66
ACUTAAS,1415.50,1432.00,1395.00,1409.00,1431.39,LONG,1415.50,1431.39,1431.39,true,15.89,1.12
DEEPAKNTR,1824.20,1858.60,1806.80,1858.10,1826.41,LONG,1824.20,1826.41,1826.41,true,2.21,0.12
