symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,153.09,157.00,143.82,144.10,149.47,SHORT,153.09,149.47,149.47,true,3.62,2.36
NIVABUPA,80.50,80.51,76.50,78.90,78.76,SHORT,80.50,78.76,78.76,true,1.74,2.16
SPLPETRO,590.00,636.80,588.00,626.10,579.30,SHORT,590.00,579.30,626.10,false,-36.10,-6.12
MSUMI,46.50,46.50,43.73,44.93,42.17,SHORT,46.50,42.17,44.93,false,1.57,3.38
IDEA,11.02,11.55,10.81,11.44,10.65,SHORT,11.02,10.65,11.44,false,-0.42,-3.81
BHARTIARTL,2050.00,2050.00,1980.10,1997.30,1953.85,SHORT,2050.00,1953.85,1997.30,false,52.70,2.57
EMMVEE,204.41,213.00,199.88,204.93,190.93,SHORT,204.41,190.93,204.93,false,-0.52,-0.25
TVSMOTOR,3816.70,3820.00,3696.10,3727.50,3623.77,SHORT,3816.70,3623.77,3727.50,false,89.20,2.34
NAUKRI,1265.00,1305.60,1249.10,1250.40,1239.51,SHORT,1265.00,1239.51,1250.40,false,14.60,1.15
SARDAEN,495.00,508.95,489.15,505.25,477.15,SHORT,495.00,477.15,505.25,false,-10.25,-2.07
