symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PPLPHARMA,209.64,217.00,209.33,216.57,209.84,SKIP,,,,,,
TTML,37.67,37.96,37.40,37.43,37.67,SKIP,,,,,,
KIRLOSENG,2094.00,2177.00,2080.30,2150.10,2082.68,SHORT,2094.00,2082.68,2082.68,true,11.32,0.54
IDEA,14.14,14.19,13.93,14.06,14.06,SHORT,14.14,14.06,14.06,true,0.08,0.57
ASTERDM,798.35,798.35,756.05,773.30,774.18,SHORT,798.35,774.18,774.18,true,24.17,3.03
CARBORUNIV,1088.00,1141.50,1081.40,1138.40,1098.67,LONG,1088.00,1098.67,1098.67,true,10.67,0.98
CONCORDBIO,1594.80,1615.00,1568.10,1575.20,1570.94,SHORT,1594.80,1570.94,1570.94,true,23.86,1.50
DALBHARAT,1875.00,1925.00,1864.00,1899.90,1857.23,SHORT,1875.00,1857.23,1899.90,false,-24.90,-1.33
GALLANTT,585.00,595.00,577.55,582.95,576.28,SHORT,585.00,576.28,582.95,false,2.05,0.35
NIVABUPA,83.96,84.21,82.65,83.00,84.01,SKIP,,,,,,
